itemid,mean_bin,mean_cont,mean_disc,mean_disc_imp,std_bin,std_cont,std_disc,std_disc_imp
50803,0.00203844487419154,0.0004100468205332,0.0009163111839337399,0.0008462022001888999,0.0005897653422195379,0.00022957159366001023,0.0005080523251389483,0.0004302005898863331
50804,0.006885080042433001,0.00330145560337288,0.0053143938933686,0.00523871019172386,0.0008794228486526379,0.0004962878232832257,0.0005530078218728085,0.0008721116081536426
50805,0.00030481092565785996,0.0,9.827033230047999e-05,0.00011598176429960544,0.0002382820619993849,0.0,0.00013480683024336647,0.00010294575706799697
50806,0.0026517213556483,0.00117629722820526,0.00248494467193724,0.0023052868831367,0.0006300900424476376,0.00029061744291925836,0.00020443989654961986,0.0005099864099492368
50808,0.0068170622042484,0.00310374907654502,0.00515212550030986,0.00504719755395894,0.0010937886473592335,0.0004011609074949164,0.0010369182934113258,0.0010906546065144209
50809,0.00302249371499744,0.0009946191144841999,0.0024438876087831602,0.0026987391525945597,0.0008854642885068355,0.00035614621378689937,0.0007871014576243255,0.0008181394171981498
50811,0.00480274216346426,0.0010592813720065601,0.002089718761153,0.00187421412487584,0.0005264152214927084,0.0003279819955617365,0.0004937049018862675,0.0007229528046647998
50813,0.01502590411176562,0.00438862550373098,0.00814727556177198,0.00821521378006846,0.0012104245256284517,0.0009319924353990934,0.0006112172001126403,0.0013181679661064738
50814,0.00023558144130984,0.0,0.00011133934498736424,4.6336423764643484e-05,0.00013753265290453084,0.0,0.00010025097230398349,5.5388017773255075e-05
50818,0.007399805739035261,0.00309598511907264,0.00626637660216172,0.005727963772109259,0.0016818334042947082,0.000338073206422064,0.0010294876317022525,0.0006170685549240632
50820,0.00958805270291742,0.00465255956322914,0.007312711588550342,0.00739816363430866,0.001067800982753927,0.0011859285508640147,0.000989107383498779,0.000747882977139734
50821,0.00683734648835652,0.0034059366634849202,0.0060902555160086,0.00566883691945202,0.0010138872379804674,0.0004943642647860378,0.0003222896957295453,0.0005381637819724416
50822,0.00899156796621704,0.0028943965192363003,0.00452600883582478,0.0046660067338634,0.00119120005133773,0.0003004921242113727,0.0010677772508997368,0.00026435706754506845
50824,0.0056259566960448395,0.00210214974280358,0.0046383640538028405,0.00457499842556678,0.0010240560337343232,0.0004938946401038632,0.001920927269610529,0.0016675299610718834
50853,0.0033342802868184204,0.00032084807391904,0.00104258289081964,0.0010597908192412201,0.001091577908250372,0.00010317052741693096,0.0003523001844061688,0.0003624678270813344
50861,0.01323304961806292,0.01287792791943064,0.013659918758909938,0.013459295357124678,0.0015183581874133407,0.0008739679095385289,0.0016532137490413731,0.0012025111988018251
50862,0.0248102973294129,0.00905181304118342,0.013057804228102479,0.013338862139071919,0.0020594887215053493,0.0005528582934245195,0.000951807296356118,0.000571969788642991
50863,0.012160477824356239,0.014954509810973118,0.015149542368683641,0.01477500529866536,0.001112994673220991,0.0022048513002224895,0.0017750961535978325,0.001999841815254631
50866,0.00075796346728672,6.0904078578162706e-05,0.00038919745960720004,0.00034714626393190004,0.00029174301628734817,7.290049214413386e-05,0.0002181348823737081,0.00018255039135417933
50867,0.00724002290373838,0.0012153782739646201,0.00309262472819146,0.00343423943706934,0.0007484309058045504,0.0002154024253039621,0.0008089548360147534,0.0006826734879743073
50868,0.03083140715450518,0.02969493607300076,0.02856832215913178,0.027632667201733564,0.0015890593418755,0.002972459428212007,0.004999941144325412,0.0054909420193764704
50877,0.00028581378331312,8.515510467964586e-05,9.420971438129021e-05,8.190074324769048e-05,0.00018581054184438475,0.00010283964121505903,7.299264038524986e-05,5.1675849812523454e-05
50878,0.01358981432745614,0.01319223175254538,0.01328978072378956,0.01232396747399898,0.002931690507052068,0.0009909307452259373,0.0006341517497133664,0.0012654094491293968
50881,0.0012553144857143199,9.384773870469058e-05,0.0005232222445168,0.00044422056203664,0.0003078207736146771,6.280826306294474e-05,0.00017800566817617424,0.00022975391193840006
50882,0.002900942343897,0.02513511255761484,0.01658920913763094,0.016220805962170678,0.0006508187080214623,0.002145987341077444,0.0015046531531358169,0.002122322336370703
50883,0.00632259448646044,0.00051735193322056,0.0015855333704913402,0.00149679037946236,0.0021321999060862663,0.00017991188246788492,0.0006206960413913142,0.000762927076845424
50885,0.01504908081278746,0.01244437007326956,0.009406588940168199,0.0098231211214988,0.001260714920643566,0.0012368837157779268,0.0006718348906115889,0.0007876818434963706
50889,0.01667261155891218,0.0035911348876351405,0.00830192506619912,0.00772918009080224,0.0012850644272739075,0.0006744292278480687,0.0009855861116610843,0.0009248762028087686
50890,0.017984209172417682,0.006634012578588739,0.01235620427697246,0.01199877216619446,0.002736035686258358,0.001431195139565368,0.00193648203914384,0.0012034212220451603
50891,0.01854991511958324,0.00587676946110362,0.0109920793663417,0.01048507047823036,0.002098265882983764,0.0011328595107725308,0.001542024072404903,0.0016345914371991893
50893,0.01124067298988394,0.03166347468473476,0.02052313374375218,0.02057547772434264,0.0016249400811689768,0.005546548810872186,0.00449970710772287,0.004154894645836384
50895,0.00039583124947588003,5.3171017171352505e-05,0.00013635313905693478,0.00010040271447981954,0.0002498731170449616,4.992560473745839e-05,7.675595875470935e-05,4.4510781097548226e-05
50896,0.00044909804843594003,8.252950567888678e-05,0.00014979141341148376,0.00010418786677200418,0.00025241342043782935,8.437007075053306e-05,0.00010662844667156174,4.755727076845073e-05
50899,0.0002589801934165144,3.3379982914740004e-05,0.00010222363265155338,6.98793560481334e-05,0.00021723516483487256,7.463991088514021e-05,7.478021136976316e-05,5.46202558577154e-05
50902,0.0027307012093002203,0.045442347589752616,0.026548911304983304,0.0261235256080379,0.0006194765968874285,0.004245702167857836,0.0038183151928018483,0.002910608885093622
50904,0.00655072724533378,0.0018541712884286,0.00222114053639614,0.00395850864865668,0.0005320191002688545,0.0005723982590828188,0.0003028217925743222,0.0004791135830889404
50905,0.00033862896598818,2.925316857205402e-05,9.489097828977186e-05,7.469308964191841e-05,0.00026018984600049684,4.0173582714317354e-05,6.563162704831228e-05,5.869062640741268e-05
50906,0.00077339995946906,0.00015773581178904,0.00031013352556658,0.00034877341401466,0.0002909428778670878,9.917041290723565e-05,0.0001710340771158692,0.00015788801353909388
50907,0.00689112852416132,0.00160498208877994,0.0043576196821702206,0.0040144601715341195,0.00152777717729087,0.0005778261600122859,0.0009008652425136968,0.0008743320406926737
50908,0.00539745673354366,0.0009050451210153399,0.0015878520919375802,0.0016236887232092,0.001480335296836375,0.0005699674625299086,0.0004638259240536065,0.0007611670656183953
50911,0.026987844198416776,0.00528381456582478,0.01141542232861014,0.01114817602265586,0.003776720042463379,0.0008242910614562347,0.0015510095031225554,0.0015217590313733838
50912,0.00506775953283346,0.03332086224770126,0.02079751022409202,0.02121469422751008,0.001108514443837316,0.004932697796434595,0.004670392725860379,0.0035682894428656505
50917,0.00630482525871084,0.00038170584742534,0.0018248709520068199,0.00194671346764482,0.002517665039956189,0.0001300385438590352,0.0010935776367163698,0.0009803210794283083
50924,0.008560754162672119,0.0037334914379014,0.00606529177511866,0.00599092664446806,0.0004278594095176558,0.00128775492832531,0.0013337201207969595,0.0012196428082890869
50925,0.0045525116389502004,0.00088657010190368,0.0017621684690645799,0.0017477776252093,0.0005447835668873551,0.00019399094934646562,0.0008967624947704058,0.0006769400278436228
50927,0.0035038256339934596,0.00029192020764024,0.0008221491979718999,0.00093257945768494,0.0009576941572202592,0.00012570321695389863,0.00018212620093507607,0.00038633410731388413
