cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_N20-N39,bin,balanced_rf,gender,statistical_parity,selection_rate,0.030633986716644857,0.9068656380856027,F,M,2,2
cohort_N20-N39,bin,balanced_rf,gender,predictive_parity,ppv,0.15630299604296213,0.4981851179673321,M,F,2,2
cohort_N20-N39,bin,balanced_rf,gender,equal_opportunity,tpr,0.05185185185185187,0.8526315789473684,M,F,2,2
cohort_N20-N39,bin,balanced_rf,gender,predictive_equality,fpr,0.05578216877681835,0.8334124347413384,F,M,2,2
cohort_N20-N39,bin,balanced_rf,gender,equalised_odds,fpr,0.05578216877681835,0.8334124347413384,F,M,2,2
cohort_N20-N39,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.1369251887439945,0.6308973172987974,18-39,80+,4,4
cohort_N20-N39,bin,balanced_rf,age_band,predictive_parity,ppv,0.3267457180500659,0.3168044077134986,18-39,80+,4,4
cohort_N20-N39,bin,balanced_rf,age_band,equal_opportunity,tpr,0.27380952380952384,0.47727272727272724,18-39,80+,4,4
cohort_N20-N39,bin,balanced_rf,age_band,predictive_equality,fpr,0.10005571547961739,0.6981369939767476,18-39,65-79,4,4
cohort_N20-N39,bin,balanced_rf,age_band,equalised_odds,tpr,0.27380952380952384,0.47727272727272724,18-39,80+,4,4
cohort_N20-N39,cont,balanced_rf,gender,statistical_parity,selection_rate,0.003115164008300947,0.9848814517395302,F,M,2,2
cohort_N20-N39,cont,balanced_rf,gender,predictive_parity,ppv,0.12866143472974467,0.6662844036697247,M,F,2,2
cohort_N20-N39,cont,balanced_rf,gender,equal_opportunity,tpr,0.014814814814814836,0.9523809523809523,F,M,2,2
cohort_N20-N39,cont,balanced_rf,gender,predictive_equality,fpr,0.015075034622632238,0.9182970345761043,F,M,2,2
cohort_N20-N39,cont,balanced_rf,gender,equalised_odds,fpr,0.015075034622632238,0.9182970345761043,F,M,2,2
cohort_N20-N39,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.22328986501944634,0.3078014184397163,18-39,80+,4,4
cohort_N20-N39,cont,balanced_rf,age_band,predictive_parity,ppv,0.11590296495956873,0.6489795918367347,18-39,40-64,4,4
cohort_N20-N39,cont,balanced_rf,age_band,equal_opportunity,tpr,0.18333333333333332,0.45,18-39,40-64,4,4
cohort_N20-N39,cont,balanced_rf,age_band,predictive_equality,fpr,0.2505543237250555,0.2662337662337662,18-39,80+,4,4
cohort_N20-N39,cont,balanced_rf,age_band,equalised_odds,fpr,0.2505543237250555,0.2662337662337662,18-39,80+,4,4
cohort_N20-N39,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.02068302512929779,0.9064844419367647,F,M,2,2
cohort_N20-N39,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.14967688138419843,0.6390145801910508,M,F,2,2
cohort_N20-N39,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.029629629629629617,0.913978494623656,F,M,2,2
cohort_N20-N39,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.03643133367136123,0.8140307502124701,F,M,2,2
cohort_N20-N39,cont_bin,balanced_rf,gender,equalised_odds,fpr,0.03643133367136123,0.8140307502124701,F,M,2,2
cohort_N20-N39,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.23427133379089454,0.33978078658929717,18-39,80+,4,4
cohort_N20-N39,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.11085972850678733,0.6797385620915033,18-39,65-79,4,4
cohort_N20-N39,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.14615384615384613,0.5777777777777778,18-39,65-79,4,4
cohort_N20-N39,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.25841564200765976,0.29366391184573004,18-39,80+,4,4
cohort_N20-N39,cont_bin,balanced_rf,age_band,equalised_odds,fpr,0.25841564200765976,0.29366391184573004,18-39,80+,4,4
cohort_N20-N39,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.0063412537379657075,0.9700488997555012,F,M,2,2
cohort_N20-N39,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.1607142857142857,0.625,M,F,2,2
cohort_N20-N39,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.0,1.0,F,F,2,2
