cohort,feature_set,fold,feature,itemid,representation,importance
cohort_F11-J15,cont,0,cont_50803,50803,cont,0.0005063153337390784
cohort_F11-J15,cont,0,cont_50804,50804,cont,0.009010866750954277
cohort_F11-J15,cont,0,cont_50805,50805,cont,0.0
cohort_F11-J15,cont,0,cont_50806,50806,cont,0.0008119158769121448
cohort_F11-J15,cont,0,cont_50808,50808,cont,0.001781905836984649
cohort_F11-J15,cont,0,cont_50809,50809,cont,0.0017289707302475881
cohort_F11-J15,cont,0,cont_50811,50811,cont,0.0012111228575786795
cohort_F11-J15,cont,0,cont_50813,50813,cont,0.006243234893248622
cohort_F11-J15,cont,0,cont_50814,50814,cont,0.0
cohort_F11-J15,cont,0,cont_50818,50818,cont,0.009044728147618157
cohort_F11-J15,cont,0,cont_50820,50820,cont,0.0092375446151015
cohort_F11-J15,cont,0,cont_50821,50821,cont,0.006255561817800095
cohort_F11-J15,cont,0,cont_50822,50822,cont,0.003110989168223073
cohort_F11-J15,cont,0,cont_50824,50824,cont,0.0027227774151718917
cohort_F11-J15,cont,0,cont_50853,50853,cont,0.0010810464433411862
cohort_F11-J15,cont,0,cont_50856,50856,cont,0.0005034504081495881
cohort_F11-J15,cont,0,cont_50861,50861,cont,0.016322232374306404
cohort_F11-J15,cont,0,cont_50862,50862,cont,0.014957664339486094
cohort_F11-J15,cont,0,cont_50863,50863,cont,0.019302539009487977
cohort_F11-J15,cont,0,cont_50866,50866,cont,0.00016991092330865846
cohort_F11-J15,cont,0,cont_50867,50867,cont,0.0009552492513235053
cohort_F11-J15,cont,0,cont_50868,50868,cont,0.023309042398467206
cohort_F11-J15,cont,0,cont_50877,50877,cont,0.0
cohort_F11-J15,cont,0,cont_50878,50878,cont,0.014809466292990197
cohort_F11-J15,cont,0,cont_50881,50881,cont,4.0609460665561636e-05
cohort_F11-J15,cont,0,cont_50882,50882,cont,0.02406062957623498
cohort_F11-J15,cont,0,cont_50883,50883,cont,0.0007699909409208109
cohort_F11-J15,cont,0,cont_50885,50885,cont,0.02421307205949492
cohort_F11-J15,cont,0,cont_50889,50889,cont,0.0045497512331970505
cohort_F11-J15,cont,0,cont_50890,50890,cont,0.0
cohort_F11-J15,cont,0,cont_50891,50891,cont,0.00011845699841055237
cohort_F11-J15,cont,0,cont_50893,50893,cont,0.023417411798814722
