cohort,feature_set,fold,feature,itemid,representation,importance
cohort_K92-I86,cont,0,cont_50803,50803,cont,0.00032452550549525626
cohort_K92-I86,cont,0,cont_50804,50804,cont,0.005673391132497063
cohort_K92-I86,cont,0,cont_50805,50805,cont,0.0
cohort_K92-I86,cont,0,cont_50806,50806,cont,0.0008586026611913566
cohort_K92-I86,cont,0,cont_50808,50808,cont,0.00200217953346834
cohort_K92-I86,cont,0,cont_50809,50809,cont,0.001451416298989997
cohort_K92-I86,cont,0,cont_50811,50811,cont,0.002422009378422487
cohort_K92-I86,cont,0,cont_50813,50813,cont,0.00905444112638817
cohort_K92-I86,cont,0,cont_50814,50814,cont,0.0
cohort_K92-I86,cont,0,cont_50818,50818,cont,0.006782083649857072
cohort_K92-I86,cont,0,cont_50820,50820,cont,0.00818264671247574
cohort_K92-I86,cont,0,cont_50821,50821,cont,0.005705162049920301
cohort_K92-I86,cont,0,cont_50822,50822,cont,0.003523558151711422
cohort_K92-I86,cont,0,cont_50824,50824,cont,0.0009977972028410002
cohort_K92-I86,cont,0,cont_50853,50853,cont,0.0008782985477889998
cohort_K92-I86,cont,0,cont_50856,50856,cont,0.00031801027633709364
cohort_K92-I86,cont,0,cont_50861,50861,cont,0.03337035699162611
cohort_K92-I86,cont,0,cont_50862,50862,cont,0.0233285319759678
cohort_K92-I86,cont,0,cont_50863,50863,cont,0.036688414606403694
cohort_K92-I86,cont,0,cont_50866,50866,cont,0.0
cohort_K92-I86,cont,0,cont_50867,50867,cont,0.0007166950914208425
cohort_K92-I86,cont,0,cont_50868,50868,cont,0.018241415388418118
cohort_K92-I86,cont,0,cont_50877,50877,cont,0.0
cohort_K92-I86,cont,0,cont_50878,50878,cont,0.04631822245540444
cohort_K92-I86,cont,0,cont_50881,50881,cont,0.0
cohort_K92-I86,cont,0,cont_50882,50882,cont,0.022029916118603967
cohort_K92-I86,cont,0,cont_50883,50883,cont,0.0037990899262225816
cohort_K92-I86,cont,0,cont_50885,50885,cont,0.04453277142709962
cohort_K92-I86,cont,0,cont_50889,50889,cont,0.0025797286577799263
cohort_K92-I86,cont,0,cont_50890,50890,cont,4.6274162608823993e-05
cohort_K92-I86,cont,0,cont_50891,50891,cont,0.00014876180860082667
cohort_K92-I86,cont,0,cont_50893,50893,cont,0.015502263450723058
cohort_K92-I86,cont,0,cont_50894,50894,cont,0.0
cohort_K92-I86,cont,0,cont_50895,50895,cont,0.0
cohort_K92-I86,cont,0,cont_50896,50896,cont,0.0
cohort_K92-I86,cont,0,cont_50899,50899,cont,7.346189164370983e-05
cohort_K92-I86,cont,0,cont_50902,50902,cont,0.016661287347003537
cohort_K92-I86,cont,0,cont_50904,50904,cont,0.0006355572134785009
cohort_K92-I86,cont,0,cont_50905,50905,cont,0.0
cohort_K92-I86,cont,0,cont_50906,50906,cont,4.483362521891419e-05
cohort_K92-I86,cont,0,cont_50907,50907,cont,0.000693712058979925
cohort_K92-I86,cont,0,cont_50908,50908,cont,0.0001429388618532263
cohort_K92-I86,cont,0,cont_50910,50910,cont,0.0
cohort_K92-I86,cont,0,cont_50911,50911,cont,0.0036310489808641633
cohort_K92-I86,cont,0,cont_50912,50912,cont,0.02014830320492464
cohort_K92-I86,cont,0,cont_50914,50914,cont,0.0
cohort_K92-I86,cont,0,cont_50915,50915,cont,0.0
cohort_K92-I86,cont,0,cont_50916,50916,cont,0.0
cohort_K92-I86,cont,0,cont_50917,50917,cont,0.00028615930780649836
cohort_K92-I86,cont,0,cont_50924,50924,cont,0.005331554821624548
cohort_K92-I86,cont,0,cont_50925,50925,cont,0.0007441603406223434
cohort_K92-I86,cont,0,cont_50927,50927,cont,0.0006487233756473783
cohort_K92-I86,cont,0,cont_50930,50930,cont,0.00018055150900542203
cohort_K92-I86,cont,0,cont_50931,50931,cont,0.0
cohort_K92-I86,cont,0,cont_50935,50935,cont,0.0037119360506805547
cohort_K92-I86,cont,0,cont_50945,50945,cont,0.0
cohort_K92-I86,cont,0,cont_50949,50949,cont,0.00020708560497623428
cohort_K92-I86,cont,0,cont_50950,50950,cont,0.0009310056738089467
cohort_K92-I86,cont,0,cont_50951,50951,cont,0.0005164825888044563
cohort_K92-I86,cont,0,cont_50952,50952,cont,0.003502297660144232
cohort_K92-I86,cont,0,cont_50953,50953,cont,0.004696017936862351
cohort_K92-I86,cont,0,cont_50954,50954,cont,0.016303301581598244
cohort_K92-I86,cont,0,cont_50956,50956,cont,0.004017648695541581
cohort_K92-I86,cont,0,cont_50957,50957,cont,0.0
cohort_K92-I86,cont,0,cont_50960,50960,cont,0.02471284096618112
cohort_K92-I86,cont,0,cont_50964,50964,cont,0.0022567032774976543
cohort_K92-I86,cont,0,cont_50965,50965,cont,0.00046704408840345953
cohort_K92-I86,cont,0,cont_50966,50966,cont,0.0
cohort_K92-I86,cont,0,cont_50967,50967,cont,0.0
cohort_K92-I86,cont,0,cont_50968,50968,cont,0.0
cohort_K92-I86,cont,0,cont_50969,50969,cont,0.0
cohort_K92-I86,cont,0,cont_50970,50970,cont,0.01835965772370796
cohort_K92-I86,cont,0,cont_50971,50971,cont,0.01614934172120105
cohort_K92-I86,cont,0,cont_50976,50976,cont,0.0005387077056900997
cohort_K92-I86,cont,0,cont_50978,50978,cont,0.0
cohort_K92-I86,cont,0,cont_50981,50981,cont,0.0
