cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_K92-I86,bin,balanced_rf,all,all,5528,127,0.0229739507959479,0.2339001447178003,0.7059359086316765,0.0620224282732407,0.08028169014084507,0.07785403900044575,0.6099861938661111,0.44881889763779526,0.22884650990557304,0.04408352668213457
cohort_K92-I86,bin,balanced_rf,gender,F,2325,56,0.024086021505376344,0.23526881720430107,0.6585618271107473,0.05708273582280268,0.06301824212271974,0.03852512668681679,0.5532920418057042,0.3392857142857143,0.23270163067430585,0.03473491773308958
cohort_K92-I86,bin,balanced_rf,gender,M,3203,71,0.02216671870121761,0.23290665001561037,0.744812746209055,0.07186931198352016,0.09302325581395349,0.10768321794038482,0.6545788138794453,0.5352112676056338,0.2260536398467433,0.05093833780160858
cohort_K92-I86,bin,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.23989569752281617,0.7100061012812691,0.06866462540618475,0.10679611650485436,0.10467257668838457,0.6338926174496644,0.5,0.23221476510067113,0.059782608695652176
cohort_K92-I86,bin,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.2687763713080169,0.6620620414467756,0.07393108072075341,0.0997229916897507,0.06732632350667732,0.5802548590552195,0.4235294117647059,0.263019693654267,0.0565149136577708
cohort_K92-I86,bin,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.20689655172413793,0.7606766917293233,0.09183390595579972,0.05194805194805195,0.08216319138473488,0.6614436090225564,0.5263157894736842,0.20342857142857143,0.0273224043715847
cohort_K92-I86,bin,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.17041800643086816,0.6924315619967794,0.005208333333333333,0.0,-0.018187888441841236,0.4146537842190016,0.0,0.1706924315619968,0.0
cohort_K92-I86,cont,balanced_rf,all,all,5528,127,0.0229739507959479,0.10763386396526772,0.7742412822355731,0.07006127039423152,0.13850415512465375,0.14154235295485104,0.6463967740007319,0.3937007874015748,0.10090723940011109,0.08403361344537816
cohort_K92-I86,cont,balanced_rf,gender,F,2325,56,0.024086021505376344,0.10881720430107526,0.7370852483787698,0.05847545478389433,0.10355987055016182,0.08924116975656207,0.5906314927910344,0.2857142857142857,0.10445130013221683,0.06324110671936758
cohort_K92-I86,cont,balanced_rf,gender,M,3203,71,0.02216671870121761,0.10677489853262566,0.8090047308114331,0.0862683980719533,0.16464891041162227,0.18140990170675556,0.6902667602036228,0.4788732394366197,0.0983397190293742,0.09941520467836257
cohort_K92-I86,cont,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.11734028683181226,0.795515558267236,0.1532924231438232,0.21428571428571427,0.228598128968787,0.7203782794386822,0.5454545454545454,0.10469798657718121,0.13333333333333333
cohort_K92-I86,cont,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.1569620253164557,0.7088299652464924,0.06874596644935847,0.12253829321663019,0.09143406689234529,0.5894323593770112,0.32941176470588235,0.15054704595185994,0.07526881720430108
cohort_K92-I86,cont,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.0644431882419446,0.8263458646616542,0.08079564541301006,0.15037593984962405,0.19600014133478608,0.7334436090225565,0.5263157894736842,0.05942857142857143,0.08771929824561403
cohort_K92-I86,cont,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.03054662379421222,0.8502415458937198,0.010416666666666666,0.0,-0.007123154173581511,0.48470209339774556,0.0,0.030595813204508857,0.0
cohort_K92-I86,cont_bin,balanced_rf,all,all,5528,127,0.0229739507959479,0.11378437047756874,0.7737208186877029,0.07128426809316818,0.14285714285714285,0.1503798948332541,0.659367542027067,0.4251968503937008,0.10646176633956675,0.08585055643879173
cohort_K92-I86,cont_bin,balanced_rf,gender,F,2325,56,0.024086021505376344,0.11612903225806452,0.7354994333564188,0.06075177760731069,0.09815950920245399,0.0831572296257577,0.5868853491154065,0.2857142857142857,0.1119435874834729,0.05925925925925926
cohort_K92-I86,cont_bin,balanced_rf,gender,M,3203,71,0.02216671870121761,0.11208242272869186,0.8076781249437879,0.08531083023890025,0.17674418604651163,0.20194627574170007,0.7163604230748475,0.5352112676056338,0.1024904214559387,0.10584958217270195
cohort_K92-I86,cont_bin,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.12385919165580182,0.7997864551555827,0.1291139936842918,0.2222222222222222,0.24363821642449082,0.7404209884075657,0.5909090909090909,0.11006711409395974,0.1368421052631579
cohort_K92-I86,cont_bin,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.16413502109704642,0.7121585789676922,0.07423724340526278,0.1350210970464135,0.11056569870283872,0.6101171321920453,0.3764705882352941,0.1562363238512035,0.08226221079691516
cohort_K92-I86,cont_bin,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.07066139061616733,0.8074436090225563,0.06215085842072641,0.125,0.16387372787148424,0.7036992481203007,0.47368421052631576,0.06628571428571428,0.072
cohort_K92-I86,cont_bin,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.03215434083601286,0.9355877616747182,0.023809523809523808,0.0,-0.007314269397213786,0.48389694041867953,0.0,0.0322061191626409,0.0
cohort_K92-I86,cont_disc_bin,balanced_rf,all,all,5528,127,0.0229739507959479,0.11324167872648336,0.7604941925306921,0.07011070567106448,0.13811420982735723,0.14333574539878235,0.6515861017280264,0.4094488188976378,0.1062766154415849,0.08306709265175719
cohort_K92-I86,cont_disc_bin,balanced_rf,gender,F,2325,56,0.024086021505376344,0.11053763440860215,0.6924030409872189,0.05044641121117733,0.08306709265175719,0.06092704589298902,0.5623032487565321,0.23214285714285715,0.10753635962979285,0.05058365758754864
cohort_K92-I86,cont_disc_bin,balanced_rf,gender,M,3203,71,0.02216671870121761,0.11520449578520138,0.8194894141348731,0.0963876401857205,0.17727272727272728,0.20471194801381087,0.7219658949867789,0.5492957746478874,0.1053639846743295,0.10569105691056911
cohort_K92-I86,cont_disc_bin,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.11994784876140809,0.8043624161073826,0.14261979882032927,0.19298245614035087,0.2010138413852376,0.6956375838926174,0.5,0.1087248322147651,0.11956521739130435
cohort_K92-I86,cont_disc_bin,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.16371308016877636,0.6917235165400952,0.06873628483671147,0.13530655391120508,0.11090009387550012,0.6103359505727892,0.3764705882352941,0.15579868708971553,0.08247422680412371
cohort_K92-I86,cont_disc_bin,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.07292255511588468,0.8032781954887218,0.0847163347567843,0.12162162162162163,0.16060349489348,0.7025563909774436,0.47368421052631576,0.06857142857142857,0.06976744186046512
cohort_K92-I86,cont_disc_bin,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.027331189710610933,0.892914653784219,0.014705882352941176,0.0,-0.00672668317911139,0.4863123993558776,0.0,0.027375201288244767,0.0
cohort_K92-I86,disc,balanced_rf,all,all,5528,127,0.0229739507959479,0.1345875542691751,0.7486314141300751,0.07238524753030161,0.1354764638346728,0.1482646266763065,0.6688692820081438,0.4645669291338583,0.1268283651175708,0.0793010752688172
cohort_K92-I86,disc,balanced_rf,gender,F,2325,56,0.024086021505376344,0.12516129032258064,0.6833760939369137,0.05970828212854966,0.08645533141210375,0.06774684964276062,0.573108827047787,0.26785714285714285,0.12163948876156898,0.05154639175257732
cohort_K92-I86,disc,balanced_rf,gender,M,3203,71,0.02216671870121761,0.14142990945988135,0.8076331552533593,0.09195410248012022,0.16793893129770993,0.20665676980177677,0.7445654129116974,0.6197183098591549,0.1305874840357599,0.09713024282560706
cohort_K92-I86,disc,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.13559322033898305,0.8222696766320927,0.1054137509490134,0.20634920634920634,0.2285429992869159,0.7343807199511898,0.5909090909090909,0.1221476510067114,0.125
cohort_K92-I86,disc,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.1911392405063291,0.6808237868451539,0.07573934755786263,0.12639405204460966,0.10244986775584118,0.6083150984682714,0.4,0.18336980306345732,0.07505518763796909
cohort_K92-I86,disc,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.08875070661390616,0.7894736842105263,0.09034583675864313,0.13636363636363635,0.1988912594804995,0.774360902255639,0.631578947368421,0.08285714285714285,0.07643312101910828
cohort_K92-I86,disc,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.04823151125401929,0.6892109500805152,0.00510204081632653,0.0,-0.00903345683959954,0.4758454106280193,0.0,0.04830917874396135,0.0
cohort_K92-I86,disc_bin,balanced_rf,all,all,5528,127,0.0229739507959479,0.14345151953690305,0.7429165202711077,0.0706943578233136,0.13043478260869565,0.14391900890564757,0.668362668330595,0.47244094488188976,0.13571560822069986,0.07566204287515763
cohort_K92-I86,disc_bin,balanced_rf,gender,F,2325,56,0.024086021505376344,0.1329032258064516,0.676151388276774,0.056947177811928436,0.08767123287671233,0.07071800610132868,0.5782912548007304,0.2857142857142857,0.12913177611282503,0.05177993527508091
cohort_K92-I86,disc_bin,balanced_rf,gender,M,3203,71,0.02216671870121761,0.15110833593506087,0.8022615257316568,0.08975028381746883,0.15855855855855855,0.1969969397321735,0.7396164984800244,0.6197183098591549,0.140485312899106,0.09090909090909091
cohort_K92-I86,disc_bin,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.14863102998696218,0.7927699816961562,0.10213670705084199,0.16176470588235295,0.1697395151288046,0.6808724832214765,0.5,0.138255033557047,0.09649122807017543
cohort_K92-I86,disc_bin,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.19746835443037974,0.6812047882610375,0.07484605640571255,0.13381555153707053,0.11522465672587058,0.623336336722873,0.43529411764705883,0.1886214442013129,0.07905982905982906
cohort_K92-I86,disc_bin,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.09723007348784624,0.7903458646616541,0.11905391394734624,0.1256544502617801,0.1879290100275066,0.7700751879699248,0.631578947368421,0.09142857142857143,0.06976744186046512
cohort_K92-I86,disc_bin,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.06270096463022508,0.6304347826086957,0.004291845493562232,0.0,-0.010378921471971673,0.46859903381642515,0.0,0.06280193236714976,0.0
cohort_K92-I86,disc_imp,balanced_rf,all,all,5528,127,0.0229739507959479,0.13440665701881332,0.7510507677930741,0.07678517763137856,0.14022988505747128,0.15551003379447612,0.677021024103148,0.48031496062992124,0.12627291242362526,0.08209959623149395
cohort_K92-I86,disc_imp,balanced_rf,gender,F,2325,56,0.024086021505376344,0.12602150537634407,0.6832304980167474,0.06411597961739988,0.10315186246418338,0.09250055209388221,0.6001149027261853,0.32142857142857145,0.12119876597620097,0.06143344709897611
cohort_K92-I86,disc_imp,balanced_rf,gender,M,3203,71,0.02216671870121761,0.1404932875429285,0.8114938031766588,0.09603097434396131,0.16506717850287908,0.20153479753228462,0.7378424441926141,0.6056338028169014,0.12994891443167306,0.09555555555555556
cohort_K92-I86,disc_imp,balanced_rf,age_band,18-39,767,22,0.028683181225554105,0.13820078226857888,0.812843197071385,0.11636096832560384,0.1875,0.20278695390594131,0.7096400244051251,0.5454545454545454,0.1261744966442953,0.11320754716981132
cohort_K92-I86,disc_imp,balanced_rf,age_band,40-64,2370,85,0.035864978902953586,0.1881856540084388,0.6891775003217917,0.08224475036006403,0.1431261770244821,0.12774143321832315,0.6342515124211611,0.4470588235294118,0.1785557986870897,0.08520179372197309
cohort_K92-I86,disc_imp,balanced_rf,age_band,65-79,1769,19,0.010740531373657434,0.09157716223855286,0.7860902255639097,0.09873624861850527,0.12154696132596685,0.17606747655140903,0.7463308270676692,0.5789473684210527,0.08628571428571429,0.06790123456790123
cohort_K92-I86,disc_imp,balanced_rf,age_band,80+,622,1,0.001607717041800643,0.04662379421221865,0.71256038647343,0.005494505494505495,0.0,-0.00887413134107976,0.47665056360708535,0.0,0.04669887278582931,0.0
