cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_C80-D70_NF,bin,balanced_rf,gender,statistical_parity,selection_rate,0.05585123763121719,0.8215644732016747,F,M,2,2
cohort_C80-D70_NF,bin,balanced_rf,gender,predictive_parity,ppv,0.028244908044759792,0.7100643174200562,F,M,2,2
cohort_C80-D70_NF,bin,balanced_rf,gender,equal_opportunity,tpr,0.12714043780969703,0.7717599369440379,F,M,2,2
cohort_C80-D70_NF,bin,balanced_rf,gender,predictive_equality,fpr,0.04917545234615153,0.8354636685479221,F,M,2,2
cohort_C80-D70_NF,bin,balanced_rf,gender,equalised_odds,tpr,0.12714043780969703,0.7717599369440379,F,M,2,2
cohort_C80-D70_NF,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.0768556701030928,0.7793617126227,65-79,18-39,4,4
cohort_C80-D70_NF,bin,balanced_rf,age_band,predictive_parity,ppv,0.059159314997405295,0.38211382113821135,80+,40-64,4,4
cohort_C80-D70_NF,bin,balanced_rf,age_band,equal_opportunity,tpr,0.17016317016317017,0.7192307692307692,65-79,18-39,4,4
cohort_C80-D70_NF,bin,balanced_rf,age_band,predictive_equality,fpr,0.06954436450839324,0.7913669064748202,65-79,18-39,4,4
cohort_C80-D70_NF,bin,balanced_rf,age_band,equalised_odds,tpr,0.17016317016317017,0.7192307692307692,65-79,18-39,4,4
cohort_C80-D70_NF,cont,balanced_rf,gender,statistical_parity,selection_rate,0.024388656946094767,0.8720887780206744,F,M,2,2
cohort_C80-D70_NF,cont,balanced_rf,gender,predictive_parity,ppv,0.01812967692790249,0.8778012684989429,F,M,2,2
cohort_C80-D70_NF,cont,balanced_rf,gender,equal_opportunity,tpr,0.006585962491375441,0.9874161073825505,M,F,2,2
cohort_C80-D70_NF,cont,balanced_rf,gender,predictive_equality,fpr,0.02091662463723651,0.8782387439103857,F,M,2,2
cohort_C80-D70_NF,cont,balanced_rf,gender,equalised_odds,fpr,0.02091662463723651,0.8782387439103857,F,M,2,2
cohort_C80-D70_NF,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.1403488372093023,0.42714760322733747,80+,18-39,4,4
cohort_C80-D70_NF,cont,balanced_rf,age_band,predictive_parity,ppv,0.1592356687898089,0.0,80+,40-64,4,4
cohort_C80-D70_NF,cont,balanced_rf,age_band,equal_opportunity,tpr,0.539568345323741,0.0,80+,40-64,4,4
cohort_C80-D70_NF,cont,balanced_rf,age_band,predictive_equality,fpr,0.12389770723104056,0.4637404580152672,80+,18-39,4,4
cohort_C80-D70_NF,cont,balanced_rf,age_band,equalised_odds,tpr,0.539568345323741,0.0,80+,40-64,4,4
cohort_C80-D70_NF,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.03871607303896582,0.8041168200519239,F,M,2,2
cohort_C80-D70_NF,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.012310169230908385,0.9128569599180433,F,M,2,2
cohort_C80-D70_NF,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.014740011290221455,0.9711018199704868,F,M,2,2
cohort_C80-D70_NF,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.035143867640923754,0.8042745206924311,F,M,2,2
cohort_C80-D70_NF,cont_bin,balanced_rf,gender,equalised_odds,fpr,0.035143867640923754,0.8042745206924311,F,M,2,2
cohort_C80-D70_NF,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.1347674418604651,0.41827003513468297,80+,18-39,4,4
cohort_C80-D70_NF,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.11513626834381552,0.2578378378378378,80+,40-64,4,4
cohort_C80-D70_NF,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.36570743405275785,0.31306306306306303,80+,40-64,4,4
cohort_C80-D70_NF,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.12345679012345678,0.43548387096774194,80+,18-39,4,4
cohort_C80-D70_NF,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.36570743405275785,0.31306306306306303,80+,40-64,4,4
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.04134567356130592,0.7923562298267994,F,M,2,2
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.007262499095579189,0.9488795518207283,F,M,2,2
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.0027598319011479244,0.994659546061415,F,M,2,2
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.038326764095510724,0.7879252386715073,F,M,2,2
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,gender,equalised_odds,fpr,0.038326764095510724,0.7879252386715073,F,M,2,2
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.1203875968992248,0.491320013101867,80+,18-39,4,4
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.08766737138830162,0.4319634703196347,80+,40-64,4,4
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.20512820512820512,0.6190476190476191,80+,65-79,4,4
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.1128747795414462,0.49606299212598426,80+,18-39,4,4
cohort_C80-D70_NF,cont_disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.20512820512820512,0.6190476190476191,80+,65-79,4,4
cohort_C80-D70_NF,disc,balanced_rf,gender,statistical_parity,selection_rate,0.045078257252497894,0.7985172147105102,F,M,2,2
cohort_C80-D70_NF,disc,balanced_rf,gender,predictive_parity,ppv,0.014031945066427826,0.8994652406417112,F,M,2,2
cohort_C80-D70_NF,disc,balanced_rf,gender,equal_opportunity,tpr,0.028413723891362985,0.9501924134139637,F,M,2,2
cohort_C80-D70_NF,disc,balanced_rf,gender,predictive_equality,fpr,0.04068438388095447,0.8002272524318782,F,M,2,2
cohort_C80-D70_NF,disc,balanced_rf,gender,equalised_odds,fpr,0.04068438388095447,0.8002272524318782,F,M,2,2
cohort_C80-D70_NF,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.14209302325581397,0.4737295434969854,80+,18-39,4,4
cohort_C80-D70_NF,disc,balanced_rf,age_band,predictive_parity,ppv,0.05954962468723937,0.6042128603104213,80+,40-64,4,4
cohort_C80-D70_NF,disc,balanced_rf,age_band,equal_opportunity,tpr,0.08992805755395683,0.8475609756097561,80+,40-64,4,4
cohort_C80-D70_NF,disc,balanced_rf,age_band,predictive_equality,fpr,0.13668430335097,0.46551724137931033,80+,18-39,4,4
cohort_C80-D70_NF,disc,balanced_rf,age_band,equalised_odds,fpr,0.13668430335097,0.46551724137931033,80+,18-39,4,4
cohort_C80-D70_NF,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.04150137546149418,0.81601507490849,F,M,2,2
cohort_C80-D70_NF,disc_bin,balanced_rf,gender,predictive_parity,ppv,0.01821640708400625,0.8699433261676763,F,M,2,2
cohort_C80-D70_NF,disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.03512513328733624,0.9391436644207779,F,M,2,2
cohort_C80-D70_NF,disc_bin,balanced_rf,gender,predictive_equality,fpr,0.0365915509165447,0.8216854914616107,F,M,2,2
cohort_C80-D70_NF,disc_bin,balanced_rf,gender,equalised_odds,fpr,0.0365915509165447,0.8216854914616107,F,M,2,2
cohort_C80-D70_NF,disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.13104651162790695,0.5291742097200948,80+,18-39,4,4
cohort_C80-D70_NF,disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.09764671418806758,0.350227420402859,80+,40-64,4,4
cohort_C80-D70_NF,disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.249400479616307,0.5720164609053497,80+,40-64,4,4
cohort_C80-D70_NF,disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.11816578483245149,0.5472972972972973,80+,18-39,4,4
cohort_C80-D70_NF,disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.249400479616307,0.5720164609053497,80+,40-64,4,4
cohort_C80-D70_NF,disc_imp,balanced_rf,gender,statistical_parity,selection_rate,0.040321677852768495,0.8155367947643095,F,M,2,2
cohort_C80-D70_NF,disc_imp,balanced_rf,gender,predictive_parity,ppv,0.018509269217448374,0.865694936775832,F,M,2,2
cohort_C80-D70_NF,disc_imp,balanced_rf,gender,equal_opportunity,tpr,0.03631687888101365,0.9340095737405971,F,M,2,2
cohort_C80-D70_NF,disc_imp,balanced_rf,gender,predictive_equality,fpr,0.03560244177793817,0.821432587339893,F,M,2,2
cohort_C80-D70_NF,disc_imp,balanced_rf,gender,equalised_odds,tpr,0.03631687888101365,0.9340095737405971,F,M,2,2
cohort_C80-D70_NF,disc_imp,balanced_rf,age_band,statistical_parity,selection_rate,0.15100775193798452,0.47322877230935634,80+,18-39,4,4
cohort_C80-D70_NF,disc_imp,balanced_rf,age_band,predictive_parity,ppv,0.06342529363561869,0.5747252747252747,80+,40-64,4,4
cohort_C80-D70_NF,disc_imp,balanced_rf,age_band,equal_opportunity,tpr,0.07630259428820574,0.8640248640248641,18-39,40-64,4,4
cohort_C80-D70_NF,disc_imp,balanced_rf,age_band,predictive_equality,fpr,0.14814814814814814,0.46153846153846156,80+,18-39,4,4
cohort_C80-D70_NF,disc_imp,balanced_rf,age_band,equalised_odds,fpr,0.14814814814814814,0.46153846153846156,80+,18-39,4,4
