cohort,feature_set,fold,feature,itemid,representation,importance
cohort_G96-N17,cont,0,cont_50803,50803,cont,0.0
cohort_G96-N17,cont,0,cont_50804,50804,cont,0.007117367901219295
cohort_G96-N17,cont,0,cont_50805,50805,cont,0.0
cohort_G96-N17,cont,0,cont_50806,50806,cont,0.0018853437526812138
cohort_G96-N17,cont,0,cont_50808,50808,cont,0.0044421539989281935
cohort_G96-N17,cont,0,cont_50809,50809,cont,0.0036294385994695587
cohort_G96-N17,cont,0,cont_50811,50811,cont,0.0032733689963076818
cohort_G96-N17,cont,0,cont_50813,50813,cont,0.0070988978960496
cohort_G96-N17,cont,0,cont_50814,50814,cont,0.0
cohort_G96-N17,cont,0,cont_50818,50818,cont,0.00869686402182518
cohort_G96-N17,cont,0,cont_50820,50820,cont,0.00731795036648039
cohort_G96-N17,cont,0,cont_50821,50821,cont,0.0075122613947541505
cohort_G96-N17,cont,0,cont_50822,50822,cont,0.0024367039178803886
cohort_G96-N17,cont,0,cont_50824,50824,cont,0.005915213876608792
cohort_G96-N17,cont,0,cont_50853,50853,cont,0.0010955555555555558
cohort_G96-N17,cont,0,cont_50856,50856,cont,0.00021777777777777773
cohort_G96-N17,cont,0,cont_50861,50861,cont,0.019540116980311127
cohort_G96-N17,cont,0,cont_50862,50862,cont,0.014142017148927339
cohort_G96-N17,cont,0,cont_50863,50863,cont,0.015901953001493038
cohort_G96-N17,cont,0,cont_50866,50866,cont,0.0
cohort_G96-N17,cont,0,cont_50867,50867,cont,0.0012114670514670517
cohort_G96-N17,cont,0,cont_50868,50868,cont,0.021408390464285682
cohort_G96-N17,cont,0,cont_50877,50877,cont,0.0
cohort_G96-N17,cont,0,cont_50878,50878,cont,0.01757198994768697
cohort_G96-N17,cont,0,cont_50881,50881,cont,0.00011904761904761906
cohort_G96-N17,cont,0,cont_50882,50882,cont,0.019005303472405546
cohort_G96-N17,cont,0,cont_50883,50883,cont,0.00034413702239789176
cohort_G96-N17,cont,0,cont_50885,50885,cont,0.01077651487027895
cohort_G96-N17,cont,0,cont_50889,50889,cont,0.014235742907757266
cohort_G96-N17,cont,0,cont_50890,50890,cont,0.00019636363636363636
cohort_G96-N17,cont,0,cont_50891,50891,cont,0.00020000000000000004
cohort_G96-N17,cont,0,cont_50893,50893,cont,0.030253808101184273
cohort_G96-N17,cont,0,cont_50894,50894,cont,0.0
cohort_G96-N17,cont,0,cont_50895,50895,cont,0.0
cohort_G96-N17,cont,0,cont_50896,50896,cont,0.0
cohort_G96-N17,cont,0,cont_50899,50899,cont,0.0
cohort_G96-N17,cont,0,cont_50902,50902,cont,0.020666649425211094
cohort_G96-N17,cont,0,cont_50904,50904,cont,0.0012628861041492627
cohort_G96-N17,cont,0,cont_50905,50905,cont,0.0
cohort_G96-N17,cont,0,cont_50906,50906,cont,0.0
cohort_G96-N17,cont,0,cont_50907,50907,cont,0.000834003527336861
cohort_G96-N17,cont,0,cont_50908,50908,cont,0.00022309368191721126
cohort_G96-N17,cont,0,cont_50910,50910,cont,0.0
cohort_G96-N17,cont,0,cont_50911,50911,cont,0.010010270941582208
cohort_G96-N17,cont,0,cont_50912,50912,cont,0.029986938594142382
cohort_G96-N17,cont,0,cont_50914,50914,cont,0.0
cohort_G96-N17,cont,0,cont_50915,50915,cont,0.0
cohort_G96-N17,cont,0,cont_50916,50916,cont,0.0
cohort_G96-N17,cont,0,cont_50917,50917,cont,0.0
