cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
mimic_cohort_aplasia_45_days,bin,balanced_rf,all,all,4539,1010,0.22251597268120732,0.3639568186825292,0.7601070619955166,0.4200256134614658,0.4861006761833208,0.30759358312122603,0.6779054173481955,0.6405940594059406,0.2847832247095494,0.3916464891041162
mimic_cohort_aplasia_45_days,bin,balanced_rf,gender,F,2248,449,0.19973309608540926,0.31761565836298933,0.7772754227478518,0.4180318840166564,0.47807394668959585,0.3235818724102459,0.688398404954002,0.6191536748329621,0.2423568649249583,0.38935574229691877
mimic_cohort_aplasia_45_days,bin,balanced_rf,gender,M,2291,561,0.24487123526844173,0.4094281972937582,0.7394284566164879,0.4233802944667939,0.4923282188125417,0.28757757517270294,0.6644261382955705,0.6577540106951871,0.3289017341040462,0.39339019189765456
mimic_cohort_aplasia_45_days,bin,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.46169354838709675,0.7038769662592831,0.4409271461401756,0.5372340425531915,0.2934081023489761,0.6601563261407715,0.6870748299319728,0.3667621776504298,0.4410480349344978
mimic_cohort_aplasia_45_days,bin,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.3391638225255973,0.7912144071340513,0.4504828335999453,0.508500772797527,0.3516903558895528,0.7033720557646459,0.6593186372745491,0.25257452574525746,0.4138364779874214
mimic_cohort_aplasia_45_days,bin,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.3516042780748663,0.748392812264388,0.4217025788048996,0.47477064220183485,0.2833632724003329,0.6604372958029656,0.5982658959537572,0.2773913043478261,0.3935361216730038
mimic_cohort_aplasia_45_days,bin,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.5024630541871922,0.6474474474474474,0.19224527698394414,0.16666666666666666,0.03312217446490266,0.5291291291291291,0.5555555555555556,0.4972972972972973,0.09803921568627451
mimic_cohort_aplasia_45_days,cont,balanced_rf,all,all,4539,1010,0.22251597268120732,0.28001762502753913,0.8593698885332002,0.6106313230610846,0.6365629110039457,0.5228079406797121,0.7821885985708233,0.7188118811881188,0.1544346840464721,0.5712037765538945
mimic_cohort_aplasia_45_days,cont,balanced_rf,gender,F,2248,449,0.19973309608540926,0.24777580071174377,0.8624452337415862,0.6101960017760011,0.6282306163021869,0.5276904483135987,0.7849114392925542,0.7037861915367484,0.1339633129516398,0.5673249551166966
mimic_cohort_aplasia_45_days,cont,balanced_rf,gender,M,2291,561,0.24487123526844173,0.3116542994325622,0.8531621897313838,0.6115807151757213,0.6431372549019608,0.5153742135515087,0.777557623154359,0.7308377896613191,0.17572254335260115,0.5742296918767507
mimic_cohort_aplasia_45_days,cont,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.35685483870967744,0.804923688673177,0.621621718557556,0.6296296296296297,0.4565673227184031,0.7394889187766798,0.6938775510204082,0.2148997134670487,0.576271186440678
mimic_cohort_aplasia_45_days,cont,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.27303754266211605,0.8702956047596547,0.6148004910816549,0.6374012291483757,0.5304443572154216,0.7886597042323129,0.7274549098196392,0.15013550135501355,0.5671875
mimic_cohort_aplasia_45_days,cont,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.28810160427807485,0.8607099773812515,0.6217025395763853,0.6486486486486487,0.5331864698004871,0.7863357627544609,0.7283236994219653,0.15565217391304348,0.5846867749419954
mimic_cohort_aplasia_45_days,cont,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.11330049261083744,0.8069069069069069,0.32375373267010177,0.43902439024390244,0.3805571399675199,0.7121621621621621,0.5,0.07567567567567568,0.391304347826087
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,all,all,4539,1010,0.22251597268120732,0.28045825071601677,0.8617372604361597,0.6181696379130944,0.6395094174332019,0.52674868515182,0.7844521629833712,0.7227722772277227,0.15386795126098043,0.5734485467399842
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,gender,F,2248,449,0.19973309608540926,0.24555160142348753,0.8682434314535048,0.6218306020159203,0.6393606393606394,0.5422150089423249,0.7918671719378868,0.7126948775055679,0.12896053362979434,0.5797101449275363
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,gender,M,2291,561,0.24487123526844173,0.3147097337407246,0.852112247946998,0.6146459324984506,0.6396255850234009,0.510261741798824,0.7755345017670757,0.7308377896613191,0.17976878612716762,0.5686546463245492
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.3629032258064516,0.8036177221604974,0.6192544610241146,0.6422018348623854,0.47427250791201253,0.7496930004093327,0.7142857142857143,0.2148997134670487,0.5833333333333334
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.27047781569965873,0.8722262954092467,0.6310116458003255,0.6425419240953222,0.5373556446104796,0.7915587272105186,0.7294589178356713,0.14634146341463414,0.5741324921135647
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.2887700534759358,0.8637811007790902,0.6201669183872638,0.6452442159383034,0.5285120571768825,0.7840211108318673,0.7254335260115607,0.15739130434782608,0.5810185185185185
mimic_cohort_aplasia_45_days,cont_bin,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.1330049261083744,0.8527027027027028,0.40962853362737406,0.4444444444444444,0.38813871458896354,0.7318318318318319,0.5555555555555556,0.0918918918918919,0.37037037037037035
mimic_cohort_aplasia_45_days,disc,balanced_rf,all,all,4539,1010,0.22251597268120732,0.29940515532055517,0.8509053696528621,0.5934763364553836,0.6255804136766568,0.5072473548555058,0.7792714678098583,0.7336633663366336,0.17512043071691696,0.5452538631346578
mimic_cohort_aplasia_45_days,disc,balanced_rf,gender,F,2248,449,0.19973309608540926,0.2580071174377224,0.8589280607513948,0.5992299148572376,0.6239067055393586,0.5217076757428492,0.785476588701221,0.7149220489977728,0.14396887159533073,0.553448275862069
mimic_cohort_aplasia_45_days,disc,balanced_rf,gender,M,2291,561,0.24487123526844173,0.3400261894369271,0.839789599497182,0.5892442193584041,0.6268656716417911,0.4912204489747324,0.770574325368613,0.7486631016042781,0.20751445086705203,0.5391527599486521
mimic_cohort_aplasia_45_days,disc,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.39919354838709675,0.800079917353761,0.601412009007538,0.6202898550724638,0.4355955625981772,0.7335730853946163,0.7278911564625851,0.2607449856733524,0.5404040404040404
mimic_cohort_aplasia_45_days,disc,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.2909556313993174,0.8639675013984609,0.596055120575385,0.6316680779000847,0.5227333662838699,0.790007657591606,0.7474949899799599,0.16747967479674797,0.5469208211143695
mimic_cohort_aplasia_45_days,disc,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.29812834224598933,0.8470482533299823,0.6020476957622856,0.6363636363636364,0.5158511022603299,0.7798140236240261,0.7283236994219653,0.16869565217391305,0.5650224215246636
mimic_cohort_aplasia_45_days,disc,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.1625615763546798,0.8384384384384383,0.44317760537708906,0.35294117647058826,0.28527225112620086,0.6851351351351351,0.5,0.12972972972972974,0.2727272727272727
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,all,all,4539,1010,0.22251597268120732,0.2963207755012117,0.8499307014861306,0.5821128266618933,0.6182590233545647,0.497295784235185,0.7729775074418748,0.7207920792079208,0.17483706432417115,0.5412639405204461
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,gender,F,2248,449,0.19973309608540926,0.2508896797153025,0.8618379921535225,0.5984544629267496,0.6238894373149062,0.5219059834971449,0.7829659140007255,0.7037861915367484,0.1378543635352974,0.5602836879432624
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,gender,M,2291,561,0.24487123526844173,0.34089917066783065,0.8344069735093197,0.5687625330733592,0.6140089418777943,0.4727355659344205,0.7605540271810247,0.7344028520499108,0.21329479768786128,0.5275288092189501
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.3951612903225806,0.7985692844473034,0.6015683800854688,0.6064139941690962,0.4146112970161188,0.7219363390055162,0.7074829931972789,0.2636103151862464,0.5306122448979592
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.2832764505119454,0.862480516588733,0.5884767351487176,0.6225279449699054,0.5103459350472046,0.7808826324736193,0.7254509018036072,0.16368563685636855,0.5451807228915663
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.29812834224598933,0.8464589092736868,0.5824253625420172,0.6313131313131313,0.5089198366638448,0.7760542849962302,0.7225433526011561,0.17043478260869566,0.5605381165919282
mimic_cohort_aplasia_45_days,disc_bin,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.1921182266009852,0.8627627627627628,0.44660931142393806,0.42105263157894735,0.3757272975797898,0.7603603603603604,0.6666666666666666,0.14594594594594595,0.3076923076923077
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,all,all,4539,1010,0.22251597268120732,0.29565983696849524,0.849832645491809,0.5947182344030735,0.6207482993197279,0.5007139434890955,0.7746760224336404,0.7227722772277227,0.17342023236044204,0.5439642324888226
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,gender,F,2248,449,0.19973309608540926,0.2540035587188612,0.8598757537904627,0.6031906714527615,0.6235294117647059,0.5213168879900099,0.7838034245701955,0.7082405345211581,0.1406336853807671,0.5569176882661997
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,gender,M,2291,561,0.24487123526844173,0.336534264513313,0.8365135544496306,0.5859525016968845,0.6186186186186187,0.47948401955603787,0.7634442005914295,0.7344028520499108,0.20751445086705203,0.5343709468223087
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,age_band,18-39,496,147,0.2963709677419355,0.4032258064516129,0.796815001072062,0.5972198698045557,0.6051873198847262,0.41153882758919635,0.721039705280393,0.7142857142857143,0.2722063037249284,0.525
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,age_band,40-64,2344,499,0.2128839590443686,0.2862627986348123,0.8624566205581896,0.6011872728125067,0.6239316239316239,0.5122190709666329,0.7828046336575589,0.7314629258517034,0.16585365853658537,0.5439642324888226
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,age_band,65-79,1496,346,0.23128342245989306,0.29211229946524064,0.8457514450867052,0.5999513509538587,0.6360153256704981,0.5157148899556491,0.7780874591605931,0.7196531791907514,0.1634782608695652,0.5697940503432495
mimic_cohort_aplasia_45_days,disc_imp,balanced_rf,age_band,80+,203,18,0.08866995073891626,0.16748768472906403,0.8573573573573574,0.44558116361768163,0.4230769230769231,0.3705766809546277,0.7433933933933934,0.6111111111111112,0.12432432432432433,0.3235294117647059
