cohort,feature_set,fold,feature,itemid,representation,importance
cohort_G91-G97,cont,0,cont_50803,50803,cont,0.0
cohort_G91-G97,cont,0,cont_50804,50804,cont,0.010211158294749625
cohort_G91-G97,cont,0,cont_50805,50805,cont,0.0
cohort_G91-G97,cont,0,cont_50806,50806,cont,0.0010928932178932177
cohort_G91-G97,cont,0,cont_50808,50808,cont,0.003580376649494298
cohort_G91-G97,cont,0,cont_50809,50809,cont,0.0025809646837510617
cohort_G91-G97,cont,0,cont_50811,50811,cont,0.0022088858509911134
cohort_G91-G97,cont,0,cont_50813,50813,cont,0.007739681574464182
cohort_G91-G97,cont,0,cont_50814,50814,cont,0.0
cohort_G91-G97,cont,0,cont_50818,50818,cont,0.010615073177752605
cohort_G91-G97,cont,0,cont_50820,50820,cont,0.009620495869799272
cohort_G91-G97,cont,0,cont_50821,50821,cont,0.009925441110685471
cohort_G91-G97,cont,0,cont_50822,50822,cont,0.0038039374003189805
cohort_G91-G97,cont,0,cont_50824,50824,cont,0.0031648869648869655
cohort_G91-G97,cont,0,cont_50853,50853,cont,0.0
cohort_G91-G97,cont,0,cont_50856,50856,cont,0.0
cohort_G91-G97,cont,0,cont_50861,50861,cont,0.00748952810657356
cohort_G91-G97,cont,0,cont_50862,50862,cont,0.00991134398009398
cohort_G91-G97,cont,0,cont_50863,50863,cont,0.0104315158289423
cohort_G91-G97,cont,0,cont_50866,50866,cont,0.0
cohort_G91-G97,cont,0,cont_50867,50867,cont,0.0019852813852813847
cohort_G91-G97,cont,0,cont_50868,50868,cont,0.038917526045592225
cohort_G91-G97,cont,0,cont_50877,50877,cont,0.0
cohort_G91-G97,cont,0,cont_50878,50878,cont,0.008927517621267622
cohort_G91-G97,cont,0,cont_50881,50881,cont,0.0
cohort_G91-G97,cont,0,cont_50882,50882,cont,0.022169348130512988
cohort_G91-G97,cont,0,cont_50883,50883,cont,0.0007111111111111111
cohort_G91-G97,cont,0,cont_50885,50885,cont,0.005404113479113479
cohort_G91-G97,cont,0,cont_50889,50889,cont,0.0005259259259259261
cohort_G91-G97,cont,0,cont_50890,50890,cont,0.0
cohort_G91-G97,cont,0,cont_50891,50891,cont,0.0
cohort_G91-G97,cont,0,cont_50893,50893,cont,0.026044174637844746
cohort_G91-G97,cont,0,cont_50894,50894,cont,0.0
cohort_G91-G97,cont,0,cont_50895,50895,cont,0.0
cohort_G91-G97,cont,0,cont_50896,50896,cont,0.0
cohort_G91-G97,cont,0,cont_50899,50899,cont,0.0
cohort_G91-G97,cont,0,cont_50902,50902,cont,0.031959309079314054
cohort_G91-G97,cont,0,cont_50904,50904,cont,0.0009047619047619051
cohort_G91-G97,cont,0,cont_50905,50905,cont,0.0
cohort_G91-G97,cont,0,cont_50906,50906,cont,0.0
cohort_G91-G97,cont,0,cont_50907,50907,cont,0.0018469696969696968
cohort_G91-G97,cont,0,cont_50908,50908,cont,0.0011440448440448439
cohort_G91-G97,cont,0,cont_50910,50910,cont,0.0
cohort_G91-G97,cont,0,cont_50911,50911,cont,0.0014394672117098587
cohort_G91-G97,cont,0,cont_50912,50912,cont,0.039364230363146784
cohort_G91-G97,cont,0,cont_50914,50914,cont,0.0
cohort_G91-G97,cont,0,cont_50915,50915,cont,0.0
cohort_G91-G97,cont,0,cont_50916,50916,cont,0.0
cohort_G91-G97,cont,0,cont_50917,50917,cont,0.0003137254901960782
cohort_G91-G97,cont,0,cont_50924,50924,cont,0.0
cohort_G91-G97,cont,0,cont_50925,50925,cont,0.0
cohort_G91-G97,cont,0,cont_50927,50927,cont,0.0
cohort_G91-G97,cont,0,cont_50930,50930,cont,0.0
cohort_G91-G97,cont,0,cont_50931,50931,cont,0.0
cohort_G91-G97,cont,0,cont_50935,50935,cont,0.0003407407407407409
cohort_G91-G97,cont,0,cont_50945,50945,cont,0.0
cohort_G91-G97,cont,0,cont_50949,50949,cont,0.0
cohort_G91-G97,cont,0,cont_50950,50950,cont,0.0
cohort_G91-G97,cont,0,cont_50951,50951,cont,0.0004054834054834057
cohort_G91-G97,cont,0,cont_50952,50952,cont,0.000642857142857143
