cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_I69-J15,bin,balanced_rf,all,all,3914,208,0.05314256515074093,0.2567705671946857,0.5200363755240982,0.05618447779100214,0.09398186314921682,0.009364493068050518,0.5091185292042011,0.27403846153846156,0.2558014031300594,0.056716417910447764
cohort_I69-J15,bin,balanced_rf,gender,F,1912,100,0.05230125523012552,0.252092050209205,0.5266583885209714,0.05623023845978496,0.09278350515463918,0.009688646744464327,0.509448123620309,0.27,0.2511037527593819,0.056016597510373446
cohort_I69-J15,bin,balanced_rf,gender,M,2002,108,0.053946053946053944,0.2612387612387612,0.5133291290234269,0.057860432753735584,0.09508716323296355,0.008990021153216465,0.5087410536196175,0.2777777777777778,0.26029567053854274,0.05736137667304015
cohort_I69-J15,bin,balanced_rf,age_band,18-39,176,4,0.022727272727272728,0.23295454545454544,0.4454941860465116,0.024431194185929494,0.0,-0.08404092354513182,0.3808139534883721,0.0,0.23837209302325582,0.0
cohort_I69-J15,bin,balanced_rf,age_band,40-64,1728,123,0.07118055555555555,0.2679398148148148,0.5409872603398931,0.0853398684664269,0.14334470989761092,0.04595679988548516,0.5395790593419953,0.34146341463414637,0.2623052959501558,0.09071274298056156
cohort_I69-J15,bin,balanced_rf,age_band,65-79,1384,68,0.049132947976878616,0.25072254335260113,0.48657361880922584,0.046533773427353924,0.06746987951807229,-0.023516675926652377,0.4764214196316825,0.20588235294117646,0.2530395136778115,0.040345821325648415
cohort_I69-J15,bin,balanced_rf,age_band,80+,626,13,0.020766773162939296,0.24600638977635783,0.5070899736478856,0.02125915405626147,0.011976047904191617,-0.057172233761354656,0.41366545363282725,0.07692307692307693,0.2495921696574225,0.006493506493506494
cohort_I69-J15,cont,balanced_rf,all,all,3914,208,0.05314256515074093,0.08124680633622892,0.5476572553862759,0.06714341652957566,0.10646387832699619,0.046276660736731555,0.528181950267757,0.1346153846153846,0.07825148407987048,0.0880503144654088
cohort_I69-J15,cont,balanced_rf,gender,F,1912,100,0.05230125523012552,0.08263598326359832,0.522044701986755,0.06115318942934304,0.09302325581395349,0.031880051273965135,0.5197130242825607,0.12,0.08057395143487858,0.0759493670886076
cohort_I69-J15,cont,balanced_rf,gender,M,2002,108,0.053946053946053944,0.07992007992007992,0.5716394853142477,0.07555783796841042,0.11940298507462686,0.060081979720463904,0.5360592905471468,0.14814814814814814,0.07602956705385427,0.1
cohort_I69-J15,cont,balanced_rf,age_band,18-39,176,4,0.022727272727272728,0.03977272727272727,0.5348837209302326,0.03325345245929072,0.0,-0.031036407107151113,0.4796511627906977,0.0,0.040697674418604654,0.0
cohort_I69-J15,cont,balanced_rf,age_band,40-64,1728,123,0.07118055555555555,0.08275462962962964,0.5492946331332471,0.0924660443862102,0.11278195488721804,0.039384415847896544,0.5211002203479979,0.12195121951219512,0.07975077881619938,0.1048951048951049
cohort_I69-J15,cont,balanced_rf,age_band,65-79,1384,68,0.049132947976878616,0.08815028901734104,0.5378318880743787,0.058769311957486435,0.10526315789473684,0.04723144448060263,0.5309762202753442,0.14705882352941177,0.0851063829787234,0.08196721311475409
cohort_I69-J15,cont,balanced_rf,age_band,80+,626,13,0.020766773162939296,0.07348242811501597,0.5068390011293763,0.05562745991712727,0.1016949152542373,0.0877839550101539,0.5803112059229515,0.23076923076923078,0.0701468189233279,0.06521739130434782
cohort_I69-J15,cont_bin,balanced_rf,all,all,3914,208,0.05314256515074093,0.08712314767501278,0.562452649549587,0.07275561715184478,0.12021857923497267,0.06008949436250051,0.5377726867034747,0.15865384615384615,0.08310847274689692,0.0967741935483871
cohort_I69-J15,cont_bin,balanced_rf,gender,F,1912,100,0.05230125523012552,0.0946652719665272,0.5424834437086092,0.06711061718682015,0.099644128113879,0.03637910284504237,0.5239183222958057,0.14,0.09216335540838852,0.07734806629834254
cohort_I69-J15,cont_bin,balanced_rf,gender,M,2002,108,0.053946053946053944,0.07992007992007992,0.5813289530290586,0.0831056755218169,0.1417910447761194,0.08454323041197057,0.5507401540928468,0.17592592592592593,0.07444561774023231,0.11875
cohort_I69-J15,cont_bin,balanced_rf,age_band,18-39,176,4,0.022727272727272728,0.03409090909090909,0.5465116279069767,0.03375715682167295,0.0,-0.02864949272941025,0.48255813953488375,0.0,0.03488372093023256,0.0
cohort_I69-J15,cont_bin,balanced_rf,age_band,40-64,1728,123,0.07118055555555555,0.08912037037037036,0.5756604108097156,0.10489918739106263,0.1588447653429603,0.08719447754096768,0.5483093989818403,0.17886178861788618,0.08224299065420561,0.14285714285714285
cohort_I69-J15,cont_bin,balanced_rf,age_band,65-79,1384,68,0.049132947976878616,0.09176300578034682,0.5366976577865189,0.05965336446470929,0.09230769230769231,0.03196034528586655,0.5213436438405149,0.1323529411764706,0.08966565349544073,0.07086614173228346
cohort_I69-J15,cont_bin,balanced_rf,age_band,80+,626,13,0.020766773162939296,0.08626198083067092,0.509035010666332,0.05749977733573798,0.05970149253731343,0.035056284259200966,0.5345087212950181,0.15384615384615385,0.08482871125611746,0.037037037037037035
cohort_I69-J15,cont_disc_bin,balanced_rf,all,all,3914,208,0.05314256515074093,0.10475217169136433,0.5584966167130225,0.06575580791726546,0.10355987055016182,0.03797992166149488,0.5259246959192992,0.15384615384615385,0.10199676200755532,0.07804878048780488
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,F,1912,100,0.05230125523012552,0.10617154811715482,0.5336341059602648,0.059449623288255905,0.0924092409240924,0.02579715803827362,0.5178476821192053,0.14,0.10430463576158941,0.06896551724137931
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,M,2002,108,0.053946053946053944,0.10339660339660339,0.5810038523211702,0.07486190226257816,0.11428571428571428,0.049621150917789646,0.5334389299542415,0.16666666666666666,0.09978880675818373,0.08695652173913043
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,18-39,176,4,0.022727272727272728,0.05113636363636364,0.53125,0.038645399425331066,0.0,-0.03540208099548317,0.4738372093023256,0.0,0.05232558139534884,0.0
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,40-64,1728,123,0.07118055555555555,0.10706018518518519,0.5684598434769395,0.09118371202653658,0.14285714285714285,0.0642871378812949,0.5386520781095662,0.17886178861788618,0.1015576323987539,0.11891891891891893
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,65-79,1384,68,0.049132947976878616,0.1199421965317919,0.5344403718934382,0.05587982235632136,0.06837606837606838,-0.0016058081656004394,0.4987931342749866,0.11764705882352941,0.12006079027355623,0.04819277108433735
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,80+,626,13,0.020766773162939296,0.07987220447284345,0.4937884301668967,0.047901639816549546,0.06349206349206349,0.03973729806618691,0.5377713640356381,0.15384615384615385,0.07830342577487764,0.04
cohort_I69-J15,disc,balanced_rf,all,all,3914,208,0.05314256515074093,0.15227388860500765,0.5538141112125867,0.06064882470067477,0.08208955223880597,0.004206842469374454,0.503369016978704,0.15865384615384615,0.1519158121964382,0.05536912751677853
cohort_I69-J15,disc,balanced_rf,gender,F,1912,100,0.05230125523012552,0.1354602510460251,0.5426766004415011,0.061646946730517654,0.07242339832869081,-0.0037483064752184586,0.49711920529801323,0.13,0.1357615894039735,0.05019305019305019
cohort_I69-J15,disc,balanced_rf,gender,M,2002,108,0.053946053946053944,0.16833166833166832,0.5647439281942979,0.06387785007623957,0.0898876404494382,0.010756090158641207,0.5089072705228989,0.18518518518518517,0.16737064413938754,0.05934718100890208
cohort_I69-J15,disc,balanced_rf,age_band,18-39,176,4,0.022727272727272728,0.09659090909090909,0.6758720930232558,0.06140151515151515,0.09523809523809523,0.07919659567550927,0.5784883720930232,0.25,0.09302325581395349,0.058823529411764705
cohort_I69-J15,disc,balanced_rf,age_band,40-64,1728,123,0.07118055555555555,0.15104166666666666,0.5662538307626067,0.08411281977121944,0.109375,0.015221942519696443,0.5105994985183496,0.17073170731707318,0.14953271028037382,0.08045977011494253
cohort_I69-J15,disc,balanced_rf,age_band,65-79,1384,68,0.049132947976878616,0.17196531791907516,0.5192539781870195,0.05345868985327154,0.06535947712418301,-0.015003563441799544,0.4869032719470767,0.14705882352941177,0.17325227963525835,0.04201680672268908
cohort_I69-J15,disc,balanced_rf,age_band,80+,626,13,0.020766773162939296,0.12779552715654952,0.4961726690927344,0.02252099551975692,0.021505376344086023,-0.022189990324156493,0.4740243443342954,0.07692307692307693,0.12887438825448613,0.0125
cohort_I69-J15,disc_bin,balanced_rf,all,all,3914,208,0.05314256515074093,0.15610628513030148,0.5530675308231973,0.06016726971985163,0.09768009768009768,0.023629272001251787,0.5191166092407323,0.19230769230769232,0.15407447382622774,0.06546644844517185
cohort_I69-J15,disc_bin,balanced_rf,gender,F,1912,100,0.05230125523012552,0.14278242677824268,0.5447985651214128,0.05762258742636144,0.08042895442359249,0.004846510850952269,0.5038079470198675,0.15,0.1423841059602649,0.054945054945054944
