cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_I69-J15,bin,balanced_rf,gender,statistical_parity,selection_rate,0.00914671102955622,0.9649871596918326,F,M,2,2
cohort_I69-J15,bin,balanced_rf,gender,predictive_parity,ppv,0.0013447791626667038,0.9765560165975105,F,M,2,2
cohort_I69-J15,bin,balanced_rf,gender,equal_opportunity,tpr,0.007777777777777772,0.972,F,M,2,2
cohort_I69-J15,bin,balanced_rf,gender,predictive_equality,fpr,0.00919191777916084,0.9646866282480109,F,M,2,2
cohort_I69-J15,bin,balanced_rf,gender,equalised_odds,fpr,0.00919191777916084,0.9646866282480109,F,M,2,2
cohort_I69-J15,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.021933425038456994,0.9181404784741821,80+,40-64,3,3
cohort_I69-J15,bin,balanced_rf,age_band,predictive_parity,ppv,0.08421923648705507,0.07158317872603587,80+,40-64,3,3
cohort_I69-J15,bin,balanced_rf,age_band,equal_opportunity,tpr,0.26454033771106944,0.22527472527472528,80+,40-64,3,3
cohort_I69-J15,bin,balanced_rf,age_band,predictive_equality,fpr,0.012713126292733273,0.951533093349556,80+,40-64,3,3
cohort_I69-J15,bin,balanced_rf,age_band,equalised_odds,tpr,0.26454033771106944,0.22527472527472528,80+,40-64,3,3
cohort_I69-J15,cont,balanced_rf,gender,statistical_parity,selection_rate,0.0027159033435184,0.9671341316910937,M,F,2,2
cohort_I69-J15,cont,balanced_rf,gender,predictive_parity,ppv,0.02405063291139241,0.7594936708860759,F,M,2,2
cohort_I69-J15,cont,balanced_rf,gender,equal_opportunity,tpr,0.028148148148148144,0.81,F,M,2,2
cohort_I69-J15,cont,balanced_rf,gender,predictive_equality,fpr,0.004544384381024308,0.9435998322026298,M,F,2,2
cohort_I69-J15,cont,balanced_rf,gender,equalised_odds,tpr,0.028148148148148144,0.81,F,M,2,2
cohort_I69-J15,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.014667860902325067,0.8336039386162468,80+,65-79,3,3
cohort_I69-J15,cont,balanced_rf,age_band,predictive_parity,ppv,0.03967771359075707,0.6217391304347826,80+,40-64,3,3
cohort_I69-J15,cont,balanced_rf,age_band,equal_opportunity,tpr,0.10881801125703566,0.5284552845528455,40-64,80+,3,3
cohort_I69-J15,cont,balanced_rf,age_band,predictive_equality,fpr,0.014959564055395502,0.8242251223491028,80+,65-79,3,3
cohort_I69-J15,cont,balanced_rf,age_band,equalised_odds,tpr,0.10881801125703566,0.5284552845528455,40-64,80+,3,3
cohort_I69-J15,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.01474519204644728,0.8442386342938829,M,F,2,2
cohort_I69-J15,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.041401933701657456,0.6513521372492004,F,M,2,2
cohort_I69-J15,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.03592592592592592,0.7957894736842106,F,M,2,2
cohort_I69-J15,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.017717737668156208,0.8077572415886285,M,F,2,2
cohort_I69-J15,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.03592592592592592,0.7957894736842106,F,M,2,2
cohort_I69-J15,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.005501024949675901,0.9400518225956579,80+,65-79,3,3
cohort_I69-J15,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.10582010582010581,0.25925925925925924,80+,40-64,3,3
cohort_I69-J15,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.04650884744141559,0.7399732620320856,65-79,40-64,3,3
cohort_I69-J15,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.00742266284123512,0.9172184381435134,40-64,65-79,3,3
cohort_I69-J15,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.04650884744141559,0.7399732620320856,65-79,40-64,3,3
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.0027749447205514255,0.9738635748487964,M,F,2,2
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.017991004497751123,0.7931034482758621,F,M,2,2
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.026666666666666644,0.8400000000000001,F,M,2,2
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.0045158290034056775,0.9567053854276663,M,F,2,2
cohort_I69-J15,cont_disc_bin,balanced_rf,gender,equalised_odds,tpr,0.026666666666666644,0.8400000000000001,F,M,2,2
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.040069992058948456,0.6659224758458755,80+,65-79,3,3
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.07891891891891892,0.33636363636363636,80+,40-64,3,3
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.06121472979435677,0.6577540106951871,65-79,40-64,3,3
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.04175736449867859,0.6521981539223985,80+,65-79,3,3
cohort_I69-J15,cont_disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.06121472979435677,0.6577540106951871,65-79,40-64,3,3
cohort_I69-J15,disc,balanced_rf,gender,statistical_parity,selection_rate,0.03287141728564322,0.8047223222378109,F,M,2,2
cohort_I69-J15,disc,balanced_rf,gender,predictive_parity,ppv,0.00915413081585189,0.8457528957528957,F,M,2,2
cohort_I69-J15,disc,balanced_rf,gender,equal_opportunity,tpr,0.05518518518518517,0.7020000000000001,F,M,2,2
cohort_I69-J15,disc,balanced_rf,gender,predictive_equality,fpr,0.03160905473541403,0.8111433764388827,F,M,2,2
cohort_I69-J15,disc,balanced_rf,gender,equalised_odds,tpr,0.05518518518518517,0.7020000000000001,F,M,2,2
cohort_I69-J15,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.04416979076252564,0.743147099095229,80+,65-79,3,3
cohort_I69-J15,disc,balanced_rf,age_band,predictive_parity,ppv,0.06795977011494253,0.15535714285714286,80+,40-64,3,3
cohort_I69-J15,disc,balanced_rf,age_band,equal_opportunity,tpr,0.09380863039399626,0.45054945054945056,80+,40-64,3,3
cohort_I69-J15,disc,balanced_rf,age_band,predictive_equality,fpr,0.04437789138077222,0.7438539251881744,80+,65-79,3,3
cohort_I69-J15,disc,balanced_rf,age_band,equalised_odds,tpr,0.09380863039399626,0.45054945054945056,80+,40-64,3,3
cohort_I69-J15,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.02604874205292615,0.8457112970711297,F,M,2,2
cohort_I69-J15,disc_bin,balanced_rf,gender,predictive_parity,ppv,0.019019442096365177,0.7428571428571428,F,M,2,2
cohort_I69-J15,disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.08148148148148149,0.648,F,M,2,2
cohort_I69-J15,disc_bin,balanced_rf,gender,predictive_equality,fpr,0.02287460576096001,0.8615830565135519,F,M,2,2
cohort_I69-J15,disc_bin,balanced_rf,gender,equalised_odds,tpr,0.08148148148148149,0.648,F,M,2,2
cohort_I69-J15,disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.04230687547323127,0.7465250404547529,80+,65-79,3,3
cohort_I69-J15,disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.10877192982456141,0.0,80+,40-64,3,3
