cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_G50-K59,bin,balanced_rf,all,all,251,69,0.2749003984063745,0.3904382470119522,0.535594839942666,0.2938266468807504,0.3592814371257485,0.0559683143969303,0.5305781175346392,0.43478260869565216,0.37362637362637363,0.30612244897959184
cohort_G50-K59,bin,balanced_rf,gender,F,167,47,0.281437125748503,0.3652694610778443,0.5314716312056738,0.29723067587278695,0.37037037037037035,0.07832560147933645,0.5419326241134752,0.425531914893617,0.3416666666666667,0.32786885245901637
cohort_G50-K59,bin,balanced_rf,gender,M,84,22,0.2619047619047619,0.44047619047619047,0.5546187683284458,0.3237213156900546,0.3389830508474576,0.016881707522951293,0.5095307917888563,0.45454545454545453,0.43548387096774194,0.2702702702702703
cohort_G50-K59,bin,balanced_rf,age_band,18-39,47,19,0.40425531914893614,0.48936170212765956,0.5958646616541353,0.4810963742780415,0.5238095238095238,0.14762660488868531,0.575187969924812,0.5789473684210527,0.42857142857142855,0.4782608695652174
cohort_G50-K59,bin,balanced_rf,age_band,40-64,98,19,0.19387755102040816,0.3163265306122449,0.4117255163224517,0.16703579154266793,0.12,-0.167075750865146,0.4017321785476349,0.15789473684210525,0.35443037974683544,0.0967741935483871
cohort_G50-K59,bin,balanced_rf,age_band,65-79,61,12,0.19672131147540983,0.4262295081967213,0.5306122448979592,0.25562242031613974,0.3684210526315789,0.15721300941135638,0.5977891156462585,0.5833333333333334,0.3877551020408163,0.2692307692307692
cohort_G50-K59,bin,balanced_rf,age_band,80+,45,19,0.4222222222222222,0.4,0.5688259109311741,0.4730322533056191,0.4864864864864865,0.1285757127148629,0.5637651821862348,0.47368421052631576,0.34615384615384615,0.5
cohort_G50-K59,cont,balanced_rf,all,all,251,69,0.2749003984063745,0.3466135458167331,0.6038381907947126,0.38958676231153627,0.38461538461538464,0.11407677825042412,0.5607978977544195,0.43478260869565216,0.3131868131868132,0.3448275862068966
cohort_G50-K59,cont,balanced_rf,gender,F,167,47,0.281437125748503,0.3532934131736527,0.6161347517730497,0.3785745703004783,0.41509433962264153,0.15029597683404597,0.5798758865248227,0.46808510638297873,0.30833333333333335,0.3728813559322034
cohort_G50-K59,cont,balanced_rf,gender,M,84,22,0.2619047619047619,0.3333333333333333,0.5641495601173021,0.4097987381292861,0.32,0.03829197905337418,0.5205278592375366,0.36363636363636365,0.3225806451612903,0.2857142857142857
