cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_G50-K59,bin,balanced_rf,gender,statistical_parity,selection_rate,0.07520672939834616,0.8292603981226736,F,M,2,2
cohort_G50-K59,bin,balanced_rf,gender,predictive_parity,ppv,0.057598582188746084,0.8243243243243245,M,F,2,2
cohort_G50-K59,bin,balanced_rf,gender,equal_opportunity,tpr,0.029013539651837505,0.9361702127659575,F,M,2,2
cohort_G50-K59,bin,balanced_rf,gender,predictive_equality,fpr,0.09381720430107526,0.7845679012345679,F,M,2,2
cohort_G50-K59,bin,balanced_rf,gender,equalised_odds,fpr,0.09381720430107526,0.7845679012345679,F,M,2,2
cohort_G50-K59,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.17303517151541464,0.6464063886424135,40-64,18-39,4,4
cohort_G50-K59,bin,balanced_rf,age_band,predictive_parity,ppv,0.4032258064516129,0.1935483870967742,40-64,80+,4,4
cohort_G50-K59,bin,balanced_rf,age_band,equal_opportunity,tpr,0.4254385964912281,0.2706766917293233,40-64,65-79,4,4
cohort_G50-K59,bin,balanced_rf,age_band,predictive_equality,fpr,0.0824175824175824,0.8076923076923077,80+,18-39,4,4
cohort_G50-K59,bin,balanced_rf,age_band,equalised_odds,tpr,0.4254385964912281,0.2706766917293233,40-64,65-79,4,4
cohort_G50-K59,cont,balanced_rf,gender,statistical_parity,selection_rate,0.01996007984031939,0.943502824858757,M,F,2,2
cohort_G50-K59,cont,balanced_rf,gender,predictive_parity,ppv,0.0871670702179177,0.7662337662337662,M,F,2,2
cohort_G50-K59,cont,balanced_rf,gender,equal_opportunity,tpr,0.10444874274661509,0.7768595041322314,M,F,2,2
cohort_G50-K59,cont,balanced_rf,gender,predictive_equality,fpr,0.014247311827956965,0.9558333333333334,F,M,2,2
cohort_G50-K59,cont,balanced_rf,gender,equalised_odds,tpr,0.10444874274661509,0.7768595041322314,M,F,2,2
cohort_G50-K59,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.2865248226950355,0.482051282051282,80+,18-39,4,4
cohort_G50-K59,cont,balanced_rf,age_band,predictive_parity,ppv,0.6012145748987854,0.0804953560371517,65-79,18-39,4,4
cohort_G50-K59,cont,balanced_rf,age_band,equal_opportunity,tpr,0.8114035087719298,0.09313725490196077,65-79,18-39,4,4
cohort_G50-K59,cont,balanced_rf,age_band,predictive_equality,fpr,0.1750392464678179,0.5235042735042735,80+,65-79,4,4
cohort_G50-K59,cont,balanced_rf,age_band,equalised_odds,tpr,0.8114035087719298,0.09313725490196077,65-79,18-39,4,4
