cohort,feature_set,fold,feature,itemid,representation,importance
cohort_G50-K59,cont,0,cont_50803,50803,cont,0.0
cohort_G50-K59,cont,0,cont_50804,50804,cont,0.003641964292425734
cohort_G50-K59,cont,0,cont_50805,50805,cont,0.0
cohort_G50-K59,cont,0,cont_50806,50806,cont,0.0
cohort_G50-K59,cont,0,cont_50808,50808,cont,0.0011056402689403058
cohort_G50-K59,cont,0,cont_50809,50809,cont,0.0008590880497328784
cohort_G50-K59,cont,0,cont_50811,50811,cont,0.00045871996885105126
cohort_G50-K59,cont,0,cont_50813,50813,cont,0.005239699622562656
cohort_G50-K59,cont,0,cont_50814,50814,cont,0.0
cohort_G50-K59,cont,0,cont_50818,50818,cont,0.005140417796390775
cohort_G50-K59,cont,0,cont_50820,50820,cont,0.0073508863158770164
cohort_G50-K59,cont,0,cont_50821,50821,cont,0.003020305999873431
cohort_G50-K59,cont,0,cont_50822,50822,cont,0.0004892416225749558
cohort_G50-K59,cont,0,cont_50824,50824,cont,0.0
cohort_G50-K59,cont,0,cont_50853,50853,cont,0.00013914084152179365
cohort_G50-K59,cont,0,cont_50856,50856,cont,0.0
cohort_G50-K59,cont,0,cont_50861,50861,cont,0.010193206148839253
cohort_G50-K59,cont,0,cont_50862,50862,cont,0.00905258170857781
cohort_G50-K59,cont,0,cont_50863,50863,cont,0.017404127743585174
cohort_G50-K59,cont,0,cont_50866,50866,cont,0.0
cohort_G50-K59,cont,0,cont_50867,50867,cont,0.000518947933440687
cohort_G50-K59,cont,0,cont_50868,50868,cont,0.020225589044375443
cohort_G50-K59,cont,0,cont_50877,50877,cont,0.0
cohort_G50-K59,cont,0,cont_50878,50878,cont,0.014373222392175661
cohort_G50-K59,cont,0,cont_50881,50881,cont,0.0
cohort_G50-K59,cont,0,cont_50882,50882,cont,0.019483421599866012
cohort_G50-K59,cont,0,cont_50883,50883,cont,0.0007960706262993846
cohort_G50-K59,cont,0,cont_50885,50885,cont,0.012028100967138064
cohort_G50-K59,cont,0,cont_50889,50889,cont,0.003308216846629404
cohort_G50-K59,cont,0,cont_50890,50890,cont,0.0005611456295522105
cohort_G50-K59,cont,0,cont_50891,50891,cont,0.00013756613756613762
cohort_G50-K59,cont,0,cont_50893,50893,cont,0.027634388025076305
cohort_G50-K59,cont,0,cont_50894,50894,cont,0.0
cohort_G50-K59,cont,0,cont_50895,50895,cont,0.0
cohort_G50-K59,cont,0,cont_50896,50896,cont,0.0
cohort_G50-K59,cont,0,cont_50899,50899,cont,0.0
cohort_G50-K59,cont,0,cont_50902,50902,cont,0.022959457628385874
cohort_G50-K59,cont,0,cont_50904,50904,cont,0.001433794694147851
cohort_G50-K59,cont,0,cont_50905,50905,cont,0.0
cohort_G50-K59,cont,0,cont_50906,50906,cont,0.0
cohort_G50-K59,cont,0,cont_50907,50907,cont,0.0011332831995732797
cohort_G50-K59,cont,0,cont_50908,50908,cont,0.0
cohort_G50-K59,cont,0,cont_50910,50910,cont,0.0
cohort_G50-K59,cont,0,cont_50911,50911,cont,0.0027154813843778517
cohort_G50-K59,cont,0,cont_50912,50912,cont,0.036514454368734905
cohort_G50-K59,cont,0,cont_50914,50914,cont,0.0
cohort_G50-K59,cont,0,cont_50915,50915,cont,0.0
cohort_G50-K59,cont,0,cont_50916,50916,cont,0.0
cohort_G50-K59,cont,0,cont_50917,50917,cont,0.0
cohort_G50-K59,cont,0,cont_50924,50924,cont,0.004484141923519283
cohort_G50-K59,cont,0,cont_50925,50925,cont,0.00024095359727543643
cohort_G50-K59,cont,0,cont_50927,50927,cont,0.0001728395061728395
cohort_G50-K59,cont,0,cont_50930,50930,cont,0.0001795735129068463
cohort_G50-K59,cont,0,cont_50931,50931,cont,0.0
cohort_G50-K59,cont,0,cont_50935,50935,cont,0.0021214261455171964
cohort_G50-K59,cont,0,cont_50945,50945,cont,0.0
cohort_G50-K59,cont,0,cont_50949,50949,cont,0.00023344556677890017
cohort_G50-K59,cont,0,cont_50950,50950,cont,0.0006959674672870704
cohort_G50-K59,cont,0,cont_50951,50951,cont,0.0007733702447840733
cohort_G50-K59,cont,0,cont_50952,50952,cont,0.0023472876950041814
cohort_G50-K59,cont,0,cont_50953,50953,cont,0.001501323837841788
cohort_G50-K59,cont,0,cont_50954,50954,cont,0.009267710835531174
cohort_G50-K59,cont,0,cont_50956,50956,cont,0.0017843337737728318
cohort_G50-K59,cont,0,cont_50957,50957,cont,0.0
cohort_G50-K59,cont,0,cont_50960,50960,cont,0.017170162997249806
cohort_G50-K59,cont,0,cont_50964,50964,cont,0.0006787329888674646
cohort_G50-K59,cont,0,cont_50965,50965,cont,0.0
cohort_G50-K59,cont,0,cont_50966,50966,cont,0.0
cohort_G50-K59,cont,0,cont_50967,50967,cont,0.0
cohort_G50-K59,cont,0,cont_50968,50968,cont,0.0
cohort_G50-K59,cont,0,cont_50969,50969,cont,0.0
cohort_G50-K59,cont,0,cont_50970,50970,cont,0.028666311085585316
cohort_G50-K59,cont,0,cont_50971,50971,cont,0.021165251757772216
cohort_G50-K59,cont,0,cont_50976,50976,cont,0.0011456700062482856
cohort_G50-K59,cont,0,cont_50978,50978,cont,0.0
cohort_G50-K59,cont,0,cont_50981,50981,cont,0.0
cohort_G50-K59,cont,0,cont_50982,50982,cont,0.0
cohort_G50-K59,cont,0,cont_50983,50983,cont,0.020156949361999434
cohort_G50-K59,cont,0,cont_50986,50986,cont,0.0
cohort_G50-K59,cont,0,cont_50988,50988,cont,0.0
cohort_G50-K59,cont,0,cont_50989,50989,cont,0.0
cohort_G50-K59,cont,0,cont_50990,50990,cont,0.0
cohort_G50-K59,cont,0,cont_50992,50992,cont,0.0
cohort_G50-K59,cont,0,cont_50993,50993,cont,0.0037122387104293335
cohort_G50-K59,cont,0,cont_50994,50994,cont,0.00011511281396338875
cohort_G50-K59,cont,0,cont_50995,50995,cont,0.00012962962962962963
cohort_G50-K59,cont,0,cont_50997,50997,cont,0.0
cohort_G50-K59,cont,0,cont_50998,50998,cont,0.0019276764406682724
cohort_G50-K59,cont,0,cont_51000,51000,cont,0.0007672563399048196
cohort_G50-K59,cont,0,cont_51001,51001,cont,0.0002594238683127573
cohort_G50-K59,cont,0,cont_51005,51005,cont,0.0
cohort_G50-K59,cont,0,cont_51006,51006,cont,0.03739172879114007
cohort_G50-K59,cont,0,cont_51007,51007,cont,0.0010533409385146567
cohort_G50-K59,cont,0,cont_51008,51008,cont,0.0
cohort_G50-K59,cont,0,cont_51009,51009,cont,0.0004115600448933782
cohort_G50-K59,cont,0,cont_51010,51010,cont,0.0012751378519494463
cohort_G50-K59,cont,0,cont_51070,51070,cont,0.00021099887766554435
cohort_G50-K59,cont,0,cont_51080,51080,cont,0.0
cohort_G50-K59,cont,0,cont_51099,51099,cont,0.0
cohort_G50-K59,cont,0,cont_51110,51110,cont,0.0
cohort_G50-K59,cont,0,cont_51111,51111,cont,0.0
cohort_G50-K59,cont,0,cont_51114,51114,cont,0.0
cohort_G50-K59,cont,0,cont_51116,51116,cont,0.0
cohort_G50-K59,cont,0,cont_51117,51117,cont,0.0
cohort_G50-K59,cont,0,cont_51118,51118,cont,0.0
cohort_G50-K59,cont,0,cont_51120,51120,cont,0.0
cohort_G50-K59,cont,0,cont_51124,51124,cont,0.0
cohort_G50-K59,cont,0,cont_51125,51125,cont,0.0
cohort_G50-K59,cont,0,cont_51127,51127,cont,0.0
cohort_G50-K59,cont,0,cont_51130,51130,cont,0.00011798540965207626
cohort_G50-K59,cont,0,cont_51131,51131,cont,0.00012804232804232817
cohort_G50-K59,cont,0,cont_51132,51132,cont,0.00013463778243652484
cohort_G50-K59,cont,0,cont_51133,51133,cont,0.01187871444956051
cohort_G50-K59,cont,0,cont_51138,51138,cont,0.0
cohort_G50-K59,cont,0,cont_51139,51139,cont,0.0
cohort_G50-K59,cont,0,cont_51140,51140,cont,0.0
cohort_G50-K59,cont,0,cont_51143,51143,cont,0.0010225405454013369
cohort_G50-K59,cont,0,cont_51144,51144,cont,0.00020987654320987653
cohort_G50-K59,cont,0,cont_51146,51146,cont,0.010333681005534069
cohort_G50-K59,cont,0,cont_51148,51148,cont,0.0
cohort_G50-K59,cont,0,cont_51149,51149,cont,0.0
