cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_C15-G47,bin,balanced_rf,gender,statistical_parity,selection_rate,0.01165389527458488,0.9673085535154502,F,M,2,2
cohort_C15-G47,bin,balanced_rf,gender,predictive_parity,ppv,0.027922077922077918,0.6416666666666667,F,M,2,2
cohort_C15-G47,bin,balanced_rf,gender,equal_opportunity,tpr,0.07882882882882884,0.5138888888888888,F,M,2,2
cohort_C15-G47,bin,balanced_rf,gender,predictive_equality,fpr,0.01639543356813211,0.9603057924139959,M,F,2,2
cohort_C15-G47,bin,balanced_rf,gender,equalised_odds,tpr,0.07882882882882884,0.5138888888888888,F,M,2,2
cohort_C15-G47,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.10947712418300654,0.7372549019607844,40-64,65-79,2,2
cohort_C15-G47,bin,balanced_rf,age_band,predictive_parity,ppv,0.05638297872340425,0.47000000000000003,65-79,40-64,2,2
cohort_C15-G47,bin,balanced_rf,age_band,equal_opportunity,tpr,0.03125,0.8,65-79,40-64,2,2
cohort_C15-G47,bin,balanced_rf,age_band,predictive_equality,fpr,0.12789256198347104,0.7307525010874294,40-64,65-79,2,2
cohort_C15-G47,bin,balanced_rf,age_band,equalised_odds,fpr,0.12789256198347104,0.7307525010874294,40-64,65-79,2,2
cohort_C15-G47,cont,balanced_rf,gender,statistical_parity,selection_rate,0.05108556832694766,0.8353909465020576,M,F,2,2
cohort_C15-G47,cont,balanced_rf,gender,predictive_parity,ppv,0.021825396825396817,0.8035714285714286,M,F,2,2
cohort_C15-G47,cont,balanced_rf,gender,equal_opportunity,tpr,0.031531531531531515,0.8108108108108109,M,F,2,2
cohort_C15-G47,cont,balanced_rf,gender,predictive_equality,fpr,0.06290988583920332,0.8191340782122905,M,F,2,2
cohort_C15-G47,cont,balanced_rf,gender,equalised_odds,fpr,0.06290988583920332,0.8191340782122905,M,F,2,2
cohort_C15-G47,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.09293300653594769,0.6923597025016904,40-64,65-79,2,2
