cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_C15-G47,bin,balanced_rf,all,all,274,49,0.17883211678832117,0.354014598540146,0.355827664399093,0.13472250216823323,0.0958904109589041,-0.20605884625905904,0.37142857142857144,0.14285714285714285,0.4,0.07216494845360824
cohort_C15-G47,bin,balanced_rf,gender,F,58,12,0.20689655172413793,0.3448275862068966,0.2971014492753623,0.15560873000959083,0.0625,-0.2809927100965142,0.33514492753623193,0.08333333333333333,0.41304347826086957,0.05
cohort_C15-G47,bin,balanced_rf,gender,M,216,37,0.1712962962962963,0.35648148148148145,0.37596255473350443,0.134041490131053,0.10526315789473684,-0.184455375200966,0.3827570587347124,0.16216216216216217,0.39664804469273746,0.07792207792207792
cohort_C15-G47,bin,balanced_rf,age_band,18-39,4,0,0.0,1.0,,,,,,,1.0,0.0
cohort_C15-G47,bin,balanced_rf,age_band,40-64,153,32,0.20915032679738563,0.30718954248366015,0.3961776859504132,0.18042599435279746,0.12658227848101267,-0.16825768235197053,0.40457128099173556,0.15625,0.34710743801652894,0.10638297872340426
cohort_C15-G47,bin,balanced_rf,age_band,65-79,96,16,0.16666666666666666,0.4166666666666667,0.30585937500000004,0.12079296059621218,0.07142857142857142,-0.2645751311064591,0.325,0.125,0.475,0.05
cohort_C15-G47,bin,balanced_rf,age_band,80+,21,1,0.047619047619047616,0.2857142857142857,0.425,0.07692307692307693,0.0,-0.1414213562373095,0.35,0.0,0.3,0.0
cohort_C15-G47,cont,balanced_rf,all,all,274,49,0.17883211678832117,0.27007299270072993,0.4386394557823129,0.15292606735185243,0.11382113821138211,-0.13371117634169058,0.42253968253968255,0.14285714285714285,0.29777777777777775,0.0945945945945946
cohort_C15-G47,cont,balanced_rf,gender,F,58,12,0.20689655172413793,0.3103448275862069,0.3278985507246377,0.16831105142782088,0.13333333333333333,-0.15862228908893355,0.40942028985507245,0.16666666666666666,0.34782608695652173,0.1111111111111111
cohort_C15-G47,cont,balanced_rf,gender,M,216,37,0.1712962962962963,0.25925925925925924,0.4818058281745432,0.15788623457159368,0.10752688172043011,-0.12877462379576857,0.4251094670089084,0.13513513513513514,0.2849162011173184,0.08928571428571429
