model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.454,0.09498082977470426,0.4698271604938272,0.11556391760395539,0.4782222222222222,0.04235068177625454,0.3674567901234568,0.04549492435482793,0.4018518518518519,0.10055538503498264,0.3868641975308642,0.12429108839033502,0.47054320987654324,0.096211683307576
rf,avg_prec,0.19895759435783456,0.06698761971437668,0.20843257790661024,0.06434811619163516,0.2149541202960134,0.08116037624338154,0.15848703714042284,0.019820568719919975,0.16247675679491325,0.021547180236669156,0.18361571683446068,0.062452972545928825,0.19107379504626695,0.025045413705588316
rf,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.06831300510639733,0.0,0.0,0.0,0.0,0.0,0.0
rf,mcc,0.0,0.0,0.0,0.0,0.0,0.0,-0.10305635917520865,0.11236077056426827,0.0,0.0,0.0,0.0,0.0,0.0
rf,balanced_acc,0.5,0.0,0.5,0.0,0.5,0.0,0.4488888888888889,0.05547215962829607,0.5,0.0,0.5,0.0,0.5,0.0
balanced_rf,auc_roc,0.42728395061728397,0.07213612045999603,0.48358024691358026,0.07598391843269958,0.47503703703703704,0.08317952884697288,0.35385185185185186,0.06615005596352926,0.45496296296296296,0.08965128296752313,0.403358024691358,0.03470930075071912,0.45822222222222225,0.08003317213490484
balanced_rf,avg_prec,0.16960983093696697,0.021917671450200255,0.18837392399167557,0.02361746792087083,0.18146006443599155,0.02138971287821295,0.1765870492242249,0.046720565754560496,0.17848864621637314,0.025789529077872884,0.1619204814468655,0.014712301459532853,0.17873306409041806,0.018786320693478548
balanced_rf,f1,0.10391242957862871,0.0728796719355031,0.2514893488197159,0.06988774725316232,0.2138770185930828,0.10643273107642752,0.08683583805535025,0.07001546561941656,0.09695165945165944,0.0667805459222422,0.12517476555839727,0.0894255011873054,0.1958174059226691,0.02412301993370956
balanced_rf,mcc,-0.13995945970953186,0.053399790792320705,-0.0030539260865213524,0.12353107476363877,-0.04313568543201893,0.18352446742895276,-0.21140237128756229,0.08086452818172638,-0.12923046259771226,0.06572953364494805,-0.128312480849041,0.08850250709623537,-0.018895973270959317,0.06301820174909169
balanced_rf,balanced_acc,0.4222222222222222,0.02256677334621099,0.4977777777777777,0.0794075283304773,0.47444444444444445,0.11912748643655403,0.3711111111111111,0.0520268211930807,0.43,0.034381663215035115,0.4255555555555556,0.049938233453876074,0.4866666666666667,0.03634539385288027
catboost,auc_roc,0.4211604938271605,0.1079831877942695,0.4231851851851852,0.043244289647369906,0.45814814814814814,0.05396488214386372,0.3664197530864197,0.07012258737071879,0.4171604938271605,0.11637464268797106,0.4460987654320988,0.07211935271775097,0.44753086419753085,0.05278813702391593
catboost,avg_prec,0.170724599117267,0.038735458483073595,0.1669669639757461,0.013128709452896018,0.1779402954903367,0.026201951965145243,0.17161270260592776,0.05007570672969375,0.1697674522452482,0.03629520945110609,0.18107397397631306,0.020389980321839522,0.17268300755189459,0.01607726186826115
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,0.0,0.0,-0.022645540682891915,0.050636968354183326,-0.05493014801866789,0.061287086034839615,0.0,0.0,-0.012830005981991683,0.028688765527462346,-0.018314741859825203,0.04095300778893008,-0.012285902336679023,0.027472112789737803
catboost,balanced_acc,0.5,0.0,0.49333333333333335,0.014907119849998594,0.4844444444444444,0.023040490392586363,0.5,0.0,0.49777777777777776,0.00496903994999954,0.4955555555555556,0.009938079899999053,0.49777777777777776,0.004969039949999541
