cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_L02-I87,bin,balanced_rf,gender,statistical_parity,selection_rate,0.04063228432923438,0.8633750268929582,F,M,2,2
cohort_L02-I87,bin,balanced_rf,gender,predictive_parity,ppv,0.013889929630714525,0.6742811501597444,F,M,2,2
cohort_L02-I87,bin,balanced_rf,gender,equal_opportunity,tpr,0.0076923076923077205,0.9749999999999999,F,M,2,2
cohort_L02-I87,bin,balanced_rf,gender,predictive_equality,fpr,0.04128063242865598,0.860988159839359,F,M,2,2
cohort_L02-I87,bin,balanced_rf,gender,equalised_odds,fpr,0.04128063242865598,0.860988159839359,F,M,2,2
cohort_L02-I87,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.09411431270666037,0.7237535355776163,65-79,18-39,3,3
cohort_L02-I87,bin,balanced_rf,age_band,predictive_parity,ppv,0.035151982520403566,0.44635627530364375,18-39,65-79,3,3
cohort_L02-I87,bin,balanced_rf,age_band,equal_opportunity,tpr,0.29284750337381915,0.45614035087719296,40-64,18-39,3,3
cohort_L02-I87,bin,balanced_rf,age_band,predictive_equality,fpr,0.096262325154781,0.714421768707483,65-79,18-39,3,3
cohort_L02-I87,bin,balanced_rf,age_band,equalised_odds,tpr,0.29284750337381915,0.45614035087719296,40-64,18-39,3,3
cohort_L02-I87,cont,balanced_rf,gender,statistical_parity,selection_rate,0.07095694205516856,0.667955199937683,F,M,2,2
cohort_L02-I87,cont,balanced_rf,gender,predictive_parity,ppv,0.00980592789658584,0.844888049635824,M,F,2,2
cohort_L02-I87,cont,balanced_rf,gender,equal_opportunity,tpr,0.0897435897435897,0.7552447552447553,M,F,2,2
cohort_L02-I87,cont,balanced_rf,gender,predictive_equality,fpr,0.07388884438926491,0.6497807751831708,F,M,2,2
cohort_L02-I87,cont,balanced_rf,gender,equalised_odds,tpr,0.0897435897435897,0.7552447552447553,M,F,2,2
cohort_L02-I87,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.08301196340605208,0.6580473098330242,40-64,18-39,3,3
cohort_L02-I87,cont,balanced_rf,age_band,predictive_parity,ppv,0.033200985761226716,0.6063311688311689,18-39,65-79,3,3
cohort_L02-I87,cont,balanced_rf,age_band,equal_opportunity,tpr,0.4642375168690958,0.32943469785575047,40-64,18-39,3,3
cohort_L02-I87,cont,balanced_rf,age_band,predictive_equality,fpr,0.07944852098142627,0.6612733716240987,65-79,18-39,3,3
cohort_L02-I87,cont,balanced_rf,age_band,equalised_odds,tpr,0.4642375168690958,0.32943469785575047,40-64,18-39,3,3
cohort_L02-I87,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.058536291012675545,0.7115258408531584,F,M,2,2
cohort_L02-I87,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.0005681818181818149,0.9900000000000001,M,F,2,2
cohort_L02-I87,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.056410256410256376,0.8307692307692308,M,F,2,2
cohort_L02-I87,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.060122329466316016,0.6989901915461264,F,M,2,2
cohort_L02-I87,cont_bin,balanced_rf,gender,equalised_odds,fpr,0.060122329466316016,0.6989901915461264,F,M,2,2
cohort_L02-I87,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.09142857142857141,0.6255044390637612,40-64,18-39,3,3
cohort_L02-I87,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.07980225988700565,0.3615819209039548,18-39,65-79,3,3
cohort_L02-I87,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.43994601889338736,0.28508771929824556,40-64,18-39,3,3
cohort_L02-I87,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.0945024077046549,0.6018596787827557,65-79,18-39,3,3
cohort_L02-I87,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.43994601889338736,0.28508771929824556,40-64,18-39,3,3
cohort_L02-I87,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.052124390658788156,0.7493897436923508,F,M,2,2
