cohort,feature_set,fold,feature,itemid,representation,importance
cohort_F17-C22,cont,0,cont_50803,50803,cont,0.00038309765470530467
cohort_F17-C22,cont,0,cont_50804,50804,cont,0.002648680405006244
cohort_F17-C22,cont,0,cont_50805,50805,cont,0.0
cohort_F17-C22,cont,0,cont_50806,50806,cont,0.0006109844987652604
cohort_F17-C22,cont,0,cont_50808,50808,cont,0.001954216035184287
cohort_F17-C22,cont,0,cont_50809,50809,cont,0.002653181607728795
cohort_F17-C22,cont,0,cont_50811,50811,cont,0.0021861421170444916
cohort_F17-C22,cont,0,cont_50813,50813,cont,0.005550789696371662
cohort_F17-C22,cont,0,cont_50814,50814,cont,8.373796283737979e-05
cohort_F17-C22,cont,0,cont_50818,50818,cont,0.0029684937769939718
cohort_F17-C22,cont,0,cont_50820,50820,cont,0.0034036240127690563
cohort_F17-C22,cont,0,cont_50821,50821,cont,0.0022731643862626237
cohort_F17-C22,cont,0,cont_50822,50822,cont,0.00300046244163287
cohort_F17-C22,cont,0,cont_50824,50824,cont,0.0017041888680594719
cohort_F17-C22,cont,0,cont_50853,50853,cont,0.0003951322689315456
cohort_F17-C22,cont,0,cont_50856,50856,cont,0.0004923921153106386
cohort_F17-C22,cont,0,cont_50861,50861,cont,0.05543493663119683
cohort_F17-C22,cont,0,cont_50862,50862,cont,0.019176074091754036
cohort_F17-C22,cont,0,cont_50863,50863,cont,0.04110074365051019
cohort_F17-C22,cont,0,cont_50866,50866,cont,0.00032143796900788965
cohort_F17-C22,cont,0,cont_50867,50867,cont,0.0023991194095006
cohort_F17-C22,cont,0,cont_50868,50868,cont,0.014706106197203866
cohort_F17-C22,cont,0,cont_50877,50877,cont,0.0
cohort_F17-C22,cont,0,cont_50878,50878,cont,0.06332045960602996
cohort_F17-C22,cont,0,cont_50881,50881,cont,0.0
cohort_F17-C22,cont,0,cont_50882,50882,cont,0.011921656442557058
cohort_F17-C22,cont,0,cont_50883,50883,cont,0.005108193650979505
cohort_F17-C22,cont,0,cont_50885,50885,cont,0.07076650297760811
cohort_F17-C22,cont,0,cont_50889,50889,cont,0.001287293388177464
cohort_F17-C22,cont,0,cont_50890,50890,cont,0.00010840866730595618
cohort_F17-C22,cont,0,cont_50891,50891,cont,0.0001899179774196661
cohort_F17-C22,cont,0,cont_50893,50893,cont,0.018243274373196807
cohort_F17-C22,cont,0,cont_50894,50894,cont,0.0
cohort_F17-C22,cont,0,cont_50895,50895,cont,0.0
cohort_F17-C22,cont,0,cont_50896,50896,cont,0.0
cohort_F17-C22,cont,0,cont_50899,50899,cont,3.362644814880694e-05
cohort_F17-C22,cont,0,cont_50902,50902,cont,0.012172256908603612
cohort_F17-C22,cont,0,cont_50904,50904,cont,0.0012969985014972584
cohort_F17-C22,cont,0,cont_50905,50905,cont,0.00020916804626066376
cohort_F17-C22,cont,0,cont_50906,50906,cont,7.865186523111386e-06
cohort_F17-C22,cont,0,cont_50907,50907,cont,0.0012842639902366528
cohort_F17-C22,cont,0,cont_50908,50908,cont,0.0004035173366837446
cohort_F17-C22,cont,0,cont_50910,50910,cont,0.0
cohort_F17-C22,cont,0,cont_50911,50911,cont,0.0036012740152098644
cohort_F17-C22,cont,0,cont_50912,50912,cont,0.015095428751045145
cohort_F17-C22,cont,0,cont_50914,50914,cont,0.0
cohort_F17-C22,cont,0,cont_50915,50915,cont,0.0
cohort_F17-C22,cont,0,cont_50916,50916,cont,0.0
