cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_G40-I46,bin,balanced_rf,gender,statistical_parity,selection_rate,0.0381782827357319,0.8634937390797903,M,F,2,2
cohort_G40-I46,bin,balanced_rf,gender,predictive_parity,ppv,0.0012225512131727387,0.9717667079207921,F,M,2,2
cohort_G40-I46,bin,balanced_rf,gender,equal_opportunity,tpr,0.020474137931034475,0.962890625,F,M,2,2
cohort_G40-I46,bin,balanced_rf,gender,predictive_equality,fpr,0.03847264065844008,0.8595798322221018,M,F,2,2
cohort_G40-I46,bin,balanced_rf,gender,equalised_odds,fpr,0.03847264065844008,0.8595798322221018,M,F,2,2
cohort_G40-I46,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.12042051126909695,0.6443600625418807,18-39,65-79,4,4
cohort_G40-I46,bin,balanced_rf,age_band,predictive_parity,ppv,0.093307757885763,0.11196754563894523,80+,18-39,4,4
cohort_G40-I46,bin,balanced_rf,age_band,equal_opportunity,tpr,0.5476190476190477,0.2333333333333333,80+,65-79,4,4
cohort_G40-I46,bin,balanced_rf,age_band,predictive_equality,fpr,0.13071544661330495,0.6088414343158532,18-39,65-79,4,4
cohort_G40-I46,bin,balanced_rf,age_band,equalised_odds,tpr,0.5476190476190477,0.2333333333333333,80+,65-79,4,4
cohort_G40-I46,cont,balanced_rf,gender,statistical_parity,selection_rate,0.043644248976849306,0.6690597498842057,M,F,2,2
cohort_G40-I46,cont,balanced_rf,gender,predictive_parity,ppv,0.015631379410906962,0.8390390390390391,M,F,2,2
cohort_G40-I46,cont,balanced_rf,gender,equal_opportunity,tpr,0.1988146551724138,0.6561043802423112,M,F,2,2
cohort_G40-I46,cont,balanced_rf,gender,predictive_equality,fpr,0.03915831923260599,0.6784236865345584,M,F,2,2
cohort_G40-I46,cont,balanced_rf,gender,equalised_odds,tpr,0.1988146551724138,0.6561043802423112,M,F,2,2
cohort_G40-I46,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.10551978586413946,0.3658260869565218,18-39,65-79,4,4
cohort_G40-I46,cont,balanced_rf,age_band,predictive_parity,ppv,0.3386363636363636,0.06875,65-79,18-39,4,4
cohort_G40-I46,cont,balanced_rf,age_band,equal_opportunity,tpr,0.3823529411764707,0.30357142857142855,80+,18-39,4,4
cohort_G40-I46,cont,balanced_rf,age_band,predictive_equality,fpr,0.12377897592065631,0.2459003928526169,18-39,65-79,4,4
cohort_G40-I46,cont,balanced_rf,age_band,equalised_odds,tpr,0.3823529411764707,0.30357142857142855,80+,18-39,4,4
cohort_G40-I46,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.02909107568260949,0.7740749525616698,M,F,2,2
cohort_G40-I46,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.0016922263352723427,0.9825136612021858,M,F,2,2
cohort_G40-I46,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.0625,0.8888888888888888,M,F,2,2
cohort_G40-I46,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.026999345569030678,0.7729965737127629,M,F,2,2
cohort_G40-I46,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.0625,0.8888888888888888,M,F,2,2
cohort_G40-I46,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.10822279073744025,0.3745971419884463,18-39,65-79,4,4
cohort_G40-I46,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.3370075046904315,0.07884615384615386,65-79,18-39,4,4
cohort_G40-I46,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.15966386554621853,0.7285714285714285,65-79,18-39,4,4
cohort_G40-I46,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.12720006212592705,0.2519125059128648,18-39,65-79,4,4
cohort_G40-I46,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.15966386554621853,0.7285714285714285,65-79,18-39,4,4
