cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
mimic_cohort_NF_30_days,bin,balanced_rf,gender,statistical_parity,selection_rate,0.06522829933178881,0.7853066133239067,F,M,2,2
mimic_cohort_NF_30_days,bin,balanced_rf,gender,predictive_parity,ppv,0.026657050635069637,0.7136963522700962,F,M,2,2
mimic_cohort_NF_30_days,bin,balanced_rf,gender,equal_opportunity,tpr,0.133600953396475,0.7414734797912367,F,M,2,2
mimic_cohort_NF_30_days,bin,balanced_rf,gender,predictive_equality,fpr,0.05913678004448403,0.7971214199273902,F,M,2,2
mimic_cohort_NF_30_days,bin,balanced_rf,gender,equalised_odds,tpr,0.133600953396475,0.7414734797912367,F,M,2,2
mimic_cohort_NF_30_days,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.06502863688430693,0.7988805044815249,65-79,18-39,4,4
mimic_cohort_NF_30_days,bin,balanced_rf,age_band,predictive_parity,ppv,0.0654387164082455,0.2841401023219205,80+,40-64,4,4
mimic_cohort_NF_30_days,bin,balanced_rf,age_band,equal_opportunity,tpr,0.15151515151515155,0.6874999999999999,80+,18-39,4,4
mimic_cohort_NF_30_days,bin,balanced_rf,age_band,predictive_equality,fpr,0.06393298059964725,0.7963483146067416,65-79,18-39,4,4
mimic_cohort_NF_30_days,bin,balanced_rf,age_band,equalised_odds,tpr,0.15151515151515155,0.6874999999999999,80+,18-39,4,4
mimic_cohort_NF_30_days,cont,balanced_rf,gender,statistical_parity,selection_rate,0.04262140628365135,0.7751638218912811,F,M,2,2
mimic_cohort_NF_30_days,cont,balanced_rf,gender,predictive_parity,ppv,0.006425948592411246,0.9574898785425102,F,M,2,2
mimic_cohort_NF_30_days,cont,balanced_rf,gender,equal_opportunity,tpr,0.009471241297121069,0.9819075005990893,F,M,2,2
mimic_cohort_NF_30_days,cont,balanced_rf,gender,predictive_equality,fpr,0.039128053809794755,0.7701450172315025,F,M,2,2
mimic_cohort_NF_30_days,cont,balanced_rf,gender,equalised_odds,fpr,0.039128053809794755,0.7701450172315025,F,M,2,2
mimic_cohort_NF_30_days,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.11585271317829456,0.43486481376441677,80+,18-39,4,4
mimic_cohort_NF_30_days,cont,balanced_rf,age_band,predictive_parity,ppv,0.12616459627329193,0.2562929061784897,80+,40-64,4,4
mimic_cohort_NF_30_days,cont,balanced_rf,age_band,equal_opportunity,tpr,0.38009592326139097,0.3048245614035087,80+,40-64,4,4
mimic_cohort_NF_30_days,cont,balanced_rf,age_band,predictive_equality,fpr,0.10493827160493827,0.4541284403669725,80+,18-39,4,4
mimic_cohort_NF_30_days,cont,balanced_rf,age_band,equalised_odds,tpr,0.38009592326139097,0.3048245614035087,80+,40-64,4,4
mimic_cohort_NF_30_days,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.04062995625003907,0.7869080136558645,F,M,2,2
mimic_cohort_NF_30_days,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.014992153824762128,0.897619370591427,F,M,2,2
mimic_cohort_NF_30_days,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.033431600075268186,0.9344564682734874,F,M,2,2
mimic_cohort_NF_30_days,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.03623064915127727,0.789567809782762,F,M,2,2
mimic_cohort_NF_30_days,cont_bin,balanced_rf,gender,equalised_odds,fpr,0.03623064915127727,0.789567809782762,F,M,2,2
mimic_cohort_NF_30_days,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.12201550387596898,0.4616963064295486,80+,18-39,4,4
mimic_cohort_NF_30_days,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.15859030837004406,0.0,80+,40-64,4,4
mimic_cohort_NF_30_days,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.5179856115107914,0.0,80+,40-64,4,4
mimic_cohort_NF_30_days,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.10449735449735449,0.50625,80+,18-39,4,4
mimic_cohort_NF_30_days,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.5179856115107914,0.0,80+,40-64,4,4
mimic_cohort_NF_30_days,disc,balanced_rf,gender,statistical_parity,selection_rate,0.04121099710019416,0.8095478198527529,F,M,2,2
mimic_cohort_NF_30_days,disc,balanced_rf,gender,predictive_parity,ppv,0.018315924397620836,0.866813833701251,F,M,2,2
mimic_cohort_NF_30_days,disc,balanced_rf,gender,equal_opportunity,tpr,0.03895126387756387,0.9283489096573208,F,M,2,2
mimic_cohort_NF_30_days,disc,balanced_rf,gender,predictive_equality,fpr,0.03648290412100588,0.8152155269619131,F,M,2,2
mimic_cohort_NF_30_days,disc,balanced_rf,gender,equalised_odds,tpr,0.03895126387756387,0.9283489096573208,F,M,2,2
mimic_cohort_NF_30_days,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.12992248062015502,0.5246738513896767,80+,18-39,4,4
mimic_cohort_NF_30_days,disc,balanced_rf,age_band,predictive_parity,ppv,0.0920997920997921,0.36984352773826457,80+,40-64,4,4
mimic_cohort_NF_30_days,disc,balanced_rf,age_band,equal_opportunity,tpr,0.27272727272727276,0.5499999999999999,80+,18-39,4,4
mimic_cohort_NF_30_days,disc,balanced_rf,age_band,predictive_equality,fpr,0.11507936507936506,0.546875,80+,18-39,4,4
mimic_cohort_NF_30_days,disc,balanced_rf,age_band,equalised_odds,tpr,0.27272727272727276,0.5499999999999999,80+,18-39,4,4
mimic_cohort_NF_30_days,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.04037963987400647,0.8143355072009364,F,M,2,2
mimic_cohort_NF_30_days,disc_bin,balanced_rf,gender,predictive_parity,ppv,0.02786055706361383,0.805959414333419,F,M,2,2
mimic_cohort_NF_30_days,disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.07514269585397976,0.8682792743265532,F,M,2,2
mimic_cohort_NF_30_days,disc_bin,balanced_rf,gender,predictive_equality,fpr,0.03367392196275376,0.8291065064888256,F,M,2,2
mimic_cohort_NF_30_days,disc_bin,balanced_rf,gender,equalised_odds,tpr,0.07514269585397976,0.8682792743265532,F,M,2,2
mimic_cohort_NF_30_days,disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.1387596899224806,0.4796511627906977,80+,18-39,4,4
mimic_cohort_NF_30_days,disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.1241225817497004,0.19623059866962306,80+,40-64,4,4
mimic_cohort_NF_30_days,disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.4232613908872902,0.28252032520325204,80+,40-64,4,4
mimic_cohort_NF_30_days,disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.12522045855379188,0.5034965034965035,80+,18-39,4,4
mimic_cohort_NF_30_days,disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.4232613908872902,0.28252032520325204,80+,40-64,4,4
mimic_cohort_NF_30_days,disc_imp,balanced_rf,gender,statistical_parity,selection_rate,0.045193897167418756,0.7889917871531494,F,M,2,2
mimic_cohort_NF_30_days,disc_imp,balanced_rf,gender,predictive_parity,ppv,0.013078411593156203,0.9058677289035795,F,M,2,2
mimic_cohort_NF_30_days,disc_imp,balanced_rf,gender,equal_opportunity,tpr,0.029605469485040503,0.9455405561324564,F,M,2,2
mimic_cohort_NF_30_days,disc_imp,balanced_rf,gender,predictive_equality,fpr,0.04100859971526072,0.7898105038498688,F,M,2,2
mimic_cohort_NF_30_days,disc_imp,balanced_rf,gender,equalised_odds,fpr,0.04100859971526072,0.7898105038498688,F,M,2,2
mimic_cohort_NF_30_days,disc_imp,balanced_rf,age_band,statistical_parity,selection_rate,0.1154263565891473,0.5256451099076139,80+,18-39,4,4
mimic_cohort_NF_30_days,disc_imp,balanced_rf,age_band,predictive_parity,ppv,0.08910603152445762,0.40481740481740486,80+,40-64,4,4
mimic_cohort_NF_30_days,disc_imp,balanced_rf,age_band,equal_opportunity,tpr,0.22781774580335729,0.594017094017094,80+,40-64,4,4
mimic_cohort_NF_30_days,disc_imp,balanced_rf,age_band,predictive_equality,fpr,0.10626102292768959,0.5365384615384615,80+,18-39,4,4
mimic_cohort_NF_30_days,disc_imp,balanced_rf,age_band,equalised_odds,tpr,0.22781774580335729,0.594017094017094,80+,40-64,4,4
