model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.4615114795918367,0.18947504446705202,0.4759885204081633,0.15307748305974256,0.45727040816326536,0.1766965798039857,0.4084821428571429,0.07968494153760104,0.4423788265306122,0.16462420701173794,0.47965561224489806,0.106637344577489,0.5084183673469388,0.09186513033584177
rf,avg_prec,0.137658025278682,0.04684605251767877,0.1381824103474816,0.04906496803143964,0.12461334839040224,0.03348927925780308,0.10699398158214997,0.014898795215493222,0.120884202139519,0.02767408049239977,0.13131746467704625,0.02922466489862618,0.16078205149772642,0.06829715293185436
rf,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rf,mcc,0.0,0.0,-0.013576884666042613,0.030358837035945812,-0.013576884666042613,0.030358837035945812,-0.042767312370218066,0.05860286802361473,0.0,0.0,-0.009523809523809523,0.021295885499997995,0.0,0.0
rf,balanced_acc,0.5,0.0,0.49642857142857144,0.007985957062499245,0.49642857142857144,0.007985957062499245,0.4821428571428571,0.024451899888623493,0.5,0.0,0.4982142857142858,0.003992978531249635,0.5,0.0
balanced_rf,auc_roc,0.428093112244898,0.1609309163422907,0.4976084183673469,0.10647168148501535,0.48345025510204087,0.12121690866784318,0.4894451530612246,0.13177122388080248,0.4229272959183673,0.12901521293834198,0.4655293367346938,0.12429100850897735,0.4981186224489796,0.15622683085197248
balanced_rf,avg_prec,0.1525885085018883,0.09656962533496641,0.14116467235333313,0.02691350367591186,0.1387760888845047,0.03483163842263113,0.15370604889781725,0.06730580887910897,0.12182194436839874,0.026633685613952823,0.13356841592895222,0.026042724796768283,0.1451617036511451,0.029881666218778868
balanced_rf,f1,0.05914786967418546,0.08641348146169403,0.11746031746031745,0.07904698157453163,0.1126984126984127,0.07411185733288096,0.13299145299145299,0.16399747347269625,0.06904761904761905,0.1092387594948044,0.11168831168831168,0.07029801871545122,0.13392790784095132,0.08635838137381674
balanced_rf,mcc,-0.0701352578247236,0.09502979667819607,-0.009329325443979006,0.055037715973859855,-0.01813667971948054,0.04734936455509587,-0.03946281019266534,0.20720225750895707,-0.0658431441054643,0.1298855233385887,-0.03499422899444238,0.07340633216490929,0.01399422154437742,0.049518172604007135
balanced_rf,balanced_acc,0.4625,0.06603522173964498,0.49821428571428567,0.0330477777202174,0.49285714285714277,0.02920612006035021,0.4732142857142857,0.1398967822856464,0.4607142857142857,0.07900650644867478,0.47857142857142865,0.04120707414005116,0.5107142857142857,0.03537787992171241
catboost,auc_roc,0.4616390306122449,0.16517278474616764,0.455452806122449,0.1998913248456653,0.4525191326530612,0.21044844543956484,0.5388711734693878,0.09309875714794304,0.43364158163265304,0.21358537624742463,0.47075892857142854,0.18977687422885225,0.40264668367346934,0.1854369469911952
catboost,avg_prec,0.15004371324713997,0.07630070755257323,0.1490892372454677,0.054468287548,0.1398158342393779,0.04459606113312591,0.1577425734667984,0.046505885705450896,0.12851534081301957,0.049099904264492907,0.14701812690951707,0.06363116346356341,0.12468887500833706,0.03531792771976517
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,0.0,0.0,-0.02739175745930521,0.041046203904555816,-0.031215180351256068,0.04387766944904017,0.0,0.0,-0.008980265101338746,0.02008048322256247,-0.022327497517099122,0.0311181162066508,0.0,0.0
catboost,balanced_acc,0.5,0.0,0.49107142857142855,0.01546473935329354,0.4892857142857143,0.01597191412499849,0.5,0.0,0.4982142857142858,0.003992978531249635,0.4946428571428571,0.007985957062499249,0.5,0.0
