cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_N36-A41,bin,balanced_rf,gender,statistical_parity,selection_rate,0.22712878254750177,0.4435344827586207,F,M,2,2
cohort_N36-A41,bin,balanced_rf,gender,predictive_parity,ppv,0.15357142857142853,0.6416666666666667,M,F,2,2
cohort_N36-A41,bin,balanced_rf,gender,equal_opportunity,tpr,0.3481781376518219,0.3986013986013986,F,M,2,2
cohort_N36-A41,bin,balanced_rf,gender,predictive_equality,fpr,0.21124445175078088,0.42454097626511417,F,M,2,2
cohort_N36-A41,bin,balanced_rf,gender,equalised_odds,tpr,0.3481781376518219,0.3986013986013986,F,M,2,2
cohort_N36-A41,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.20089285714285715,0.41558441558441556,80+,40-64,3,3
cohort_N36-A41,bin,balanced_rf,age_band,predictive_parity,ppv,0.24401913875598086,0.4631578947368421,65-79,40-64,3,3
cohort_N36-A41,bin,balanced_rf,age_band,equal_opportunity,tpr,0.3300653594771242,0.2518518518518518,80+,40-64,3,3
cohort_N36-A41,bin,balanced_rf,age_band,predictive_equality,fpr,0.12365591397849465,0.574074074074074,80+,40-64,3,3
cohort_N36-A41,bin,balanced_rf,age_band,equalised_odds,tpr,0.3300653594771242,0.2518518518518518,80+,40-64,3,3
cohort_N36-A41,cont,balanced_rf,gender,statistical_parity,selection_rate,0.2063687543983111,0.6200194363459669,M,F,2,2
cohort_N36-A41,cont,balanced_rf,gender,predictive_parity,ppv,0.17027417027417024,0.5874125874125875,M,F,2,2
cohort_N36-A41,cont,balanced_rf,gender,equal_opportunity,tpr,0.24561403508771928,0.631578947368421,M,F,2,2
cohort_N36-A41,cont,balanced_rf,gender,predictive_equality,fpr,0.16406378431694885,0.6585699623674308,M,F,2,2
cohort_N36-A41,cont,balanced_rf,gender,equalised_odds,tpr,0.24561403508771928,0.631578947368421,M,F,2,2
cohort_N36-A41,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.038690476190476164,0.9187500000000001,40-64,80+,3,3
cohort_N36-A41,cont,balanced_rf,age_band,predictive_parity,ppv,0.2571428571428572,0.509090909090909,65-79,40-64,3,3
cohort_N36-A41,cont,balanced_rf,age_band,equal_opportunity,tpr,0.20261437908496738,0.6868686868686869,80+,40-64,3,3
cohort_N36-A41,cont,balanced_rf,age_band,predictive_equality,fpr,0.1774193548387097,0.6451612903225806,40-64,80+,3,3
cohort_N36-A41,cont,balanced_rf,age_band,equalised_odds,tpr,0.20261437908496738,0.6868686868686869,80+,40-64,3,3
cohort_N36-A41,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.00826882477128782,0.9644746787603931,M,F,2,2
