cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_K25-A04,bin,balanced_rf,gender,statistical_parity,selection_rate,0.03761972240935668,0.8684713436657939,F,M,2,2
cohort_K25-A04,bin,balanced_rf,gender,predictive_parity,ppv,0.02254192952761963,0.7482817869415808,F,M,2,2
cohort_K25-A04,bin,balanced_rf,gender,equal_opportunity,tpr,0.19999999999999998,0.5416666666666666,F,M,2,2
cohort_K25-A04,bin,balanced_rf,gender,predictive_equality,fpr,0.027332696163864995,0.9011990245224224,F,M,2,2
cohort_K25-A04,bin,balanced_rf,gender,equalised_odds,tpr,0.19999999999999998,0.5416666666666666,F,M,2,2
cohort_K25-A04,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.15388265600108464,0.5267382466381737,80+,18-39,4,4
cohort_K25-A04,bin,balanced_rf,age_band,predictive_parity,ppv,0.09085755931654385,0.398068669527897,40-64,18-39,4,4
cohort_K25-A04,bin,balanced_rf,age_band,equal_opportunity,tpr,0.3714285714285714,0.35000000000000003,80+,18-39,4,4
cohort_K25-A04,bin,balanced_rf,age_band,predictive_equality,fpr,0.13242277954393816,0.5615334632878493,80+,18-39,4,4
cohort_K25-A04,bin,balanced_rf,age_band,equalised_odds,tpr,0.3714285714285714,0.35000000000000003,80+,18-39,4,4
cohort_K25-A04,cont,balanced_rf,gender,statistical_parity,selection_rate,0.0017436529529364087,0.9897887323943662,F,M,2,2
cohort_K25-A04,cont,balanced_rf,gender,predictive_parity,ppv,0.010984848484848486,0.8884615384615384,M,F,2,2
cohort_K25-A04,cont,balanced_rf,gender,equal_opportunity,tpr,0.01818181818181816,0.9285714285714286,F,M,2,2
cohort_K25-A04,cont,balanced_rf,gender,predictive_equality,fpr,0.0016210340885665642,0.9902071776293444,F,M,2,2
cohort_K25-A04,cont,balanced_rf,gender,equalised_odds,tpr,0.01818181818181816,0.9285714285714286,F,M,2,2
cohort_K25-A04,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.08868379931915843,0.5286069190552115,80+,40-64,4,4
cohort_K25-A04,cont,balanced_rf,age_band,predictive_parity,ppv,0.1111111111111111,0.3333333333333333,80+,18-39,4,4
cohort_K25-A04,cont,balanced_rf,age_band,equal_opportunity,tpr,0.2571428571428571,0.28,80+,18-39,4,4
cohort_K25-A04,cont,balanced_rf,age_band,predictive_equality,fpr,0.08191091169511511,0.5482674347560443,80+,40-64,4,4
cohort_K25-A04,cont,balanced_rf,age_band,equalised_odds,tpr,0.2571428571428571,0.28,80+,18-39,4,4
