cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_K25-A04,bin,balanced_rf,all,all,1718,110,0.0640279394644936,0.2689173457508731,0.5745533695160561,0.07432999625321013,0.12937062937062938,0.03978494315548218,0.5360300768882859,0.33636363636363636,0.26430348258706465,0.08008658008658008
cohort_K25-A04,bin,balanced_rf,gender,F,781,55,0.07042253521126761,0.24839948783610755,0.519809666917105,0.07060448577419454,0.10441767068273092,-0.007666920719332268,0.49352617079889805,0.23636363636363636,0.2493112947658402,0.06701030927835051
cohort_K25-A04,bin,balanced_rf,gender,M,937,55,0.05869797225186766,0.28601921024546423,0.6276025561739847,0.0818462929961753,0.14860681114551083,0.08307943203066727,0.5798598227169656,0.43636363636363634,0.2766439909297052,0.08955223880597014
cohort_K25-A04,bin,balanced_rf,age_band,18-39,163,14,0.08588957055214724,0.32515337423312884,0.6033077660594439,0.11168185711418438,0.23880597014925373,0.16115540879428417,0.6347075743048898,0.5714285714285714,0.30201342281879195,0.1509433962264151
cohort_K25-A04,bin,balanced_rf,age_band,40-64,792,53,0.06691919191919192,0.29419191919191917,0.567033472055557,0.07439125219417503,0.0979020979020979,-0.017655136031524802,0.4839022646615774,0.2641509433962264,0.2963464140730717,0.060085836909871244
cohort_K25-A04,bin,balanced_rf,age_band,65-79,582,33,0.05670103092783505,0.24914089347079038,0.5363194789424297,0.07237037996723705,0.14606741573033707,0.08207920231329945,0.5767511177347242,0.3939393939393939,0.24043715846994534,0.0896551724137931
cohort_K25-A04,bin,balanced_rf,age_band,80+,181,10,0.055248618784530384,0.1712707182320442,0.6312865497076023,0.08535954234332938,0.0975609756097561,0.018440759843158114,0.5152046783625731,0.2,0.1695906432748538,0.06451612903225806
cohort_K25-A04,cont,balanced_rf,all,all,1718,110,0.0640279394644936,0.16996507566938301,0.6140349389416554,0.0886690879468581,0.13432835820895522,0.05256681527979861,0.5403267752148349,0.24545454545454545,0.16480099502487564,0.09246575342465753
cohort_K25-A04,cont,balanced_rf,gender,F,781,55,0.07042253521126761,0.16901408450704225,0.5935637365389432,0.09346945446237326,0.13903743315508021,0.049464026316246947,0.5362258953168044,0.23636363636363636,0.16391184573002754,0.09848484848484848
cohort_K25-A04,cont,balanced_rf,gender,M,937,55,0.05869797225186766,0.17075773745997866,0.6349412492269635,0.09101910092708404,0.13023255813953488,0.05560277925658767,0.5445062873634302,0.2545454545454545,0.1655328798185941,0.0875
cohort_K25-A04,cont,balanced_rf,age_band,18-39,163,14,0.08588957055214724,0.18404907975460122,0.6179290508149569,0.1349006465263001,0.22727272727272727,0.13691577710988032,0.5946788111217641,0.35714285714285715,0.16778523489932887,0.16666666666666666
cohort_K25-A04,cont,balanced_rf,age_band,40-64,792,53,0.06691919191919192,0.18813131313131312,0.6621262797763423,0.10287116337881388,0.1485148514851485,0.06502068368540424,0.5508463757755253,0.2830188679245283,0.18132611637347767,0.10067114093959731
cohort_K25-A04,cont,balanced_rf,age_band,65-79,582,33,0.05670103092783505,0.16323024054982818,0.5137439973505546,0.06231431528061046,0.09375,0.012331013996233188,0.509852624606723,0.18181818181818182,0.1621129326047359,0.06315789473684211
cohort_K25-A04,cont,balanced_rf,age_band,80+,181,10,0.055248618784530384,0.09944751381215469,0.6666666666666667,0.1067904782538602,0.07142857142857142,0.0004464490365178448,0.5002923976608187,0.1,0.09941520467836257,0.05555555555555555
cohort_K25-A04,cont_bin,balanced_rf,all,all,1718,110,0.0640279394644936,0.17229336437718276,0.6127346223428313,0.08799993404628967,0.13793103448275862,0.05696757976287321,0.543939393939394,0.2545454545454545,0.16666666666666666,0.0945945945945946
cohort_K25-A04,cont_bin,balanced_rf,gender,F,781,55,0.07042253521126761,0.17797695262483995,0.5854370147758579,0.09241816836050519,0.14432989690721648,0.05509844017267144,0.5411845730027548,0.2545454545454545,0.1721763085399449,0.10071942446043165
cohort_K25-A04,cont_bin,balanced_rf,gender,M,937,55,0.05869797225186766,0.16755602988260407,0.6387239744382602,0.09077123812724885,0.1320754716981132,0.05816422877986199,0.546206967635539,0.2545454545454545,0.1621315192743764,0.08917197452229299
cohort_K25-A04,cont_bin,balanced_rf,age_band,18-39,163,14,0.08588957055214724,0.17177914110429449,0.6529242569511025,0.14640689546472352,0.23809523809523808,0.1506389623338444,0.6013902205177373,0.35714285714285715,0.15436241610738255,0.17857142857142858
cohort_K25-A04,cont_bin,balanced_rf,age_band,40-64,792,53,0.06691919191919192,0.19444444444444445,0.6531901856154416,0.10247702471814642,0.15458937198067632,0.07270188781159828,0.5575739780938035,0.3018867924528302,0.18673883626522328,0.1038961038961039
