cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_I11-N18,bin,balanced_rf,gender,statistical_parity,selection_rate,0.006942801704933832,0.9796914665104471,F,M,2,2
cohort_I11-N18,bin,balanced_rf,gender,predictive_parity,ppv,0.0447554000777389,0.8262931034482759,F,M,2,2
cohort_I11-N18,bin,balanced_rf,gender,equal_opportunity,tpr,0.03405822498901262,0.9086813842482099,F,M,2,2
cohort_I11-N18,bin,balanced_rf,gender,predictive_equality,fpr,0.0016110227874933658,0.9951746031746032,M,F,2,2
cohort_I11-N18,bin,balanced_rf,gender,equalised_odds,tpr,0.03405822498901262,0.9086813842482099,F,M,2,2
cohort_I11-N18,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.017059244518236816,0.9510759648036621,40-64,80+,4,4
cohort_I11-N18,bin,balanced_rf,age_band,predictive_parity,ppv,0.15103244074940847,0.401373443345462,18-39,65-79,4,4
cohort_I11-N18,bin,balanced_rf,age_band,equal_opportunity,tpr,0.16311319119431444,0.5766981556455241,18-39,65-79,4,4
cohort_I11-N18,bin,balanced_rf,age_band,predictive_equality,fpr,0.0383348738488925,0.8947140788657177,65-79,18-39,4,4
cohort_I11-N18,bin,balanced_rf,age_band,equalised_odds,tpr,0.16311319119431444,0.5766981556455241,18-39,65-79,4,4
cohort_I11-N18,cont,balanced_rf,gender,statistical_parity,selection_rate,0.027563193669434216,0.9013427757625079,F,M,2,2
cohort_I11-N18,cont,balanced_rf,gender,predictive_parity,ppv,0.023797572798844868,0.9443443861962499,F,M,2,2
cohort_I11-N18,cont,balanced_rf,gender,equal_opportunity,tpr,0.022533949741586956,0.9554513159486598,F,M,2,2
cohort_I11-N18,cont,balanced_rf,gender,predictive_equality,fpr,0.019226285108638053,0.9081704971145085,F,M,2,2
cohort_I11-N18,cont,balanced_rf,gender,equalised_odds,tpr,0.022533949741586956,0.9554513159486598,F,M,2,2
cohort_I11-N18,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.06919759702869108,0.7648785996612084,18-39,80+,4,4
cohort_I11-N18,cont,balanced_rf,age_band,predictive_parity,ppv,0.17046772323154236,0.6123076923076922,18-39,65-79,4,4
cohort_I11-N18,cont,balanced_rf,age_band,equal_opportunity,tpr,0.16405228758169937,0.7033096926713948,18-39,80+,4,4
cohort_I11-N18,cont,balanced_rf,age_band,predictive_equality,fpr,0.03482077621638477,0.8434345245858876,40-64,80+,4,4
cohort_I11-N18,cont,balanced_rf,age_band,equalised_odds,tpr,0.16405228758169937,0.7033096926713948,18-39,80+,4,4
cohort_I11-N18,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.01334089920698614,0.9487658701702107,F,M,2,2
cohort_I11-N18,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.012790267966104607,0.96881548068058,F,M,2,2
cohort_I11-N18,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.014372659957385459,0.9691961917025856,M,F,2,2
cohort_I11-N18,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.012527821939586653,0.9376976597090448,F,M,2,2
cohort_I11-N18,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.014372659957385459,0.9691961917025856,M,F,2,2
cohort_I11-N18,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.05788838778134961,0.7984865253847451,40-64,80+,4,4
cohort_I11-N18,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.20934649506435088,0.519584790961748,18-39,65-79,4,4
cohort_I11-N18,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.18725490196078437,0.6403013182674199,18-39,80+,4,4
cohort_I11-N18,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.03969882499687258,0.8215012390765619,40-64,80+,4,4
cohort_I11-N18,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.18725490196078437,0.6403013182674199,18-39,80+,4,4
cohort_I11-N18,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.023703824104080118,0.9121265377855887,F,M,2,2
cohort_I11-N18,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.016326530612244927,0.9608801955990219,F,M,2,2
cohort_I11-N18,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.007716229673270236,0.9838128971646312,F,M,2,2
cohort_I11-N18,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.019120296767355605,0.9070773668486658,F,M,2,2
cohort_I11-N18,cont_disc_bin,balanced_rf,gender,equalised_odds,fpr,0.019120296767355605,0.9070773668486658,F,M,2,2
cohort_I11-N18,cont_disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.057041486983905404,0.7978325529345938,18-39,80+,4,4
cohort_I11-N18,cont_disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.21611838865359992,0.4946453247351451,18-39,65-79,4,4
cohort_I11-N18,cont_disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.22091503267973855,0.5803848541278709,18-39,80+,4,4
cohort_I11-N18,cont_disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.03329604603561087,0.8445760904520913,40-64,80+,4,4
cohort_I11-N18,cont_disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.22091503267973855,0.5803848541278709,18-39,80+,4,4
cohort_I11-N18,disc,balanced_rf,gender,statistical_parity,selection_rate,0.01057238930193205,0.9618953468909532,F,M,2,2
cohort_I11-N18,disc,balanced_rf,gender,predictive_parity,ppv,0.054911600889963996,0.8649978202510153,F,M,2,2
cohort_I11-N18,disc,balanced_rf,gender,equal_opportunity,tpr,0.03155476186502437,0.9339658885849003,F,M,2,2
cohort_I11-N18,disc,balanced_rf,gender,predictive_equality,fpr,0.003582405935347116,0.9836477987421384,M,F,2,2
cohort_I11-N18,disc,balanced_rf,gender,equalised_odds,tpr,0.03155476186502437,0.9339658885849003,F,M,2,2
cohort_I11-N18,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.05989979310516738,0.7960275019098548,18-39,80+,4,4
cohort_I11-N18,disc,balanced_rf,age_band,predictive_parity,ppv,0.1550925925925926,0.6081871345029239,18-39,65-79,4,4
cohort_I11-N18,disc,balanced_rf,age_band,equal_opportunity,tpr,0.14278904489512917,0.7166322669418644,18-39,65-79,4,4
cohort_I11-N18,disc,balanced_rf,age_band,predictive_equality,fpr,0.0393670466103308,0.8373449391742075,40-64,80+,4,4
cohort_I11-N18,disc,balanced_rf,age_band,equalised_odds,tpr,0.14278904489512917,0.7166322669418644,18-39,65-79,4,4
cohort_I11-N18,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.00311632724241806,0.9884473297227502,F,M,2,2
