cohort,feature_set,fold,feature,itemid,representation,importance
cohort_I11-N18,cont,0,cont_50803,50803,cont,0.0002686251133839844
cohort_I11-N18,cont,0,cont_50804,50804,cont,0.007428385062291304
cohort_I11-N18,cont,0,cont_50805,50805,cont,6.887431803838254e-05
cohort_I11-N18,cont,0,cont_50806,50806,cont,0.002147216385358631
cohort_I11-N18,cont,0,cont_50808,50808,cont,0.0038565324821508073
cohort_I11-N18,cont,0,cont_50809,50809,cont,0.0026067662611450717
cohort_I11-N18,cont,0,cont_50811,50811,cont,0.002561653991438879
cohort_I11-N18,cont,0,cont_50813,50813,cont,0.00787005733767336
cohort_I11-N18,cont,0,cont_50814,50814,cont,8.950322867649995e-05
cohort_I11-N18,cont,0,cont_50818,50818,cont,0.007392387853384969
cohort_I11-N18,cont,0,cont_50820,50820,cont,0.008461176874055728
cohort_I11-N18,cont,0,cont_50821,50821,cont,0.007467449608476951
cohort_I11-N18,cont,0,cont_50822,50822,cont,0.004378735022888194
cohort_I11-N18,cont,0,cont_50824,50824,cont,0.0024824109865185353
cohort_I11-N18,cont,0,cont_50853,50853,cont,0.0005009226850177895
cohort_I11-N18,cont,0,cont_50856,50856,cont,7.957794380257921e-05
cohort_I11-N18,cont,0,cont_50861,50861,cont,0.014957500225475375
cohort_I11-N18,cont,0,cont_50862,50862,cont,0.011086751501334901
cohort_I11-N18,cont,0,cont_50863,50863,cont,0.015930621636084493
cohort_I11-N18,cont,0,cont_50866,50866,cont,0.00026903769867416726
cohort_I11-N18,cont,0,cont_50867,50867,cont,0.0012998599956564833
cohort_I11-N18,cont,0,cont_50868,50868,cont,0.03213616142736613
cohort_I11-N18,cont,0,cont_50877,50877,cont,0.0
cohort_I11-N18,cont,0,cont_50878,50878,cont,0.014293577766931407
cohort_I11-N18,cont,0,cont_50881,50881,cont,4.0846424361226885e-05
cohort_I11-N18,cont,0,cont_50882,50882,cont,0.02166169699651791
cohort_I11-N18,cont,0,cont_50883,50883,cont,0.001409928376215075
cohort_I11-N18,cont,0,cont_50885,50885,cont,0.01346225609711743
