itemid,mean_bin,mean_cont,mean_disc,mean_disc_imp,std_bin,std_cont,std_disc,std_disc_imp
50803,0.0029218054664143797,0.00043831064027422,0.00128408709869012,0.0012934242680913799,0.0004574465409049552,8.235392181105769e-05,0.00021061886499525263,0.00018171919395742935
50804,0.00854524146039886,0.00583562216034264,0.00843148211867112,0.0084225764823952,0.00032131690689382483,0.00021372606952047333,0.0003175227863230241,0.00029844855974989583
50805,0.00049566506676318,7.64355699405568e-05,0.00023306116291726002,0.00022789804446403999,0.00011924990722193365,3.288507682090487e-05,4.294425117921248e-05,7.797271893681571e-05
50806,0.0033551200436489404,0.001603707975276,0.00278437001462808,0.0029612475508353,0.0002876400430675701,0.00021389811542040147,0.00029904352243572595,0.00023348921026575037
50808,0.00905533421027696,0.00307886841133126,0.0055705440717369395,0.00549987819288958,0.0002572028970416622,0.0001477145949702829,0.0002034048716145131,0.00015658978103173443
50809,0.00437357253157456,0.0022410306548821,0.00334042873583406,0.0032639245039774397,0.0002662446139269783,0.00027688433121736986,0.00031798943898006597,0.0004545514933807309
50811,0.00731095488949334,0.00227064084485376,0.0029748903455298,0.0028880859086482,0.00020911982736439964,0.00019850510007634166,0.00021735302896878117,0.00019307191127022408
50813,0.02738928080119698,0.00790530695908558,0.0134113581390029,0.01321567035189634,0.0009604782837091335,0.00027172488282054165,0.0004983530852455388,0.0002607953204364893
50814,0.00058108298491108,9.389791443519414e-05,0.00022009535266369999,0.00022069341850472,0.00011430177889735613,4.45470259909136e-05,1.4477154428045047e-05,5.565496388408451e-05
50818,0.008103399538306121,0.0059025212504974596,0.00945911087513362,0.009432453706902221,0.00034428223123956055,0.00037445624202561635,0.0004619730134347765,0.00039283294583348605
50820,0.009966214178104161,0.006284997688710619,0.00960395849778128,0.00950161366136472,0.00036857079751761665,0.00014549165891379864,0.0005651221281077578,0.0005131825615651867
50821,0.00969903249646074,0.00539231911955454,0.00853603367408594,0.00835433198574392,0.0005729759032191588,0.0002837608606076195,0.0003069427542667912,0.0002263128446168911
50822,0.01260311035910464,0.00391047265570686,0.00609512774816756,0.00591347569995346,0.0005634582094296636,0.0002781829663203041,0.00031194421086794976,0.00029120982130183764
50824,0.00535787797628862,0.0017465413118908798,0.0034429720189182,0.0032823057164090797,0.0003855786460849365,0.00014109034995558563,0.0002861092332530033,0.00019856470968721896
50853,0.00693834129783186,0.0010738240593507601,0.00301188000380032,0.00285140753022912,0.0005905280642717292,0.00010702717068048242,0.00017700466949702653,0.00021001967264503403
50856,0.0012536402095503398,0.0001328024831516941,0.0005287017128674601,0.00045921154433574,0.00017568511269879582,4.3627019184195276e-05,9.428383013188723e-05,6.207849112597872e-05
50861,0.01119365828301622,0.019022555248058022,0.01564711603136206,0.015244836741302361,0.00144938460615275,0.0011479268358536383,0.0003201529062523944,0.00042914269038902533
50862,0.02897482391886862,0.016149665357556943,0.02092070788337006,0.02040540022251302,0.0011346255551375973,0.0005018140865168772,0.0003501404658776189,0.0005462634864314227
50863,0.00923598021072158,0.02063606621330004,0.01930266157027652,0.01921450236804396,0.0005776531897256144,0.00040535871534842007,0.00026311144371283623,0.000371026635751758
50866,0.00157815375131546,0.00018448581789796,0.00053032541658842,0.0005234042030628,0.00026137859189821695,4.5870567125292616e-05,9.03068623073841e-05,0.00011119852103957454
50867,0.00865554375946978,0.0019228891998286399,0.00419436808928518,0.00387826198316136,0.0005060027049706711,0.0001927675101570777,0.00015872220069029156,0.00023182271696476186
50868,0.026752596487252478,0.02390052146780806,0.02344205158679194,0.02294816799251214,0.0014992546956690957,0.0012114648617726504,0.0007195666572770286,0.0005871665929344015
50877,8.572891170679706e-05,5.025212162796017e-06,2.059594242412445e-05,3.8405993090866115e-05,5.010805316302983e-05,6.887883142582319e-06,1.7794473444384977e-05,2.1534754557892294e-05
50878,0.01036056283735256,0.01839248922367426,0.0168578338273556,0.01672412939647108,0.0011215457551184923,0.0007459619748624914,0.00047684481688958796,0.0008987463326399527
