cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_I25-N16,bin,balanced_rf,all,all,24372,27,0.0011078286558345643,0.21664204825209257,0.48553433285411096,0.0010341869132647953,0.0011305822498586771,-0.008531104912270947,0.447176011501335,0.1111111111111111,0.21675908810844116,0.0005681818181818182
cohort_I25-N16,bin,balanced_rf,gender,F,9077,24,0.002644045389445852,0.22132863280819653,0.48312714017452785,0.002496477921362048,0.002951303492375799,-0.011947274818517834,0.4517079973489451,0.125,0.2215840053021098,0.0014932802389248383
cohort_I25-N16,bin,balanced_rf,gender,M,15295,3,0.00019614253023864008,0.21386073880353057,0.48905745923794575,0.0002456235155192332,0.0,-0.0073054045530301075,0.3930486528904002,0.0,0.21390269421919958,0.0
cohort_I25-N16,bin,balanced_rf,age_band,18-39,603,0,0.0,0.1956882255389718,,,,,,,0.1956882255389718,0.0
cohort_I25-N16,bin,balanced_rf,age_band,40-64,9447,26,0.0027521964644860804,0.22737376945061924,0.48770749471312047,0.0025787110304970767,0.0027598896044158236,-0.014036512967680659,0.4438508895838267,0.11538461538461539,0.22768283621696211,0.0013966480446927375
cohort_I25-N16,bin,balanced_rf,age_band,65-79,9996,1,0.00010004001600640257,0.20478191276510604,0.3647323661830915,0.00015698587127158556,0.0,-0.005075879150542505,0.39759879939969983,0.0,0.2048024012006003,0.0
cohort_I25-N16,bin,balanced_rf,age_band,80+,4326,0,0.0,0.22353213129912158,,,,,,,0.22353213129912158,0.0
cohort_I25-N16,cont,balanced_rf,all,all,24372,27,0.0011078286558345643,0.0292959133431807,0.6690057278473791,0.0019837589844048454,0.002699055330634278,0.001528741479488375,0.5038748545218046,0.037037037037037035,0.029287327993427807,0.0014005602240896359
cohort_I25-N16,cont,balanced_rf,gender,F,9077,24,0.002644045389445852,0.029635342073372258,0.6396222246769027,0.0041457162014105755,0.0,-0.008998017794454034,0.48514304650392137,0.0,0.029713906992157296,0.0
cohort_I25-N16,cont,balanced_rf,gender,M,15295,3,0.00019614253023864008,0.029094475318731612,0.8709564914116313,0.001642478793602473,0.004464285714285714,0.025354170933218394,0.6521492719504752,0.3333333333333333,0.029034789432382944,0.0022471910112359553
cohort_I25-N16,cont,balanced_rf,age_band,18-39,603,0,0.0,0.03980099502487562,,,,,,,0.03980099502487562,0.0
