model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.5089722012215626,0.08549143048882432,0.5323436418085106,0.12033750942401572,0.5099413664234829,0.1165917499753759,0.49413078932535814,0.06762090563492254,0.5345666278717573,0.10978063543260114,0.5434651128033535,0.11177519992670348,0.5248417875231438,0.08554206670758045
rf,avg_prec,0.009464784393343941,0.0014201670248498023,0.009907970682781974,0.00181755073979651,0.009471511289245324,0.002262544074035584,0.008652050124335012,0.0012079522403637003,0.009431615145985468,0.0018036198575699812,0.009921115321503329,0.002324654624757474,0.009445994195603182,0.001666099964109918
rf,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rf,mcc,0.0,0.0,0.0,0.0,0.0,0.0,-0.009616630093026867,0.0015170958372506822,0.0,0.0,0.0,0.0,0.0,0.0
rf,balanced_acc,0.5,0.0,0.5,0.0,0.5,0.0,0.4942660845840319,0.0016832139008314555,0.5,0.0,0.5,0.0,0.5,0.0
balanced_rf,auc_roc,0.5381875602692431,0.17755029902543593,0.531475615650566,0.16850201898281397,0.5104675919411527,0.14756285724113596,0.5231186118577276,0.15857813541841703,0.5218088822057768,0.15494167713951823,0.5293826183701846,0.16308013360548554,0.5352938873373575,0.16302615902190198
balanced_rf,avg_prec,0.0397783179758971,0.05337627196421189,0.016821404268014626,0.009041805896033692,0.01641042103936447,0.009160607391060616,0.015401001254690835,0.008063345923720027,0.019872773828324582,0.016397120783669557,0.016574573810668253,0.011663317781144815,0.024149609796360546,0.02138423023365234
balanced_rf,f1,0.04051768598258162,0.03387181766834836,0.02434573078762462,0.016063127170300933,0.0275229387417526,0.01815549291658258,0.02481279090718283,0.015137460209267378,0.031115284298382888,0.035866264478832614,0.024153754529221298,0.017087168183977243,0.03901538163898959,0.02523663088349973
balanced_rf,mcc,0.04010857845069709,0.054344588987520946,0.01678156385996212,0.033182376883080136,0.02399231369192345,0.03739454359450405,0.024738348161723954,0.04092848730630156,0.024732649764369417,0.05464268604977107,0.017589901668258443,0.03499300941605934,0.037887915599014915,0.041643435893214134
balanced_rf,balanced_acc,0.5504016704070366,0.07211863370745418,0.5248951066740759,0.0567808297112838,0.5382832040302187,0.06382984087890607,0.5521345984607643,0.08723278997661552,0.5295820881995902,0.0682329236962485,0.5283398481751685,0.05950390856957539,0.5478895310983333,0.05700645765469857
catboost,auc_roc,0.5211684581487992,0.14805357616840364,0.5408174874413405,0.10250802406641517,0.5113620034072742,0.09477840423361025,0.572075603169417,0.14500057314681356,0.4763299856824525,0.11710299124965917,0.49245845645549685,0.09846356070187852,0.5255376115850503,0.12446154452092902
catboost,avg_prec,0.017404661148407476,0.010677017039203731,0.029911556919174697,0.039482752122160875,0.020244414364015115,0.014054060473087243,0.020125286589680113,0.015544343820172331,0.026275008623621577,0.03476575403905416,0.013531198737232306,0.0049268024734085815,0.02114362271877541,0.022145838391005132
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,-0.0004214375880854656,0.0009423630952326566,0.0,0.0,-0.0004214375880854656,0.0009423630952326566,0.0,0.0,-0.0004214375880854656,0.0009423630952326566,0.0,0.0,-0.0004214375880854656,0.0009423630952326566
catboost,balanced_acc,0.4999453850354997,0.000122122773211357,0.5,0.0,0.4999453850354997,0.000122122773211357,0.5,0.0,0.4999453850354997,0.000122122773211357,0.5,0.0,0.4999453850354997,0.000122122773211357
