cohort,representation,n_folds,n_features,kendalls_w
cohort_F23-F20,cont,5,196,0.9074372086485455
cohort_F23-F20,disc,5,196,0.9035533687186148
cohort_F23-F20,disc_imp,5,196,0.9030426650190855
cohort_F23-F20,bin,5,196,0.9414129607747427
