model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.4002380114165011,0.1339359812725111,0.4518253828551312,0.11932626202967209,0.45480867721142326,0.07751085627969566,0.5138816103804663,0.07612592688336853,0.4431059253484883,0.08752567780693174,0.47446639173183797,0.1132850591591571,0.4187316954593842,0.08450927346932535
rf,avg_prec,0.09304370964794728,0.016993247183466467,0.1395321240892582,0.07377524945714628,0.11912897305876943,0.03349104154405826,0.14780170247929494,0.036285957333140925,0.09420408555383142,0.011570161832471443,0.1319740781306536,0.053896159558411386,0.09285571018622102,0.010597485609059534
rf,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.14437278968171416,0.0977488470466808,0.0,0.0,0.026666666666666665,0.05962847939999438,0.0,0.0
rf,mcc,0.0,0.0,-0.005966929287458811,0.013342459503692285,-0.005966929287458811,0.013342459503692285,0.0712832363256848,0.10562622015039333,0.0,0.0,0.04467573469335005,0.11728968960751968,0.0,0.0
rf,balanced_acc,0.5,0.0,0.49913043478260877,0.0019444069369563275,0.49913043478260877,0.0019444069369563275,0.5298522225295681,0.045834347400848116,0.5,0.0,0.5062732919254659,0.016565346644829657,0.5,0.0
balanced_rf,auc_roc,0.508550556994493,0.11067611185103257,0.5431200911978944,0.09952987632498289,0.5345847478227341,0.09597899002489113,0.5775345554521756,0.13870129457516442,0.5303627798593473,0.1074317793555576,0.5660982724369452,0.11505940472516196,0.5187311925298196,0.11688931317543222
balanced_rf,avg_prec,0.11946502051996757,0.023806066074705482,0.15889113666590132,0.05920746338763323,0.15873380874289894,0.05989269821308552,0.17601772355906523,0.058587821804352076,0.12568558605612487,0.035890625089091445,0.1582321929969762,0.05307030272367345,0.13715142104773687,0.03567852371643051
balanced_rf,f1,0.1012290008841733,0.06607969865882299,0.15195828032313013,0.0843347342806397,0.15190901052970018,0.11133261026930066,0.22783079640063914,0.14384903825456122,0.12448496608089137,0.07859434349643572,0.16671030582320906,0.12730618579803973,0.12052879062860913,0.07071531408332914
balanced_rf,mcc,-0.013976915782715085,0.06762402185743037,0.029455706453778006,0.09641555558133152,0.02983345780839571,0.1310915202027647,0.10748277721911448,0.1964229478212713,0.0035513286664730337,0.0915548443274368,0.04402074298530635,0.15253836407287738,0.00504700292710801,0.06483057675041952
balanced_rf,balanced_acc,0.49362821770144427,0.03436815741077454,0.5197584261657489,0.0619049012679505,0.5191937200861687,0.08336630319303516,0.5771108372939036,0.14233826180251338,0.501491605267349,0.05128727305150487,0.5293456886363065,0.09826665724433611,0.5058394313543055,0.033164816043954694
catboost,auc_roc,0.44453717906807155,0.16211606305059512,0.5484208011667966,0.07091931115144594,0.5189657253501647,0.0792072483252942,0.5645346225094509,0.11051866176776416,0.44934443131239477,0.1594533009438788,0.4955736330793539,0.09741492602451861,0.4526454933319922,0.09593907294666051
catboost,avg_prec,0.12200543055795884,0.06300092440404854,0.13951102309979754,0.029262012981985618,0.1427623465697177,0.034273076221405824,0.18038313173909654,0.10641862208118973,0.12735213076385749,0.07080930961602491,0.15094300248012124,0.06608812843166548,0.10573914656875605,0.011944738009491418
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,0.0,0.0,-0.014509906294354644,0.020383698316254785,-0.01479714500122577,0.02088448207337964,-0.006016777804521584,0.013453924176422202,0.0,0.0,-0.01820298161593938,0.016623689409401034,0.0,0.0
catboost,balanced_acc,0.5,0.0,0.4973760488176964,0.003918697024965309,0.4973760488176964,0.003918697024965309,0.49912280701754386,0.0019614631381577163,0.5,0.0,0.4973760488176964,0.0023953793577621836,0.5,0.0
