cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_G20-G24,bin,balanced_rf,gender,statistical_parity,selection_rate,0.028838951310861394,0.9134831460674158,M,F,2,2
cohort_G20-G24,bin,balanced_rf,gender,predictive_parity,ppv,0.02968429684296843,0.33210332103321033,M,F,2,2
cohort_G20-G24,bin,balanced_rf,gender,equal_opportunity,tpr,0.05594405594405594,0.8461538461538461,F,M,2,2
cohort_G20-G24,bin,balanced_rf,gender,predictive_equality,fpr,0.030876083982948388,0.9077307722835147,M,F,2,2
cohort_G20-G24,bin,balanced_rf,gender,equalised_odds,tpr,0.05594405594405594,0.8461538461538461,F,M,2,2
cohort_G20-G24,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.08578431372549017,0.76374156219865,65-79,40-64,2,2
cohort_G20-G24,bin,balanced_rf,age_band,predictive_parity,ppv,0.018877297565822154,0.6161616161616162,65-79,40-64,2,2
cohort_G20-G24,bin,balanced_rf,age_band,equal_opportunity,tpr,0.3939393939393939,0.40909090909090906,65-79,40-64,2,2
cohort_G20-G24,bin,balanced_rf,age_band,predictive_equality,fpr,0.07728341376323561,0.782140721546741,65-79,40-64,2,2
cohort_G20-G24,bin,balanced_rf,age_band,equalised_odds,tpr,0.3939393939393939,0.40909090909090906,65-79,40-64,2,2
cohort_G20-G24,cont,balanced_rf,gender,statistical_parity,selection_rate,0.03899292550977945,0.8013567945728217,M,F,2,2
cohort_G20-G24,cont,balanced_rf,gender,predictive_parity,ppv,0.04690026954177898,0.37857142857142856,M,F,2,2
cohort_G20-G24,cont,balanced_rf,gender,equal_opportunity,tpr,0.05594405594405594,0.8461538461538461,F,M,2,2
cohort_G20-G24,cont,balanced_rf,gender,predictive_equality,fpr,0.03594020442402268,0.8114972951637994,M,F,2,2
cohort_G20-G24,cont,balanced_rf,gender,equalised_odds,tpr,0.05594405594405594,0.8461538461538461,F,M,2,2
cohort_G20-G24,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.10819327731092437,0.5566714490674318,65-79,40-64,2,2
cohort_G20-G24,cont,balanced_rf,age_band,predictive_parity,ppv,0.011315061604224283,0.8453608247422681,65-79,40-64,2,2
cohort_G20-G24,cont,balanced_rf,age_band,equal_opportunity,tpr,0.3939393939393939,0.40909090909090906,65-79,40-64,2,2
cohort_G20-G24,cont,balanced_rf,age_band,predictive_equality,fpr,0.10091301196726238,0.5658084879829632,65-79,40-64,2,2
cohort_G20-G24,cont,balanced_rf,age_band,equalised_odds,tpr,0.3939393939393939,0.40909090909090906,65-79,40-64,2,2
