cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_C85-I42,bin,balanced_rf,gender,statistical_parity,selection_rate,0.0363535764872521,0.8566166201117319,F,M,2,2
cohort_C85-I42,bin,balanced_rf,gender,predictive_parity,ppv,0.008801897029862144,0.388268156424581,M,F,2,2
cohort_C85-I42,bin,balanced_rf,gender,equal_opportunity,tpr,0.03535353535353536,0.611111111111111,M,F,2,2
cohort_C85-I42,bin,balanced_rf,gender,predictive_equality,fpr,0.03703808233611802,0.8568415693974765,F,M,2,2
cohort_C85-I42,bin,balanced_rf,gender,equalised_odds,fpr,0.03703808233611802,0.8568415693974765,F,M,2,2
cohort_C85-I42,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.026329555361813417,0.8858366935483871,18-39,65-79,3,3
cohort_C85-I42,bin,balanced_rf,age_band,predictive_parity,ppv,0.017699115044247787,0.0,18-39,40-64,3,3
cohort_C85-I42,bin,balanced_rf,age_band,equal_opportunity,tpr,0.125,0.0,18-39,40-64,3,3
cohort_C85-I42,bin,balanced_rf,age_band,predictive_equality,fpr,0.021702039117769467,0.9077236132000354,18-39,65-79,3,3
cohort_C85-I42,bin,balanced_rf,age_band,equalised_odds,tpr,0.125,0.0,18-39,40-64,3,3
cohort_C85-I42,cont,balanced_rf,gender,statistical_parity,selection_rate,0.03059490084985836,0.6940509915014165,M,F,2,2
cohort_C85-I42,cont,balanced_rf,gender,predictive_parity,ppv,0.0,,F,F,2,2
cohort_C85-I42,cont,balanced_rf,gender,equal_opportunity,tpr,0.0,,F,F,2,2
cohort_C85-I42,cont,balanced_rf,gender,predictive_equality,fpr,0.032338940317603676,0.6877271075581395,M,F,2,2
cohort_C85-I42,cont,balanced_rf,gender,equalised_odds,fpr,0.032338940317603676,0.6877271075581395,M,F,2,2
cohort_C85-I42,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.03151760994140751,0.6551602676998943,40-64,18-39,3,3
cohort_C85-I42,cont,balanced_rf,age_band,predictive_parity,ppv,0.0,,18-39,18-39,3,3
cohort_C85-I42,cont,balanced_rf,age_band,equal_opportunity,tpr,0.0,,18-39,18-39,3,3
cohort_C85-I42,cont,balanced_rf,age_band,predictive_equality,fpr,0.0336499478744353,0.6476652516676774,40-64,18-39,3,3
cohort_C85-I42,cont,balanced_rf,age_band,equalised_odds,fpr,0.0336499478744353,0.6476652516676774,40-64,18-39,3,3
cohort_C85-I42,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.026929886685552407,0.7465422429595068,M,F,2,2
cohort_C85-I42,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.0,,F,F,2,2
cohort_C85-I42,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.0,,F,F,2,2
cohort_C85-I42,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.028637013622337615,0.7397400820793434,M,F,2,2
cohort_C85-I42,cont_bin,balanced_rf,gender,equalised_odds,fpr,0.028637013622337615,0.7397400820793434,M,F,2,2
cohort_C85-I42,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.04165861824737621,0.6125748502994013,40-64,18-39,3,3
cohort_C85-I42,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.0,,18-39,18-39,3,3
cohort_C85-I42,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.0,,18-39,18-39,3,3
cohort_C85-I42,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.044318313448395694,0.6055670103092783,40-64,18-39,3,3
cohort_C85-I42,cont_bin,balanced_rf,age_band,equalised_odds,fpr,0.044318313448395694,0.6055670103092783,40-64,18-39,3,3
cohort_C85-I42,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.028930594900849857,0.7428391564368901,M,F,2,2
cohort_C85-I42,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.01694915254237288,0.0,F,M,2,2
cohort_C85-I42,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.05555555555555555,0.0,F,M,2,2
cohort_C85-I42,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.0322025287875367,0.72359496124031,M,F,2,2
cohort_C85-I42,cont_disc_bin,balanced_rf,gender,equalised_odds,tpr,0.05555555555555555,0.0,F,M,2,2
cohort_C85-I42,cont_disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.01693387418710965,0.825016633399867,40-64,18-39,3,3
cohort_C85-I42,cont_disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.021739130434782608,0.0,18-39,65-79,3,3
cohort_C85-I42,cont_disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.06666666666666667,0.0,18-39,65-79,3,3
cohort_C85-I42,cont_disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.018649368701494265,0.8155784650630011,40-64,18-39,3,3
cohort_C85-I42,cont_disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.06666666666666667,0.0,18-39,65-79,3,3
cohort_C85-I42,disc,balanced_rf,gender,statistical_parity,selection_rate,0.007268059490084994,0.9486874999999999,F,M,2,2
cohort_C85-I42,disc,balanced_rf,gender,predictive_parity,ppv,0.008372093023255815,0.5813953488372093,F,M,2,2
cohort_C85-I42,disc,balanced_rf,gender,equal_opportunity,tpr,0.06565656565656565,0.4090909090909091,F,M,2,2
cohort_C85-I42,disc,balanced_rf,gender,predictive_equality,fpr,0.004901407390682622,0.9655901195429628,F,M,2,2
cohort_C85-I42,disc,balanced_rf,gender,equalised_odds,tpr,0.06565656565656565,0.4090909090909091,F,M,2,2
cohort_C85-I42,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.04417320546352804,0.7261261261261261,65-79,18-39,3,3
cohort_C85-I42,disc,balanced_rf,age_band,predictive_parity,ppv,0.03076923076923077,0.0,18-39,65-79,3,3
cohort_C85-I42,disc,balanced_rf,age_band,equal_opportunity,tpr,0.13333333333333333,0.0,18-39,65-79,3,3
cohort_C85-I42,disc,balanced_rf,age_band,predictive_equality,fpr,0.051872659176029956,0.6922222222222223,65-79,18-39,3,3
cohort_C85-I42,disc,balanced_rf,age_band,equalised_odds,tpr,0.13333333333333333,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.014212995750708196,0.9149876889677266,M,F,2,2
cohort_C85-I42,disc_bin,balanced_rf,gender,predictive_parity,ppv,0.00025960539979231687,0.9907407407407407,M,F,2,2
cohort_C85-I42,disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.030303030303030304,0.8181818181818181,F,M,2,2
cohort_C85-I42,disc_bin,balanced_rf,gender,predictive_equality,fpr,0.01566851057424551,0.9068928890876565,M,F,2,2
cohort_C85-I42,disc_bin,balanced_rf,gender,equalised_odds,tpr,0.030303030303030304,0.8181818181818181,F,M,2,2
cohort_C85-I42,disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.04507114802652759,0.7534343078548785,40-64,18-39,3,3
cohort_C85-I42,disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.05194805194805195,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.26666666666666666,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.05582605076987099,0.7077342047930284,65-79,18-39,3,3
cohort_C85-I42,disc_bin,balanced_rf,age_band,equalised_odds,tpr,0.26666666666666666,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_imp,balanced_rf,gender,statistical_parity,selection_rate,0.015540899433427749,0.8856761420989223,M,F,2,2
cohort_C85-I42,disc_imp,balanced_rf,gender,predictive_parity,ppv,0.011494252873563218,0.0,M,F,2,2
cohort_C85-I42,disc_imp,balanced_rf,gender,equal_opportunity,tpr,0.045454545454545456,0.0,M,F,2,2
cohort_C85-I42,disc_imp,balanced_rf,gender,predictive_equality,fpr,0.015612064423872973,0.8878109789075175,M,F,2,2
cohort_C85-I42,disc_imp,balanced_rf,gender,equalised_odds,tpr,0.045454545454545456,0.0,M,F,2,2
cohort_C85-I42,disc_imp,balanced_rf,age_band,statistical_parity,selection_rate,0.04426038942167976,0.695095095095095,65-79,18-39,3,3
cohort_C85-I42,disc_imp,balanced_rf,age_band,predictive_parity,ppv,0.017857142857142856,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_imp,balanced_rf,age_band,equal_opportunity,tpr,0.06666666666666667,0.0,18-39,65-79,3,3
cohort_C85-I42,disc_imp,balanced_rf,age_band,predictive_equality,fpr,0.04983354140657513,0.6714677640603566,65-79,18-39,3,3
cohort_C85-I42,disc_imp,balanced_rf,age_band,equalised_odds,tpr,0.06666666666666667,0.0,18-39,65-79,3,3
