cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_I10-I51,bin,balanced_rf,gender,statistical_parity,selection_rate,0.007123347212844577,0.9771411950202852,F,M,2,2
cohort_I10-I51,bin,balanced_rf,gender,predictive_parity,ppv,0.005749523323431122,0.7417607715795086,M,F,2,2
cohort_I10-I51,bin,balanced_rf,gender,equal_opportunity,tpr,0.06087220867450449,0.8311983433210549,M,F,2,2
cohort_I10-I51,bin,balanced_rf,gender,predictive_equality,fpr,0.008406059427967627,0.9730429307313597,F,M,2,2
cohort_I10-I51,bin,balanced_rf,gender,equalised_odds,tpr,0.06087220867450449,0.8311983433210549,M,F,2,2
cohort_I10-I51,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.08113828055335132,0.7838777978332794,65-79,18-39,4,4
cohort_I10-I51,bin,balanced_rf,age_band,predictive_parity,ppv,0.004779483976893283,0.783728350045579,18-39,80+,4,4
cohort_I10-I51,bin,balanced_rf,age_band,equal_opportunity,tpr,0.1203703703703704,0.711111111111111,65-79,80+,4,4
cohort_I10-I51,bin,balanced_rf,age_band,predictive_equality,fpr,0.0805732738637635,0.7850382786343378,65-79,18-39,4,4
cohort_I10-I51,bin,balanced_rf,age_band,equalised_odds,tpr,0.1203703703703704,0.711111111111111,65-79,80+,4,4
cohort_I10-I51,cont,balanced_rf,gender,statistical_parity,selection_rate,0.003959244426017694,0.9735991133144226,M,F,2,2
cohort_I10-I51,cont,balanced_rf,gender,predictive_parity,ppv,0.00346977957021145,0.8254477019437175,M,F,2,2
cohort_I10-I51,cont,balanced_rf,gender,equal_opportunity,tpr,0.01903289121513116,0.8799699924981245,M,F,2,2
cohort_I10-I51,cont,balanced_rf,gender,predictive_equality,fpr,0.003681374375873847,0.9754249895687087,M,F,2,2
cohort_I10-I51,cont,balanced_rf,gender,equalised_odds,tpr,0.01903289121513116,0.8799699924981245,M,F,2,2
cohort_I10-I51,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.1101410920315998,0.5355955686632978,65-79,18-39,4,4
cohort_I10-I51,cont,balanced_rf,age_band,predictive_parity,ppv,0.009808301623248243,0.5406445406445406,18-39,80+,4,4
cohort_I10-I51,cont,balanced_rf,age_band,equal_opportunity,tpr,0.06527777777777778,0.6518518518518518,65-79,80+,4,4
cohort_I10-I51,cont,balanced_rf,age_band,predictive_equality,fpr,0.1110651109036008,0.5336886730529111,65-79,18-39,4,4
cohort_I10-I51,cont,balanced_rf,age_band,equalised_odds,fpr,0.1110651109036008,0.5336886730529111,65-79,18-39,4,4
cohort_I10-I51,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.0023981129848930083,0.983748467298858,M,F,2,2
cohort_I10-I51,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.004880415480620544,0.7503667481662591,M,F,2,2
cohort_I10-I51,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.029421677670056906,0.8082687338501292,M,F,2,2
cohort_I10-I51,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.0019160682733555812,0.9870052491677077,M,F,2,2
cohort_I10-I51,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.029421677670056906,0.8082687338501292,M,F,2,2
cohort_I10-I51,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.11394640466198179,0.5209332454355241,65-79,18-39,4,4
cohort_I10-I51,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.00998099118682298,0.535590351248413,18-39,80+,4,4
cohort_I10-I51,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.06967592592592593,0.6065359477124183,65-79,80+,4,4
cohort_I10-I51,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.11466789104016263,0.5199638214970775,65-79,18-39,4,4
cohort_I10-I51,cont_bin,balanced_rf,age_band,equalised_odds,fpr,0.11466789104016263,0.5199638214970775,65-79,18-39,4,4
cohort_I10-I51,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.002399921909083974,0.9842295178941142,M,F,2,2
cohort_I10-I51,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.004225908372827804,0.791015625,M,F,2,2
cohort_I10-I51,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.02414798072919766,0.852470930232558,M,F,2,2
cohort_I10-I51,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.002000545169069501,0.9868348515752334,M,F,2,2
cohort_I10-I51,cont_disc_bin,balanced_rf,gender,equalised_odds,tpr,0.02414798072919766,0.852470930232558,M,F,2,2
