model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.6130952380952381,0.0989421084085362,0.6280952380952382,0.07923421751042793,0.6294761904761905,0.0679853425579447,0.587952380952381,0.13738875111973456,0.6137142857142857,0.09628186959494717,0.6307619047619049,0.0695081929623328,0.6245238095238095,0.11599845080676363
rf,avg_prec,0.1218081675960676,0.03299871790253595,0.11973060528555246,0.03225578529184165,0.12120671545791209,0.029698164204695,0.11676703584162411,0.04148551114406839,0.12323849178077273,0.0351820934579423,0.12158586701717207,0.02945847238170745,0.1267382940026196,0.03872869272944867
rf,f1,0.19982386072708652,0.08977880394006553,0.2092720895056824,0.07285642840202437,0.2092720895056824,0.07285642840202437,0.1844068377132893,0.08825130001792675,0.19982386072708652,0.08977880394006553,0.2092720895056824,0.07285642840202437,0.0,0.0
rf,mcc,0.11390292800913912,0.13387707680073438,0.13525465619164334,0.11349469619856205,0.13525465619164334,0.11349469619856205,0.09823220636164409,0.13869843988971947,0.11390292800913912,0.13387707680073438,0.13525465619164334,0.11349469619856205,0.0,0.0
rf,balanced_acc,0.5919047619047619,0.11027948415662066,0.6176190476190475,0.09809119270437995,0.6176190476190475,0.09809119270437995,0.5866666666666667,0.12035708398095679,0.5919047619047619,0.11027948415662066,0.6176190476190475,0.09809119270437995,0.5,0.0
balanced_rf,auc_roc,0.6372857142857143,0.09433208936464955,0.637952380952381,0.0962702403844172,0.6403333333333334,0.09574324366493436,0.5831904761904763,0.1531947762026575,0.6252380952380951,0.08705710717280382,0.645047619047619,0.09402070139203088,0.6244761904761905,0.14661606269870245
balanced_rf,avg_prec,0.12258163254976155,0.03095284740300832,0.12064352331559842,0.030241216847342826,0.12162205330151372,0.02932331052307918,0.11252660866504567,0.03795018114729163,0.12671875899541601,0.03110589158510613,0.124856186195105,0.03152402673565978,0.12653617768684325,0.03910579040611296
balanced_rf,f1,0.20372688477951634,0.058063488460417,0.19897801544860366,0.05417526939206444,0.19726999513593219,0.05445059089704239,0.194685485211801,0.05736768390107518,0.2015151515151515,0.057039412175909826,0.1962129126835009,0.05363951686989531,0.16877682712528447,0.03038825590493317
balanced_rf,mcc,0.13059928437551938,0.1012371767774594,0.13043612663519627,0.09839951180423699,0.12732276292893158,0.10010302094294483,0.12252582301065562,0.10496657560884362,0.12842591707688988,0.09683345512039271,0.1257678106028084,0.09868482025161805,0.08907129067571902,0.10757697124791733
balanced_rf,balanced_acc,0.6176190476190476,0.09046992459505991,0.62,0.08963582151610043,0.6171428571428572,0.09126224951172877,0.6128571428571429,0.09551447991281675,0.6161904761904762,0.08626476672039554,0.6157142857142858,0.089919969456342,0.5814285714285714,0.09389529557231419
catboost,auc_roc,0.6508095238095238,0.12601015868057205,0.6431904761904762,0.11087285112076024,0.6435714285714287,0.1019564844262163,0.6054761904761905,0.15752928677067068,0.6336190476190475,0.1191617785972417,0.6463333333333334,0.1070795580212757,0.645904761904762,0.11414964618147534
catboost,avg_prec,0.1245787927583391,0.036020547669911286,0.11972896717621291,0.028658855423220383,0.1185756599839745,0.02744580219685928,0.1316426641873814,0.0469349246704194,0.11947046902539235,0.033855435423797285,0.12114465710856274,0.030703061757450606,0.12329202192315644,0.03671955914979534
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,0.0,0.0,0.0,0.0,0.0,0.0,-0.006761234037828133,0.01511857892036909,0.0,0.0,0.0,0.0,0.0,0.0
catboost,balanced_acc,0.5,0.0,0.5,0.0,0.5,0.0,0.49857142857142855,0.003194382824999688,0.5,0.0,0.5,0.0,0.5,0.0
