itemid,mean_bin,mean_cont,mean_disc,mean_disc_imp,std_bin,std_cont,std_disc,std_disc_imp
50803,0.0002215494446095051,0.00013131710447297998,0.0001169454506426,9.787859646484e-05,0.00021315239999123545,7.643658621477179e-05,0.00016029255712291004,0.0001357232760255769
50804,0.00900560236763854,0.0035961170720198604,0.00551698097488604,0.00580681282902656,0.001356339932299639,0.001125787707102601,0.0013100986454767504,0.001139469020218127
50805,9.860602402351581e-05,0.0,6.365825437032e-05,6.365825437032e-05,0.0001333453558186722,0.0,0.00014234418410100859,0.00014234418410100859
50806,0.00106015722319702,9.597424338312001e-05,0.00061007675312222,0.0005410091814973201,0.0006191153111332092,0.00013964314605952944,0.0003684619994920315,0.00046766701687917997
50808,0.007800802587464059,0.00216745023959822,0.00440168821678966,0.00453654857339214,0.002398947082501821,0.00039004069018718624,0.001434401694945513,0.0013546411859097088
50809,0.00246702259227432,0.00026995774317962,0.00082893454931648,0.00080506607933984,0.0004812941038903914,0.00019360145321477428,0.00041965660347510856,0.00040974645662406983
50811,0.00223837411329334,0.000247809022430331,0.00099935616422016,0.00090288831601152,0.0010738195374571163,0.0001625005488176182,0.0005083792580227376,0.00041675441274501327
50813,0.0118880783877779,0.00379104896795706,0.006327224303629581,0.007064122697343319,0.0012455342412360198,0.0005017375113123715,0.0013887012623584893,0.0016849261175682655
50814,5.670417831047489e-05,0.0,2.03045685279e-05,0.0,0.00010271276657859744,0.0,4.540239548218724e-05,0.0
50818,0.007777465348675039,0.00264330836846048,0.007567792781653241,0.00775916370161316,0.0018767938620325995,0.0009073035507391513,0.003009551114820934,0.0028106261879546493
50820,0.009835183728002201,0.006540909741214419,0.00596299657236232,0.0063592291470943195,0.0022306641979713236,0.0022092773423206913,0.0013520028603875485,0.0014821160123707348
50821,0.008380217871141179,0.00247063780995062,0.00606513828154466,0.006025648371079601,0.0014346228057594787,0.00026570873325873365,0.0017518987152547623,0.0016420933666818722
50822,0.009439086234318581,0.00108824391095616,0.00412419126413346,0.00382804397519058,0.0013647385327168915,0.0005328154991366245,0.0017914515776564755,0.0009250543237473965
50824,0.00298910356966498,0.00058407378182598,0.0018030333169926401,0.0017046015833287,0.0006797155917551847,0.0005934537538670611,0.00032931942850426723,0.00036340950219984766
50853,0.0033767146360839397,0.00046217060611556,0.0018142399413517002,0.0016813599639784599,0.001345142223084162,0.0002909646878963767,0.0006531814580066937,0.0007068333516704651
50861,0.00992072380266806,0.02069859211559908,0.01454436743844684,0.014553243279940958,0.0024978237506388837,0.0028407557403398466,0.002334941798684492,0.0035977362232264606
50862,0.02001526433442668,0.014315187261558098,0.018960150573637057,0.01852830260333954,0.0027839946325866004,0.0042312201643184425,0.004008825555123361,0.0031826501032510947
50863,0.007766936182576,0.01574265670823016,0.01497016971974966,0.015611494943866022,0.0008688645358685493,0.003310117969593855,0.0022377546180500064,0.002642846962962515
50866,0.00254988790625632,0.00034384352969426,0.00068543297222384,0.00111620181772672,0.001313022625360266,0.00025651781605782206,0.00045246815773594885,0.0007834534104909705
50867,0.00539631507857072,0.001239959046788,0.00256241435598612,0.0021967799801735797,0.0014003109805025198,0.000508614566057526,0.0006406323282169747,0.0004788492397258225
50868,0.02348840624811292,0.02113113639252736,0.01810609733511482,0.01703084598019548,0.0018755695782155853,0.004568155671350041,0.0012234996508186187,0.0013980171283603955
50878,0.00811267064291396,0.01669729308719444,0.0124326645696525,0.01105848466377142,0.0016086744448996243,0.0028506985430398176,0.002809050458085804,0.0017058626364125805
50881,0.00149029881255604,0.00028403702620626,0.00029724271601246457,0.00059734061632646,0.0008248207395891287,0.00021043281417763653,0.00015741239991271766,0.0003742987613054542
50882,0.00197845361702506,0.0243808231056058,0.01095956937785902,0.01063247881527578,0.0006391819185950809,0.0064102398503262424,0.0016969257686809366,0.001910534331110752
50883,0.01028682286097056,0.0023070936929692,0.00468162998215922,0.0046094233426624,0.001749120060718388,0.000749673766920531,0.00044953363816492065,0.0012607739367668765
50885,0.007361705504645539,0.02169405933580544,0.00634462238977786,0.00598257582152108,0.0004615781409334422,0.004518248682749222,0.0018389331381742722,0.001795012317589132
50889,0.01352008473113038,0.00201943841166718,0.0072460947129911,0.00675031526533768,0.0012824464021197472,0.0005187824923565701,0.0014414294869456448,0.0010699994779792233
50890,0.00021351974622713018,1.5232292460015177e-07,0.0001394250230534275,0.00010537435403934854,0.000257552058383073,3.406044139375143e-07,0.00017184728705983503,7.675706745004078e-05
50891,0.0003541906192959,8.476673043724e-05,0.00019728780040192154,0.00016646120689038,0.00015309897363488314,0.0001895441714880691,0.00012000866068009689,5.093501507785044e-05
50893,0.00489072890589776,0.01767202978203778,0.01162662689314118,0.011333731421875961,0.0010590820720825435,0.00657397749741726,0.0018666338787162863,0.0021941617723775448
50894,5.175102962666e-05,3.1893687707639995e-05,1.3445378151260504e-05,1.3445378151260504e-05,7.316498138758381e-05,7.131645376743248e-05,3.0064779529408938e-05,3.0064779529408938e-05
50902,0.0019401470806304,0.015920275097415778,0.00688209344361714,0.00678982314378278,0.00039850321198983495,0.002738781327997488,0.0014680062398264475,0.0013395324255198648
50904,0.0026154202832608803,0.0007210023573166,0.0008421366154817599,0.0012960605783436398,0.0009011053895706951,0.0005006749767214436,0.0005110974078212611,0.0007261046644158304
50905,1.6724738675958164e-05,0.0,3.805747460087091e-05,5.072414126752e-05,3.739765258536228e-05,0.0,5.22253598815934e-05,0.00011342262797447706
50906,0.00014049521236373999,0.0,3.558810068648e-05,3.558810068648e-05,0.00015284804100944822,0.0,7.957741232507621e-05,7.957741232507621e-05
50907,0.00633195229326042,0.00153646356881104,0.0028123866025336597,0.0031137314052916,0.0030279574515341733,0.0006962322009753081,0.001208021187008137,0.0010311505787949842
50908,0.00028064663354056003,5.29173154529e-05,4.399214706873549e-05,1.5968063872255494e-05,0.0001740174849458473,7.252358532767561e-05,6.3897696656854e-05,3.57056762874218e-05
50911,0.02032394022200944,0.0024982438973888002,0.0038018550998022197,0.00412725342528118,0.005994601303121459,0.0013222576592758254,0.0011523226496241534,0.0013886979626554308
50912,0.0021143459714863,0.040865411015636524,0.025137491577668,0.02486835058960786,0.0007651850614487531,0.010189136897312082,0.006884169213915507,0.0067838569950754825
50914,0.00015746592472702003,0.0,5.0698071088559994e-05,9.839363134228e-05,0.00021245153128634112,0.0,7.102979864145376e-05,0.00013884983470641667
50917,0.00057006974432194,3.8830481160293885e-05,0.00016745162256124,0.0001405487083726949,0.00033130438618129873,7.34187241652639e-05,0.0001059681633061217,0.000156790957545448
50924,0.011087081437854581,0.00475934390886862,0.006971481356571959,0.0076914525971728005,0.001476464584572948,0.0012053459862538633,0.0009730401954291551,0.001301606326215264
50925,0.00385307458391572,0.00055166104282608,0.00188181376264448,0.00187827342810824,0.0005854630007482064,0.0004787134535221678,0.0006184382513943372,0.0009225336442943027
50927,0.00882288377686244,0.00116367971967756,0.00287571511806142,0.0032152160355603796,0.0029936573016403887,0.0007024482888226474,0.0005924808871078061,0.0007908886426027818
50930,0.00962662742299034,0.0034587991698972398,0.00665323206616258,0.00716455283496834,0.0010816436506837985,0.001078208769516895,0.00031263747514689253,0.0011086664964819243
50935,0.0123322569479789,0.00401019007875604,0.007451605214645799,0.008038548844462801,0.00181092894146153,0.001831299184937826,0.002390177311540821,0.0023230770921545464
50949,0.00750903497275166,0.0016373620430086202,0.00435818341362256,0.00435068834380068,0.0016090810468095567,0.0007267301213984987,0.0012316966789544153,0.0018700323065659705
50950,0.02285939046680428,0.0050992269101027,0.01193160196558252,0.01122576734989102,0.004904012099986465,0.0024648800410523542,0.0034216205438556907,0.002607753029316252
50951,0.00703259539476526,0.0017984066693851799,0.00346779451244192,0.00347691973603964,0.0015749823008541796,0.0004934081003802143,0.0008429441622258731,0.0010871622205024703
50952,0.00696389806673212,0.00240294933598508,0.00502633265457906,0.00511848147940928,0.0009239212050360777,0.0008631855657417177,0.0013055397950255028,0.0008584983603508317
50953,0.00511432613809178,0.00219464907317952,0.00430193351043694,0.004036207898856279,0.0009337858132190086,0.0009079438916655017,0.0010333800313455594,0.0015292442997708376
50954,0.021343478880200502,0.01883967749561876,0.01975277076787002,0.01894522812747358,0.004651429014772073,0.005299651931025582,0.0028379501915285674,0.00342590116964885
50956,0.0125558986505877,0.0025038546155596803,0.00697869563137936,0.00687509603738824,0.0020134194980576934,0.0005044174254717747,0.0016235696304322338,0.0014618381967332434
50960,0.00420212773219448,0.02047864174966824,0.00413459223405244,0.00415406231413434,0.0015451166429116226,0.005000326847460305,0.001404402196334494,0.0016784770688954259
50964,0.00329405507581986,0.0007053220600297999,0.00200953509396492,0.00228790402802872,0.0005569236225706982,0.00035906885169251327,0.0003844603147192585,0.0005323901163892146
