itemid,mean_bin,mean_cont,mean_disc,mean_disc_imp,std_bin,std_cont,std_disc,std_disc_imp
50803,0.0027349251364086,0.0005904553644628,0.0015401604690104,0.00153965868068406,0.00016368273460196217,0.00012959888450824665,0.00031273935069318524,0.0001610174556349714
50804,0.00854432870283944,0.0058614330434497595,0.0077704757644614,0.0080368032656672,0.0002712259381580433,0.0006050176304992934,0.0007396384972682253,0.0007388129622161954
50805,0.00131581288086096,0.00020973004048472,0.0005830690723395799,0.00051420363433944,0.0003087081384332819,7.869126318706559e-05,0.00023517756570933044,0.00019107003435146294
50806,0.0037992013132470597,0.0022960331040268803,0.0036133006271975203,0.00341864511658362,0.00026223163162389466,0.00038004981937039866,0.0004330034289514113,0.00046831031289639314
50808,0.0073351020373148,0.0038084726991424603,0.0061623376280955005,0.00610191894431994,0.0007760419221774598,0.0003110054268250679,0.0008555755672502092,0.0006735503756555363
50809,0.0049614174281999,0.00266414862535736,0.00433246383325618,0.0041169411634035796,0.00038620788881368694,0.00038306484251531724,0.0007685912950046853,0.0006048648204275749
50811,0.0053314180863430006,0.0030852767818405,0.0033715152205913796,0.00318007769069806,0.00040448826639816237,0.00043643932760047566,0.0002712389546528897,0.00033506244265765685
50813,0.018178957020286702,0.006286857186506819,0.008483633154940839,0.00869546391099628,0.0008003273344754695,0.0006784715035980345,0.0006850074978187865,0.0006115259307811127
50814,0.00121481445938278,0.00017688399177035884,0.00063326173444158,0.00061927329917442,0.00037416665116930353,0.00010835358319943578,0.00017380647731625527,0.00027478074132053927
50818,0.0093514856147125,0.0065107870778818,0.01026850295847368,0.01053187033960608,0.0004046415773820992,0.00026002939372993635,0.0013045531333495941,0.0007254725334141441
50820,0.009744289984666279,0.00784501183309126,0.00982201572860388,0.00987607732206688,0.00025287685414497905,0.000574326760121154,0.0005298482396857443,0.0004493677184918276
50821,0.0090848056361954,0.00521693373514664,0.007657950574117641,0.0080473555144446,0.0008641489413622887,0.000354189699187713,0.00046834813101743724,0.00031888898438453425
50822,0.012381022502026119,0.00407942444660776,0.006052148460075681,0.0060231185583279594,0.0006923533384354829,0.0003428735972926251,0.0003966649981351521,0.0005270187147340609
50824,0.00496337428089304,0.00260116097106738,0.00403290281359998,0.00420682927957982,0.00019069342653275473,0.0002964202351743205,0.0006252840184602578,0.0005868026547581242
50853,0.0041946530857472795,0.00062686562308762,0.0021957044750675,0.00214020071537068,0.000730538692553073,8.644205006621766e-05,0.00022059760866584044,0.00016254306935192597
50856,0.0011313628226368201,8.429379769181026e-05,0.00040665705847214,0.00035120759075749997,0.0005342244307241897,4.87777562402856e-05,0.00023397052330009367,0.0001562537526838934
50861,0.01299304466051956,0.01510445153014216,0.01440487639435648,0.014173165830501138,0.0009365740222947895,0.0006226749262594875,0.00048365678507551437,0.0005234020875698759
