cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_M47-N39,bin,balanced_rf,gender,statistical_parity,selection_rate,0.027017348400445673,0.9016084625416605,F,M,2,2
cohort_M47-N39,bin,balanced_rf,gender,predictive_parity,ppv,0.12000780411667156,0.5168106834249803,M,F,2,2
cohort_M47-N39,bin,balanced_rf,gender,equal_opportunity,tpr,0.041846947248809024,0.8551875378100424,M,F,2,2
cohort_M47-N39,bin,balanced_rf,gender,predictive_equality,fpr,0.04277637709553747,0.8467668135550267,F,M,2,2
cohort_M47-N39,bin,balanced_rf,gender,equalised_odds,fpr,0.04277637709553747,0.8467668135550267,F,M,2,2
cohort_M47-N39,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.10614192009540843,0.6443556443556444,18-39,80+,4,4
cohort_M47-N39,bin,balanced_rf,age_band,predictive_parity,ppv,0.22272727272727272,0.18333333333333335,18-39,80+,4,4
cohort_M47-N39,bin,balanced_rf,age_band,equal_opportunity,tpr,0.19891304347826086,0.3345454545454546,18-39,65-79,4,4
cohort_M47-N39,bin,balanced_rf,age_band,predictive_equality,fpr,0.10222016651248847,0.6641337386018237,18-39,80+,4,4
cohort_M47-N39,bin,balanced_rf,age_band,equalised_odds,tpr,0.19891304347826086,0.3345454545454546,18-39,65-79,4,4
cohort_M47-N39,cont,balanced_rf,gender,statistical_parity,selection_rate,0.029524112685023085,0.8104241185487991,F,M,2,2
cohort_M47-N39,cont,balanced_rf,gender,predictive_parity,ppv,0.08866396761133605,0.6157894736842104,M,F,2,2
cohort_M47-N39,cont,balanced_rf,gender,equal_opportunity,tpr,0.01829028451553691,0.8821292775665399,F,M,2,2
cohort_M47-N39,cont,balanced_rf,gender,predictive_equality,fpr,0.03250183245918971,0.7914299585747704,F,M,2,2
cohort_M47-N39,cont,balanced_rf,gender,equalised_odds,fpr,0.03250183245918971,0.7914299585747704,F,M,2,2
cohort_M47-N39,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.13998211091234347,0.2918552036199095,18-39,80+,4,4
cohort_M47-N39,cont,balanced_rf,age_band,predictive_parity,ppv,0.25757575757575757,0.0,18-39,65-79,4,4
cohort_M47-N39,cont,balanced_rf,age_band,equal_opportunity,tpr,0.18478260869565216,0.0,18-39,65-79,4,4
cohort_M47-N39,cont,balanced_rf,age_band,predictive_equality,fpr,0.1481267345050879,0.3011456628477905,18-39,80+,4,4
cohort_M47-N39,cont,balanced_rf,age_band,equalised_odds,tpr,0.18478260869565216,0.0,18-39,65-79,4,4
cohort_M47-N39,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.023616637487399852,0.8274712710501329,F,M,2,2
cohort_M47-N39,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.025192472198460242,0.8693723663783544,M,F,2,2
cohort_M47-N39,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.05825794327171015,0.6379684953829441,F,M,2,2
cohort_M47-N39,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.016751526394290214,0.8739417510185068,F,M,2,2
cohort_M47-N39,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.05825794327171015,0.6379684953829441,F,M,2,2
cohort_M47-N39,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.09749552772808587,0.441025641025641,18-39,80+,4,4
cohort_M47-N39,cont_bin,balanced_rf,age_band,predictive_parity,ppv,0.25,0.0,18-39,65-79,4,4
cohort_M47-N39,cont_bin,balanced_rf,age_band,equal_opportunity,tpr,0.16304347826086957,0.0,18-39,65-79,4,4
cohort_M47-N39,cont_bin,balanced_rf,age_band,predictive_equality,fpr,0.11054579093432008,0.4349881796690307,18-39,80+,4,4
cohort_M47-N39,cont_bin,balanced_rf,age_band,equalised_odds,tpr,0.16304347826086957,0.0,18-39,65-79,4,4
cohort_M47-N39,cont_disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.014854899464162546,0.8993167925206761,F,M,2,2
cohort_M47-N39,cont_disc_bin,balanced_rf,gender,predictive_parity,ppv,0.01233062330623308,0.9387205387205386,M,F,2,2
cohort_M47-N39,cont_disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.06992701367947207,0.642138224110937,F,M,2,2
cohort_M47-N39,cont_disc_bin,balanced_rf,gender,predictive_equality,fpr,0.004944200880759475,0.9645778484844219,F,M,2,2
cohort_M47-N39,cont_disc_bin,balanced_rf,gender,equalised_odds,tpr,0.06992701367947207,0.642138224110937,F,M,2,2
cohort_M47-N39,cont_disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.16323792486583183,0.2611336032388664,18-39,80+,4,4
cohort_M47-N39,cont_disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.10708099847172697,0.5649834437086092,40-64,65-79,4,4
cohort_M47-N39,cont_disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.07567567567567568,0.5692307692307692,18-39,80+,4,4
cohort_M47-N39,cont_disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.18593894542090658,0.22243713733075435,18-39,80+,4,4
cohort_M47-N39,cont_disc_bin,balanced_rf,age_band,equalised_odds,fpr,0.18593894542090658,0.22243713733075435,18-39,80+,4,4
cohort_M47-N39,disc,balanced_rf,gender,statistical_parity,selection_rate,0.027669902912621364,0.8616504854368932,F,M,2,2
cohort_M47-N39,disc,balanced_rf,gender,predictive_parity,ppv,0.05910875086585082,0.7531340405014465,M,F,2,2
cohort_M47-N39,disc,balanced_rf,gender,equal_opportunity,tpr,0.058957213408504905,0.7668510197027306,F,M,2,2
cohort_M47-N39,disc,balanced_rf,gender,predictive_equality,fpr,0.024709213781665185,0.8707708119218911,F,M,2,2
cohort_M47-N39,disc,balanced_rf,gender,equalised_odds,tpr,0.058957213408504905,0.7668510197027306,F,M,2,2
cohort_M47-N39,disc,balanced_rf,age_band,statistical_parity,selection_rate,0.10584376863446632,0.5924225028702641,18-39,80+,4,4
cohort_M47-N39,disc,balanced_rf,age_band,predictive_parity,ppv,0.12625420506069912,0.533153055705787,40-64,65-79,4,4
cohort_M47-N39,disc,balanced_rf,age_band,equal_opportunity,tpr,0.1165680473372781,0.611439842209073,40-64,18-39,4,4
cohort_M47-N39,disc,balanced_rf,age_band,predictive_equality,fpr,0.12800647548566144,0.5193226226660878,18-39,80+,4,4
cohort_M47-N39,disc,balanced_rf,age_band,equalised_odds,fpr,0.12800647548566144,0.5193226226660878,18-39,80+,4,4
cohort_M47-N39,disc_bin,balanced_rf,gender,statistical_parity,selection_rate,0.0383044193325906,0.8167396408401548,F,M,2,2
cohort_M47-N39,disc_bin,balanced_rf,gender,predictive_parity,ppv,0.08566118390484154,0.6524132730015084,M,F,2,2
cohort_M47-N39,disc_bin,balanced_rf,gender,equal_opportunity,tpr,0.037913552729338745,0.8390985810998794,F,M,2,2
cohort_M47-N39,disc_bin,balanced_rf,gender,predictive_equality,fpr,0.041176782692938785,0.798734043472832,F,M,2,2
cohort_M47-N39,disc_bin,balanced_rf,gender,equalised_odds,fpr,0.041176782692938785,0.798734043472832,F,M,2,2
cohort_M47-N39,disc_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.12134764460345854,0.5590465872156013,18-39,80+,4,4
cohort_M47-N39,disc_bin,balanced_rf,age_band,predictive_parity,ppv,0.14880952380952384,0.45652173913043476,18-39,65-79,4,4
cohort_M47-N39,disc_bin,balanced_rf,age_band,equal_opportunity,tpr,0.07840236686390534,0.6863905325443787,40-64,65-79,4,4
cohort_M47-N39,disc_bin,balanced_rf,age_band,predictive_equality,fpr,0.14997687326549491,0.4982591876208897,18-39,80+,4,4
cohort_M47-N39,disc_bin,balanced_rf,age_band,equalised_odds,fpr,0.14997687326549491,0.4982591876208897,18-39,80+,4,4
cohort_M47-N39,disc_imp,balanced_rf,gender,statistical_parity,selection_rate,0.03655896864555147,0.816452914619042,F,M,2,2
cohort_M47-N39,disc_imp,balanced_rf,gender,predictive_parity,ppv,0.056876113260856204,0.7567638560546363,M,F,2,2
cohort_M47-N39,disc_imp,balanced_rf,gender,equal_opportunity,tpr,0.06841921244700844,0.7231408612609426,F,M,2,2
cohort_M47-N39,disc_imp,balanced_rf,gender,predictive_equality,fpr,0.03293120761516982,0.8277697841726618,F,M,2,2
cohort_M47-N39,disc_imp,balanced_rf,gender,equalised_odds,tpr,0.06841921244700844,0.7231408612609426,F,M,2,2
cohort_M47-N39,disc_imp,balanced_rf,age_band,statistical_parity,selection_rate,0.1501937984496124,0.45422535211267606,18-39,80+,4,4
cohort_M47-N39,disc_imp,balanced_rf,age_band,predictive_parity,ppv,0.13874999999999998,0.4837209302325582,40-64,65-79,4,4
cohort_M47-N39,disc_imp,balanced_rf,age_band,equal_opportunity,tpr,0.10291060291060289,0.5991902834008098,40-64,80+,4,4
cohort_M47-N39,disc_imp,balanced_rf,age_band,predictive_equality,fpr,0.1655874190564292,0.414075286415712,18-39,80+,4,4
cohort_M47-N39,disc_imp,balanced_rf,age_band,equalised_odds,fpr,0.1655874190564292,0.414075286415712,18-39,80+,4,4
