model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.7243075757575758,0.0896056821394266,0.7345344155844156,0.11105738223339048,0.7221807900432899,0.10781182855315045,0.6264075216450216,0.06056039014633868,0.7139380411255412,0.08174961904573211,0.7114505952380953,0.11347534125815424,0.7259133116883116,0.09092608461583396
rf,avg_prec,0.5419129289536949,0.13074741607742832,0.5042216785395442,0.1249641853443392,0.48819684755777437,0.1293277580402194,0.4223469499594719,0.04518459548779293,0.5081860930911679,0.12658911472880496,0.4890036536545647,0.1375862615004165,0.5672040304481658,0.15750653319876373
rf,f1,0.30991309556589325,0.10034094941880585,0.36297735266134323,0.11406022168514299,0.30316081767694675,0.07251014401575485,0.3281050126335031,0.08552619864803894,0.24917069364043992,0.06034869335268541,0.3216248506571088,0.07258877534212356,0.1375372111923836,0.06935250747070812
rf,mcc,0.20144721435998156,0.13999922285205063,0.20244051475875585,0.14606210648356385,0.142377016947962,0.15816368070816592,0.0870155368135898,0.10293966741622684,0.13755332017183908,0.1450437676158104,0.1660041537861446,0.17021705541008217,0.1460331727361705,0.11085939476972947
rf,balanced_acc,0.5609610389610389,0.043493832018591735,0.5777229437229436,0.06225344850143966,0.5450238095238096,0.05431601274446159,0.5393030303030303,0.04583345765787583,0.5323593073593074,0.046526817992907234,0.5545476190476191,0.05990486910915152,0.526547619047619,0.020329450672014002
balanced_rf,auc_roc,0.7368218614718615,0.0955399376062585,0.748796158008658,0.09564751774956197,0.731880303030303,0.10465412929449787,0.612660606060606,0.06298245792438927,0.7493704004329005,0.08911237561989102,0.7265314393939394,0.09684396181282039,0.7536709415584415,0.06166603506591243
balanced_rf,avg_prec,0.5502975799684784,0.1322487279563216,0.5244331675480486,0.12474134372346693,0.5063657159055526,0.13486731686981507,0.4179462408254249,0.041070690458754784,0.5785006698041287,0.13809525977284573,0.5052298947879231,0.11610691040177516,0.5764882737238222,0.13087205143994154
balanced_rf,f1,0.47869274587305277,0.08883824855508067,0.5064500716674629,0.051542753523464165,0.4768808162319706,0.07655153158435478,0.4186830135141535,0.06579697303947922,0.5148022080146901,0.0979581946701675,0.541423102517641,0.0386652397052489,0.5875776932639172,0.05862660021336021
balanced_rf,mcc,0.29272195618970914,0.1425280711334285,0.29280850407771825,0.1310258160787113,0.24125982810836133,0.1683527147284455,0.11937044267612396,0.10185946291000059,0.35616898935770125,0.1451807309173008,0.3270656454724945,0.10891786581733588,0.37234838320909425,0.10765901245011412
balanced_rf,balanced_acc,0.6292662337662338,0.060203094877437344,0.6374610389610391,0.051252922428825225,0.6122683982683983,0.07404708701537811,0.5621753246753247,0.05285246818552774,0.655021645021645,0.0627572044115474,0.6601406926406928,0.043421269584506074,0.6953852813852814,0.05569461367334173
catboost,auc_roc,0.7517658008658009,0.03445538682344031,0.788169264069264,0.048030713326810956,0.7851405844155843,0.05059186180831475,0.5968095779220779,0.05201853221424746,0.7458274891774892,0.054653957364763084,0.7945674242424243,0.0570041658347937,0.7629773809523809,0.0557340884861344
catboost,avg_prec,0.5710222635696658,0.08049137365092403,0.5915903624412564,0.0886595151818712,0.5939904479998959,0.10420874281855388,0.38881339061799275,0.033025894044460075,0.5761916289626152,0.11242209295379121,0.6081989352487779,0.10798514232083882,0.5871760423322862,0.10763032895909741
catboost,f1,0.3875731637727235,0.12884505805637933,0.39448597379631856,0.19024757876413018,0.39920036390624625,0.1497160222272817,0.10641654641654641,0.049760105365409917,0.3622407435989779,0.07017462192381439,0.427942173672724,0.12155233884105346,0.40904385964912277,0.09167644747618049
catboost,mcc,0.29931626586263405,0.07626944920217014,0.28305915391844827,0.18028234817463107,0.293926509132577,0.08917807016529461,0.026147943854178457,0.022723995449978267,0.26077614653248293,0.07321676980086941,0.3223944876014492,0.11137199203861559,0.30031672005841814,0.07358737024153117
catboost,balanced_acc,0.6107510822510823,0.04819595173738655,0.6164632034632035,0.091073266193363,0.6173917748917749,0.06778226223950631,0.5059502164502164,0.00403208178416273,0.5926320346320347,0.02468896581246748,0.6268463203463204,0.0556046412129123,0.614090909090909,0.03257144985972039
