cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_I20-K29,bin,balanced_rf,all,all,599,44,0.07345575959933222,0.27212020033388984,0.46291973791973784,0.07267192391092911,0.10628019323671498,-0.013994541621644055,0.4880630630630631,0.25,0.27387387387387385,0.06748466257668712
cohort_I20-K29,bin,balanced_rf,gender,F,364,15,0.04120879120879121,0.28296703296703296,0.4993314231136581,0.047612215588206275,0.0847457627118644,0.023181177094259563,0.5262655205348615,0.3333333333333333,0.2808022922636103,0.04854368932038835
cohort_I20-K29,bin,balanced_rf,gender,M,235,29,0.12340425531914893,0.2553191489361702,0.45112152661533317,0.12617611608105456,0.1348314606741573,-0.041666467389961395,0.4723803146970204,0.20689655172413793,0.2621359223300971,0.1
cohort_I20-K29,bin,balanced_rf,age_band,18-39,45,14,0.3111111111111111,0.2,0.29838709677419356,0.23963000091412948,0.08695652173913043,-0.2160069123317937,0.4066820276497696,0.07142857142857142,0.25806451612903225,0.1111111111111111
cohort_I20-K29,bin,balanced_rf,age_band,40-64,303,17,0.056105610561056105,0.29372937293729373,0.5753805018510901,0.08015641288892887,0.09433962264150944,0.00020783592965700664,0.5002056766762649,0.29411764705882354,0.2937062937062937,0.056179775280898875
cohort_I20-K29,bin,balanced_rf,age_band,65-79,175,13,0.07428571428571429,0.21142857142857144,0.5700379867046533,0.11957208789709772,0.2,0.12015079069171936,0.5935422602089269,0.38461538461538464,0.19753086419753085,0.13513513513513514
cohort_I20-K29,bin,balanced_rf,age_band,80+,76,0,0.0,0.3684210526315789,,,,,,,0.3684210526315789,0.0
cohort_I20-K29,cont,balanced_rf,all,all,599,44,0.07345575959933222,0.07846410684474124,0.501842751842752,0.07401420977973139,0.02197802197802198,-0.05836204460111719,0.4699221949221949,0.022727272727272728,0.08288288288288288,0.02127659574468085
cohort_I20-K29,cont,balanced_rf,gender,F,364,15,0.04120879120879121,0.07967032967032966,0.517287488061127,0.04220840576522477,0.0,-0.06099714547049643,0.4584527220630373,0.0,0.0830945558739255,0.0
cohort_I20-K29,cont,balanced_rf,gender,M,235,29,0.12340425531914893,0.07659574468085106,0.5102946099765651,0.13042184099101087,0.0425531914893617,-0.05941323064131405,0.47597924338801473,0.034482758620689655,0.0825242718446602,0.05555555555555555
cohort_I20-K29,cont,balanced_rf,age_band,18-39,45,14,0.3111111111111111,0.044444444444444446,0.6082949308755761,0.3617227829053349,0.0,-0.14493188507995128,0.46774193548387094,0.0,0.06451612903225806,0.0
cohort_I20-K29,cont,balanced_rf,age_band,40-64,303,17,0.056105610561056105,0.0858085808580858,0.5143973673385438,0.05895569058924961,0.0,-0.07469443277004997,0.45454545454545453,0.0,0.09090909090909091,0.0
cohort_I20-K29,cont,balanced_rf,age_band,65-79,175,13,0.07428571428571429,0.05714285714285714,0.5724121557454891,0.10800184254952253,0.08695652173913043,0.02414022747926338,0.5106837606837606,0.07692307692307693,0.05555555555555555,0.1
cohort_I20-K29,cont,balanced_rf,age_band,80+,76,0,0.0,0.11842105263157894,,,,,,,0.11842105263157894,0.0
