cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_C25-G47,bin,balanced_rf,all,all,1064,174,0.16353383458646617,0.3317669172932331,0.4950697404106935,0.1621985146086052,0.23529411764705882,0.02305885035425838,0.5146777734728142,0.3563218390804598,0.32696629213483147,0.17563739376770537
cohort_C25-G47,bin,balanced_rf,gender,F,491,63,0.12830957230142567,0.3564154786150713,0.524606883251743,0.1328894171239322,0.20168067226890757,0.019655633741705137,0.514074321317312,0.38095238095238093,0.352803738317757,0.13714285714285715
cohort_C25-G47,bin,balanced_rf,gender,M,573,111,0.193717277486911,0.3106457242582897,0.4818162318162318,0.19334299663584792,0.2629757785467128,0.033573722897447415,0.5196560196560197,0.34234234234234234,0.30303030303030304,0.21348314606741572
cohort_C25-G47,bin,balanced_rf,age_band,18-39,17,2,0.11764705882352941,0.35294117647058826,0.5666666666666667,0.18333333333333335,0.25,0.11236664374387369,0.5833333333333333,0.5,0.3333333333333333,0.16666666666666666
cohort_C25-G47,bin,balanced_rf,age_band,40-64,451,87,0.19290465631929046,0.328159645232816,0.4569754957685992,0.1805416792080358,0.2297872340425532,-0.01854875161550983,0.48896362258431225,0.3103448275862069,0.3324175824175824,0.18243243243243243
cohort_C25-G47,bin,balanced_rf,age_band,65-79,498,68,0.13654618473895583,0.3473895582329317,0.5491792065663474,0.16787129190352995,0.24896265560165975,0.0783298108038578,0.5543091655266759,0.4411764705882353,0.3325581395348837,0.17341040462427745
cohort_C25-G47,bin,balanced_rf,age_band,80+,98,17,0.17346938775510204,0.2653061224489796,0.4618736383442266,0.16431916936056043,0.18604651162790697,-0.031142258981310764,0.4818445896877269,0.23529411764705882,0.2716049382716049,0.15384615384615385
cohort_C25-G47,cont,balanced_rf,all,all,1064,174,0.16353383458646617,0.15601503759398497,0.4834527960738732,0.16744579729394948,0.18235294117647058,0.026984974804230635,0.5132377631409014,0.1781609195402299,0.15168539325842698,0.18674698795180722
cohort_C25-G47,cont,balanced_rf,gender,F,491,63,0.12830957230142567,0.1670061099796334,0.49345423527666515,0.13016139972049565,0.15172413793103448,0.007814606654477259,0.5043576620679424,0.1746031746031746,0.1658878504672897,0.13414634146341464
cohort_C25-G47,cont,balanced_rf,gender,M,573,111,0.193717277486911,0.14659685863874344,0.48408798408798404,0.21216062086526405,0.20512820512820512,0.0465398199292672,0.5208260208260208,0.18018018018018017,0.13852813852813853,0.23809523809523808
cohort_C25-G47,cont,balanced_rf,age_band,18-39,17,2,0.11764705882352941,0.11764705882352941,0.4666666666666667,0.14646464646464646,0.0,-0.13333333333333333,0.43333333333333335,0.0,0.13333333333333333,0.0
cohort_C25-G47,cont,balanced_rf,age_band,40-64,451,87,0.19290465631929046,0.14412416851441243,0.4518757104964002,0.19843357668058065,0.19736842105263158,0.03937878661266363,0.5175255778704055,0.1724137931034483,0.13736263736263737,0.23076923076923078
cohort_C25-G47,cont,balanced_rf,age_band,65-79,498,68,0.13654618473895583,0.16666666666666666,0.5323700410396718,0.15204212553320345,0.18543046357615894,0.04184526247727532,0.5227086183310533,0.20588235294117646,0.16046511627906976,0.1686746987951807
cohort_C25-G47,cont,balanced_rf,age_band,80+,98,17,0.17346938775510204,0.16326530612244897,0.43536673928830794,0.19850664972869903,0.12121212121212122,-0.056543111645033464,0.47240377632534497,0.11764705882352941,0.1728395061728395,0.125
cohort_C25-G47,cont_bin,balanced_rf,all,all,1064,174,0.16353383458646617,0.14849624060150377,0.4613683326875888,0.16339925248514037,0.16265060240963855,0.008301492903289258,0.5039907012785743,0.15517241379310345,0.14719101123595504,0.17088607594936708
