cohort,feature_set,fold,feature,itemid,representation,importance
cohort_C25-G47,cont,0,cont_50803,50803,cont,0.0008209429051747303
cohort_C25-G47,cont,0,cont_50804,50804,cont,0.005175167303770544
cohort_C25-G47,cont,0,cont_50805,50805,cont,0.00021363387885086078
cohort_C25-G47,cont,0,cont_50806,50806,cont,0.0033601761139782425
cohort_C25-G47,cont,0,cont_50808,50808,cont,0.005878279488443189
cohort_C25-G47,cont,0,cont_50809,50809,cont,0.004648266465840623
cohort_C25-G47,cont,0,cont_50811,50811,cont,0.00400362306383489
cohort_C25-G47,cont,0,cont_50813,50813,cont,0.010501878171833333
cohort_C25-G47,cont,0,cont_50814,50814,cont,0.00015528942396799995
cohort_C25-G47,cont,0,cont_50818,50818,cont,0.007774753242358672
cohort_C25-G47,cont,0,cont_50820,50820,cont,0.008501004355799879
cohort_C25-G47,cont,0,cont_50821,50821,cont,0.0047298772933845575
cohort_C25-G47,cont,0,cont_50822,50822,cont,0.005192713268276488
cohort_C25-G47,cont,0,cont_50824,50824,cont,0.003471884996722041
cohort_C25-G47,cont,0,cont_50853,50853,cont,7.52910612535627e-05
cohort_C25-G47,cont,0,cont_50856,50856,cont,0.0
cohort_C25-G47,cont,0,cont_50861,50861,cont,0.022987483066474537
cohort_C25-G47,cont,0,cont_50862,50862,cont,0.016615615332370604
cohort_C25-G47,cont,0,cont_50863,50863,cont,0.021095988927735402
cohort_C25-G47,cont,0,cont_50866,50866,cont,5.531496556653054e-05
cohort_C25-G47,cont,0,cont_50867,50867,cont,0.004620189040355818
cohort_C25-G47,cont,0,cont_50868,50868,cont,0.025469893416088477
cohort_C25-G47,cont,0,cont_50877,50877,cont,0.0
cohort_C25-G47,cont,0,cont_50878,50878,cont,0.023262530445521526
cohort_C25-G47,cont,0,cont_50881,50881,cont,0.0
cohort_C25-G47,cont,0,cont_50882,50882,cont,0.023732272426917642
cohort_C25-G47,cont,0,cont_50883,50883,cont,0.0072954988165984756
cohort_C25-G47,cont,0,cont_50885,50885,cont,0.019429636307556376
cohort_C25-G47,cont,0,cont_50889,50889,cont,0.0005047864306402186
cohort_C25-G47,cont,0,cont_50890,50890,cont,5.5491311808179206e-05
cohort_C25-G47,cont,0,cont_50891,50891,cont,1.8522517944483252e-05
cohort_C25-G47,cont,0,cont_50893,50893,cont,0.02318279808448881
cohort_C25-G47,cont,0,cont_50894,50894,cont,0.0
cohort_C25-G47,cont,0,cont_50895,50895,cont,0.0
cohort_C25-G47,cont,0,cont_50896,50896,cont,0.0001139950339050842
cohort_C25-G47,cont,0,cont_50899,50899,cont,0.0
cohort_C25-G47,cont,0,cont_50902,50902,cont,0.022765321035933445
cohort_C25-G47,cont,0,cont_50904,50904,cont,0.0007194514459502925
cohort_C25-G47,cont,0,cont_50905,50905,cont,0.0
cohort_C25-G47,cont,0,cont_50906,50906,cont,6.857501207692988e-05
cohort_C25-G47,cont,0,cont_50907,50907,cont,0.0010624463341864943
cohort_C25-G47,cont,0,cont_50908,50908,cont,0.0004315227408471325
cohort_C25-G47,cont,0,cont_50910,50910,cont,0.0
cohort_C25-G47,cont,0,cont_50911,50911,cont,0.0017043197788686347
cohort_C25-G47,cont,0,cont_50912,50912,cont,0.020409731077337855
cohort_C25-G47,cont,0,cont_50914,50914,cont,0.0
cohort_C25-G47,cont,0,cont_50915,50915,cont,0.0
cohort_C25-G47,cont,0,cont_50916,50916,cont,0.0
cohort_C25-G47,cont,0,cont_50917,50917,cont,0.0
cohort_C25-G47,cont,0,cont_50924,50924,cont,0.004288623228526279
cohort_C25-G47,cont,0,cont_50925,50925,cont,0.00036374022320171306
cohort_C25-G47,cont,0,cont_50927,50927,cont,0.00030933618426535125
