cohort,feature_set,fold,feature,itemid,representation,importance
cohort_M06-I25,cont,0,cont_50803,50803,cont,0.0003089234942928953
cohort_M06-I25,cont,0,cont_50804,50804,cont,0.004917450893411215
cohort_M06-I25,cont,0,cont_50805,50805,cont,4.9931489241992113e-05
cohort_M06-I25,cont,0,cont_50806,50806,cont,0.0025287247360901684
cohort_M06-I25,cont,0,cont_50808,50808,cont,0.002484262813716017
cohort_M06-I25,cont,0,cont_50809,50809,cont,0.002316319280182721
cohort_M06-I25,cont,0,cont_50811,50811,cont,0.0016244423333537676
cohort_M06-I25,cont,0,cont_50813,50813,cont,0.007228322000147602
cohort_M06-I25,cont,0,cont_50814,50814,cont,4.655493482309126e-05
cohort_M06-I25,cont,0,cont_50818,50818,cont,0.007340893646977589
cohort_M06-I25,cont,0,cont_50820,50820,cont,0.005168728971025251
cohort_M06-I25,cont,0,cont_50821,50821,cont,0.00387724276024678
cohort_M06-I25,cont,0,cont_50822,50822,cont,0.002977287005697044
cohort_M06-I25,cont,0,cont_50824,50824,cont,0.0023694462671818932
cohort_M06-I25,cont,0,cont_50853,50853,cont,0.0005367124197005472
cohort_M06-I25,cont,0,cont_50856,50856,cont,0.00023892661282319454
cohort_M06-I25,cont,0,cont_50861,50861,cont,0.01487219359705381
cohort_M06-I25,cont,0,cont_50862,50862,cont,0.011491108260080818
cohort_M06-I25,cont,0,cont_50863,50863,cont,0.016153325778782823
cohort_M06-I25,cont,0,cont_50866,50866,cont,0.000130177024214997
cohort_M06-I25,cont,0,cont_50867,50867,cont,0.001209530470450657
cohort_M06-I25,cont,0,cont_50868,50868,cont,0.035901743745859215
cohort_M06-I25,cont,0,cont_50877,50877,cont,0.0
cohort_M06-I25,cont,0,cont_50878,50878,cont,0.013826226025660141
cohort_M06-I25,cont,0,cont_50881,50881,cont,0.00019932174436457947
cohort_M06-I25,cont,0,cont_50882,50882,cont,0.02458049168284765
cohort_M06-I25,cont,0,cont_50883,50883,cont,0.001150470003717769
cohort_M06-I25,cont,0,cont_50885,50885,cont,0.012184793071631825
cohort_M06-I25,cont,0,cont_50889,50889,cont,0.006729777949683265
cohort_M06-I25,cont,0,cont_50890,50890,cont,0.0004757025983672446
cohort_M06-I25,cont,0,cont_50891,50891,cont,0.0004480241849562928
cohort_M06-I25,cont,0,cont_50893,50893,cont,0.02818098086448242
cohort_M06-I25,cont,0,cont_50894,50894,cont,0.0
cohort_M06-I25,cont,0,cont_50895,50895,cont,0.0001421081164483174
cohort_M06-I25,cont,0,cont_50896,50896,cont,2.8243489418212528e-05
cohort_M06-I25,cont,0,cont_50899,50899,cont,0.0
cohort_M06-I25,cont,0,cont_50902,50902,cont,0.02381109142811578
cohort_M06-I25,cont,0,cont_50904,50904,cont,0.0020266628207914385
cohort_M06-I25,cont,0,cont_50905,50905,cont,0.0
cohort_M06-I25,cont,0,cont_50906,50906,cont,0.00022510151314785197
cohort_M06-I25,cont,0,cont_50907,50907,cont,0.0017175289934159082
cohort_M06-I25,cont,0,cont_50908,50908,cont,0.0011280719220313317
cohort_M06-I25,cont,0,cont_50910,50910,cont,0.0
cohort_M06-I25,cont,0,cont_50911,50911,cont,0.008317786708456048
cohort_M06-I25,cont,0,cont_50912,50912,cont,0.029743467307714447
cohort_M06-I25,cont,0,cont_50914,50914,cont,0.0
cohort_M06-I25,cont,0,cont_50915,50915,cont,0.0
cohort_M06-I25,cont,0,cont_50916,50916,cont,0.0
cohort_M06-I25,cont,0,cont_50917,50917,cont,0.0003452442611881442
cohort_M06-I25,cont,0,cont_50924,50924,cont,0.007602849514697419
cohort_M06-I25,cont,0,cont_50925,50925,cont,0.0015040121492156697
cohort_M06-I25,cont,0,cont_50927,50927,cont,0.00017727930515963738
cohort_M06-I25,cont,0,cont_50930,50930,cont,0.00039759226465098477
cohort_M06-I25,cont,0,cont_50931,50931,cont,0.0
cohort_M06-I25,cont,0,cont_50935,50935,cont,0.0025838557625103894
cohort_M06-I25,cont,0,cont_50945,50945,cont,0.0
cohort_M06-I25,cont,0,cont_50949,50949,cont,0.0010014393008274823
cohort_M06-I25,cont,0,cont_50950,50950,cont,0.0012508368720713305
cohort_M06-I25,cont,0,cont_50951,50951,cont,0.0008521240307268838
cohort_M06-I25,cont,0,cont_50952,50952,cont,0.0031356621677077964
cohort_M06-I25,cont,0,cont_50953,50953,cont,0.0035321717569856653
cohort_M06-I25,cont,0,cont_50954,50954,cont,0.011270938317690765
cohort_M06-I25,cont,0,cont_50956,50956,cont,0.005960388415856646
cohort_M06-I25,cont,0,cont_50957,50957,cont,0.0
cohort_M06-I25,cont,0,cont_50960,50960,cont,0.027541464205705277
cohort_M06-I25,cont,0,cont_50964,50964,cont,0.000990916005952985
cohort_M06-I25,cont,0,cont_50965,50965,cont,0.00012262147298905662
cohort_M06-I25,cont,0,cont_50966,50966,cont,0.0
cohort_M06-I25,cont,0,cont_50967,50967,cont,0.0
cohort_M06-I25,cont,0,cont_50968,50968,cont,0.0
cohort_M06-I25,cont,0,cont_50969,50969,cont,0.0
cohort_M06-I25,cont,0,cont_50970,50970,cont,0.02714688538698752
cohort_M06-I25,cont,0,cont_50971,50971,cont,0.030703267509130532
cohort_M06-I25,cont,0,cont_50976,50976,cont,0.001031517611039499
cohort_M06-I25,cont,0,cont_50978,50978,cont,0.0
cohort_M06-I25,cont,0,cont_50981,50981,cont,0.0
cohort_M06-I25,cont,0,cont_50982,50982,cont,0.0
cohort_M06-I25,cont,0,cont_50983,50983,cont,0.02434841422557108
cohort_M06-I25,cont,0,cont_50986,50986,cont,0.0
cohort_M06-I25,cont,0,cont_50988,50988,cont,0.0
cohort_M06-I25,cont,0,cont_50989,50989,cont,0.0
cohort_M06-I25,cont,0,cont_50990,50990,cont,0.0
cohort_M06-I25,cont,0,cont_50992,50992,cont,0.0
cohort_M06-I25,cont,0,cont_50993,50993,cont,0.007290609590532355
cohort_M06-I25,cont,0,cont_50994,50994,cont,0.0004480880722905165
cohort_M06-I25,cont,0,cont_50995,50995,cont,0.0010715546022023888
cohort_M06-I25,cont,0,cont_50997,50997,cont,2.0962732919254665e-05
cohort_M06-I25,cont,0,cont_50998,50998,cont,0.00429572214629257
cohort_M06-I25,cont,0,cont_51000,51000,cont,0.003447585174139729
cohort_M06-I25,cont,0,cont_51001,51001,cont,9.962280619720066e-05
cohort_M06-I25,cont,0,cont_51005,51005,cont,0.0
cohort_M06-I25,cont,0,cont_51006,51006,cont,0.03406199736144116
cohort_M06-I25,cont,0,cont_51007,51007,cont,0.003639545127013478
cohort_M06-I25,cont,0,cont_51008,51008,cont,0.00019349819744110024
cohort_M06-I25,cont,0,cont_51009,51009,cont,0.00597861739854421
cohort_M06-I25,cont,0,cont_51010,51010,cont,0.003460844508618628
cohort_M06-I25,cont,0,cont_51070,51070,cont,0.0001816505109092779
cohort_M06-I25,cont,0,cont_51080,51080,cont,4.441873915558116e-05
cohort_M06-I25,cont,0,cont_51099,51099,cont,0.0007464674623499137
cohort_M06-I25,cont,0,cont_51110,51110,cont,0.0
cohort_M06-I25,cont,0,cont_51111,51111,cont,0.0
cohort_M06-I25,cont,0,cont_51114,51114,cont,0.00011464361366488146
cohort_M06-I25,cont,0,cont_51116,51116,cont,0.00022168082142499053
cohort_M06-I25,cont,0,cont_51117,51117,cont,0.00039385814093906236
cohort_M06-I25,cont,0,cont_51118,51118,cont,9.590804857379958e-05
cohort_M06-I25,cont,0,cont_51120,51120,cont,0.00021597492570999424
cohort_M06-I25,cont,0,cont_51124,51124,cont,0.0
cohort_M06-I25,cont,0,cont_51125,51125,cont,0.0003506882423207137
cohort_M06-I25,cont,0,cont_51127,51127,cont,0.0002841538262096787
cohort_M06-I25,cont,0,cont_51130,51130,cont,4.3252032520325204e-05
cohort_M06-I25,cont,0,cont_51131,51131,cont,0.0
cohort_M06-I25,cont,0,cont_51132,51132,cont,4.9222622612461774e-05
cohort_M06-I25,cont,0,cont_51133,51133,cont,0.010518964242554496
cohort_M06-I25,cont,0,cont_51138,51138,cont,0.0
cohort_M06-I25,cont,0,cont_51139,51139,cont,0.0
cohort_M06-I25,cont,0,cont_51140,51140,cont,0.0
cohort_M06-I25,cont,0,cont_51143,51143,cont,0.0017331837984264984
cohort_M06-I25,cont,0,cont_51144,51144,cont,0.003638819777359365
cohort_M06-I25,cont,0,cont_51146,51146,cont,0.010236783572154701
cohort_M06-I25,cont,0,cont_51148,51148,cont,0.0
cohort_M06-I25,cont,0,cont_51149,51149,cont,0.0
cohort_M06-I25,cont,0,cont_51181,51181,cont,0.0
cohort_M06-I25,cont,0,cont_51196,51196,cont,0.0
cohort_M06-I25,cont,0,cont_51199,51199,cont,0.0
cohort_M06-I25,cont,0,cont_51200,51200,cont,0.009758610020908217
cohort_M06-I25,cont,0,cont_51202,51202,cont,0.0
cohort_M06-I25,cont,0,cont_51203,51203,cont,0.0
cohort_M06-I25,cont,0,cont_51204,51204,cont,0.0
cohort_M06-I25,cont,0,cont_51205,51205,cont,9.461562402738841e-07
cohort_M06-I25,cont,0,cont_51206,51206,cont,0.0
cohort_M06-I25,cont,0,cont_51207,51207,cont,0.0
cohort_M06-I25,cont,0,cont_51208,51208,cont,0.0
cohort_M06-I25,cont,0,cont_51209,51209,cont,0.0
cohort_M06-I25,cont,0,cont_51214,51214,cont,0.0027877348881829166
cohort_M06-I25,cont,0,cont_51218,51218,cont,0.0
cohort_M06-I25,cont,0,cont_51221,51221,cont,0.02556911978682772
cohort_M06-I25,cont,0,cont_51222,51222,cont,0.021615043747510044
cohort_M06-I25,cont,0,cont_51223,51223,cont,0.0
cohort_M06-I25,cont,0,cont_51224,51224,cont,0.0
