cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_M06-I25,bin,balanced_rf,gender,statistical_parity,selection_rate,0.00424638981384029,0.9882847827121711,F,M,2,2
cohort_M06-I25,bin,balanced_rf,gender,predictive_parity,ppv,0.03165744846944708,0.7920349154391707,M,F,2,2
cohort_M06-I25,bin,balanced_rf,gender,equal_opportunity,tpr,0.11765293882447025,0.7031525851197982,M,F,2,2
cohort_M06-I25,bin,balanced_rf,gender,predictive_equality,fpr,0.025908702666793182,0.9314673026233212,F,M,2,2
cohort_M06-I25,bin,balanced_rf,gender,equalised_odds,tpr,0.11765293882447025,0.7031525851197982,M,F,2,2
cohort_M06-I25,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.043951450848002616,0.8875359934183462,40-64,80+,3,3
cohort_M06-I25,bin,balanced_rf,age_band,predictive_parity,ppv,0.03966425279789337,0.7764378478664192,65-79,40-64,3,3
cohort_M06-I25,bin,balanced_rf,age_band,equal_opportunity,tpr,0.12906504065040647,0.7184035476718404,65-79,80+,3,3
cohort_M06-I25,bin,balanced_rf,age_band,predictive_equality,fpr,0.037718120805369126,0.9007417873542918,40-64,80+,3,3
cohort_M06-I25,bin,balanced_rf,age_band,equalised_odds,tpr,0.12906504065040647,0.7184035476718404,65-79,80+,3,3
cohort_M06-I25,cont,balanced_rf,gender,statistical_parity,selection_rate,0.011842014457997624,0.9428514929800277,M,F,2,2
cohort_M06-I25,cont,balanced_rf,gender,predictive_parity,ppv,0.0010121457489878638,0.9940828402366864,F,M,2,2
cohort_M06-I25,cont,balanced_rf,gender,equal_opportunity,tpr,0.04298280687724912,0.8321623731459796,M,F,2,2
cohort_M06-I25,cont,balanced_rf,gender,predictive_equality,fpr,0.007343171680744054,0.9631766805472932,M,F,2,2
cohort_M06-I25,cont,balanced_rf,gender,equalised_odds,tpr,0.04298280687724912,0.8321623731459796,M,F,2,2
