cohort,feature_set,classifier,attribute,group,n,n_positive,prevalence,selection_rate,auc_roc,avg_prec,f1,mcc,balanced_acc,tpr,fpr,ppv
cohort_I25-D50,bin,balanced_rf,all,all,21261,2825,0.13287239546587648,0.2580311368232915,0.5301537488215631,0.14456558066154265,0.20166045000601612,0.034538393796463056,0.5222608709009114,0.2966371681415929,0.25211542633977,0.15275246080933286
cohort_I25-D50,bin,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.2581913499344692,0.5151768655933506,0.1496967270015031,0.2013685239491691,0.021533590644132263,0.5134195853777233,0.28116469517743403,0.25432552442198747,0.15685279187817258
cohort_I25-D50,bin,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.2579414569730761,0.5386928333275744,0.14219881261190204,0.2018313620755437,0.04225160583629757,0.5277930049741995,0.30648899188876016,0.2509029819403612,0.15045506257110353
cohort_I25-D50,bin,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.2607758620689655,0.5566572237960341,0.2923174686543626,0.3017241379310345,0.06965674107802067,0.5358446264961846,0.3153153153153153,0.24362606232294617,0.2892561983471074
cohort_I25-D50,bin,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.24571428571428572,0.5337696118263033,0.15267446086092623,0.20855784469096672,0.04125174331815561,0.5257555656535584,0.29012345679012347,0.23861232548300662,0.16279069767441862
cohort_I25-D50,bin,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.2618804582057389,0.5328284657295932,0.14043546114006614,0.20093457943925233,0.040362376027549295,0.5266958206650652,0.30852017937219733,0.255128538042067,0.14898224339540928
cohort_I25-D50,bin,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.2756324900133156,0.5076242768898911,0.12400411663115839,0.17333333333333334,0.0033127880444561476,0.5022469523155865,0.27956989247311825,0.2750759878419453,0.12560386473429952
cohort_I25-D50,cont,balanced_rf,all,all,21261,2825,0.13287239546587648,0.16636094257090447,0.6602780055182531,0.22334567533444674,0.2857591952216284,0.16335680937882238,0.5896113606122688,0.3217699115044248,0.1425471902798872,0.25699745547073793
cohort_I25-D50,cont,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.19606815203145478,0.6609409118881336,0.24456923769372926,0.3067437379576108,0.17159761482009536,0.5970130694668349,0.362147406733394,0.1681212677997244,0.2660427807486631
cohort_I25-D50,cont,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.1497322280096838,0.6581757959278822,0.21023088074267166,0.2713034244757101,0.15615205710879387,0.5837714126366371,0.29606025492468135,0.12851742965140697,0.25036746692797646
cohort_I25-D50,cont,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.14655172413793102,0.6377000229691447,0.3760753956775094,0.3463687150837989,0.21045108185529432,0.5872317076283082,0.27927927927927926,0.1048158640226629,0.45588235294117646
cohort_I25-D50,cont,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.15428571428571428,0.6742120635318586,0.2371141557698142,0.29712858926342073,0.1777181835876009,0.5931005395467389,0.3148148148148148,0.1286137357213369,0.28132387706855794
cohort_I25-D50,cont,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.17545650447998185,0.661050650171815,0.21575924482954675,0.2787377911344853,0.15733113567597062,0.5900239062010566,0.3327354260089686,0.15268761360685537,0.2398190045248869
cohort_I25-D50,cont,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.17390146471371504,0.628062555152466,0.20381305929737958,0.26833631484794274,0.14747253305003868,0.5848465535836846,0.3225806451612903,0.15288753799392096,0.22970903522205208
cohort_I25-D50,cont_bin,balanced_rf,all,all,21261,2825,0.13287239546587648,0.16405625323362025,0.6565631690209804,0.22500281561601618,0.280690638365278,0.1581034860489043,0.5862457062653486,0.3136283185840708,0.14113690605337384,0.2540137614678899
cohort_I25-D50,cont_bin,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.19567496723460026,0.6535180644031426,0.24090463675336557,0.2970679012345679,0.15990323818581476,0.590333022225213,0.3503184713375796,0.16965242688715357,0.2578700602813128
cohort_I25-D50,cont_bin,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.14635756730980853,0.6564696226353571,0.21492820294798187,0.2692824509540446,0.15502362794455313,0.5823865110183312,0.2902665121668598,0.1254934901301974,0.2511278195488722
cohort_I25-D50,cont_bin,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.14870689655172414,0.6380700814128576,0.37141359944452784,0.32222222222222224,0.1773909114231173,0.5739734068345966,0.26126126126126126,0.11331444759206799,0.42028985507246375
cohort_I25-D50,cont_bin,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.14893617021276595,0.671229297539644,0.2390009058144847,0.29758372191606614,0.18037807206299483,0.5931344897287641,0.30952380952380953,0.1232548300662812,0.28653061224489795
cohort_I25-D50,cont_bin,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.17568333900419644,0.6551688280837893,0.2173069211424342,0.2695195195195195,0.14626393801671753,0.5837338854388762,0.3219730941704036,0.15450532329265126,0.2317624273724984
cohort_I25-D50,cont_bin,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.17177097203728361,0.6261172663986666,0.20711024895337043,0.2648648648648649,0.14388630321703053,0.5823806255515247,0.3161290322580645,0.1513677811550152,0.22790697674418606
cohort_I25-D50,cont_disc_bin,balanced_rf,all,all,21261,2825,0.13287239546587648,0.16146935703870938,0.6536825314841872,0.22481710664645133,0.2764461489293704,0.15396283791167167,0.5834510010233921,0.30619469026548674,0.13929268821870253,0.25196621031168076
cohort_I25-D50,cont_disc_bin,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.1872870249017038,0.6536303586910833,0.24228890659575322,0.2911392405063291,0.15515420959163054,0.5861969421680238,0.3348498635122839,0.16245597917623641,0.2575227431770469
cohort_I25-D50,cont_disc_bin,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.14701782701195804,0.6517302145266481,0.21380077119743723,0.2664879356568365,0.15153321301548534,0.5806817733865485,0.28794901506373116,0.1265854682906342,0.24800399201596807
cohort_I25-D50,cont_disc_bin,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.14870689655172414,0.6300946839190464,0.36623156110688326,0.3111111111111111,0.16319229439701302,0.5680524717351912,0.25225225225225223,0.11614730878186968,0.4057971014492754
cohort_I25-D50,cont_disc_bin,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.14857142857142858,0.667121201154953,0.23534816312805806,0.28183361629881154,0.16213204067500853,0.5836288740204502,0.2927689594356261,0.1255112113947257,0.27168576104746317
cohort_I25-D50,cont_disc_bin,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.17341499376205058,0.6538135805387455,0.21856349495646357,0.2745839636913767,0.15290012168302322,0.5870856442855097,0.3255605381165919,0.1513892495455726,0.23741007194244604
cohort_I25-D50,cont_disc_bin,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.16324900133155792,0.6226999379024086,0.2104947362544472,0.2634508348794063,0.14457153015307214,0.5811076249305488,0.3053763440860215,0.143161094224924,0.23164763458401305
cohort_I25-D50,disc,balanced_rf,all,all,21261,2825,0.13287239546587648,0.1825408024081652,0.6247362605291302,0.2009162829716545,0.2681181031911721,0.13750180964138162,0.5782406680273493,0.3182300884955752,0.16174875244087655,0.2316413295542386
cohort_I25-D50,disc,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.18597640891218872,0.6277899940773819,0.22165321299192636,0.28673550436854645,0.15024108791012739,0.5832419026553419,0.32848043676069155,0.16199663145000764,0.2544045102184637
cohort_I25-D50,disc,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.18061770963245544,0.6221674778555414,0.1896731906382121,0.25692454632282713,0.1297440343912114,0.5750452963130772,0.31170336037079954,0.1616127677446451,0.21852152721364745
cohort_I25-D50,disc,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.17456896551724138,0.5826251180358829,0.3276688115480526,0.3229166666666667,0.1546819654586882,0.5688181098945971,0.27927927927927926,0.141643059490085,0.38271604938271603
cohort_I25-D50,disc,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.17142857142857143,0.6318245772953619,0.211717771681204,0.2672955974842767,0.13623682857088412,0.57446406590862,0.2998236331569665,0.1508955013397264,0.24113475177304963
cohort_I25-D50,disc,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.1886129068844278,0.6336726352598416,0.1969343412778104,0.2728581713462923,0.14715242038495438,0.586600184216318,0.3399103139013453,0.16670994546870943,0.22790138304269392
cohort_I25-D50,disc,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.19360852197070572,0.5925685524724646,0.17933715635973257,0.25,0.12066644180660638,0.572373108474687,0.3204301075268817,0.1756838905775076,0.20495185694635487
cohort_I25-D50,disc_bin,balanced_rf,all,all,21261,2825,0.13287239546587648,0.17943652697427215,0.6168822446271915,0.1948944946036686,0.25542168674698795,0.12317347662424119,0.569620932112431,0.3001769911504425,0.16093512692558037,0.22228047182175623
cohort_I25-D50,disc_bin,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.18204456094364352,0.6171219670615496,0.21319879425848035,0.2644694533762058,0.12471589747454057,0.5685300970286736,0.29936305732484075,0.1623028632674935,0.23686105111591071
cohort_I25-D50,disc_bin,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.17797667082385737,0.6158909880898559,0.1848984836219047,0.25,0.1221637625679815,0.5702552264134324,0.3006952491309386,0.16018479630407392,0.21393239901071723
cohort_I25-D50,disc_bin,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.1810344827586207,0.5769593956562795,0.29976141279054774,0.29743589743589743,0.1168369010701096,0.5527269479110839,0.26126126126126126,0.1558073654390935,0.34523809523809523
cohort_I25-D50,disc_bin,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.16911854103343466,0.6231481916740226,0.20307648266134415,0.25584158415841585,0.1234449162795692,0.5671094989127237,0.2848324514991182,0.15061345367367085,0.23220704529115743
cohort_I25-D50,disc_bin,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.18294204377906317,0.6280430917134098,0.1948971386002833,0.26392961876832843,0.1377072587941808,0.580092469139109,0.32286995515695066,0.1626850168787328,0.2231866088034718
cohort_I25-D50,disc_bin,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.19360852197070572,0.5811850835049188,0.17380014483011375,0.22818791946308725,0.09406631375029546,0.5564189299604536,0.2924731182795699,0.17963525835866262,0.18707015130674004
cohort_I25-D50,disc_imp,balanced_rf,all,all,21261,2825,0.13287239546587648,0.18310521612341846,0.6207638767551751,0.19891467141565214,0.2610896100029771,0.12888369050829726,0.5734247538002791,0.3104424778761062,0.16359297027554784,0.22527613665553559
cohort_I25-D50,disc_imp,balanced_rf,gender,F,7630,1099,0.14403669724770643,0.18833551769331586,0.6258810608438595,0.2212547541137278,0.2854889589905363,0.14799348668688303,0.5823953764847123,0.3293903548680619,0.16459960189863726,0.25191370911621436
cohort_I25-D50,disc_imp,balanced_rf,gender,M,13631,1726,0.1266231384344509,0.18017753649768908,0.6169664439851411,0.1869227722416288,0.24629363940698232,0.11710184426460113,0.5676685064212968,0.29837775202781,0.1630407391852163,0.20969055374592835
cohort_I25-D50,disc_imp,balanced_rf,age_band,18-39,464,111,0.23922413793103448,0.17025862068965517,0.5634714034147462,0.2965847618737004,0.30526315789473685,0.13576949450104994,0.5598091008855881,0.26126126126126126,0.141643059490085,0.3670886075949367
cohort_I25-D50,disc_imp,balanced_rf,age_band,40-64,8225,1134,0.13787234042553193,0.17361702127659576,0.6310687193966468,0.21023060541318928,0.25995316159250587,0.1267270740340347,0.5696148482426864,0.29365079365079366,0.15442109716542096,0.23319327731092437
cohort_I25-D50,disc_imp,balanced_rf,age_band,65-79,8817,1115,0.1264602472496314,0.18963366224339345,0.6307354213511603,0.19717780752586578,0.2691065662002153,0.14237555404686397,0.58396252560339,0.336322869955157,0.16839781874837703,0.2242822966507177
cohort_I25-D50,disc_imp,balanced_rf,age_band,80+,3755,465,0.12383488681757657,0.19014647137150467,0.5800016341471387,0.17454597339260944,0.23748939779474132,0.10627361597817828,0.5633035918554107,0.3010752688172043,0.17446808510638298,0.19607843137254902
