cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_K04-N17,bin,balanced_rf,gender,statistical_parity,selection_rate,0.0681583101965268,0.8145459931861946,F,M,2,2
cohort_K04-N17,bin,balanced_rf,gender,predictive_parity,ppv,0.24245423057892135,0.3049645390070922,F,M,2,2
cohort_K04-N17,bin,balanced_rf,gender,equal_opportunity,tpr,0.2030812324929972,0.5396825396825397,F,M,2,2
cohort_K04-N17,bin,balanced_rf,gender,predictive_equality,fpr,0.028525868178596703,0.9154411764705883,F,M,2,2
cohort_K04-N17,bin,balanced_rf,gender,equalised_odds,tpr,0.2030812324929972,0.5396825396825397,F,M,2,2
cohort_K04-N17,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.22862957937584805,0.44297520661157025,18-39,40-64,3,3
cohort_K04-N17,bin,balanced_rf,age_band,predictive_parity,ppv,0.1477272727272727,0.45833333333333337,18-39,40-64,3,3
cohort_K04-N17,bin,balanced_rf,age_band,equal_opportunity,tpr,0.24675324675324672,0.42424242424242425,18-39,40-64,3,3
cohort_K04-N17,bin,balanced_rf,age_band,predictive_equality,fpr,0.2222222222222222,0.45,18-39,40-64,3,3
cohort_K04-N17,bin,balanced_rf,age_band,equalised_odds,tpr,0.24675324675324672,0.42424242424242425,18-39,40-64,3,3
cohort_K04-N17,cont,balanced_rf,gender,statistical_parity,selection_rate,0.03658337416299201,0.8751393534002229,M,F,2,2
cohort_K04-N17,cont,balanced_rf,gender,predictive_parity,ppv,0.22318840579710145,0.16304347826086957,F,M,2,2
cohort_K04-N17,cont,balanced_rf,gender,equal_opportunity,tpr,0.1400560224089636,0.40476190476190477,F,M,2,2
cohort_K04-N17,cont,balanced_rf,gender,predictive_equality,fpr,0.058469170800850456,0.8192771084337349,M,F,2,2
cohort_K04-N17,cont,balanced_rf,gender,equalised_odds,tpr,0.1400560224089636,0.40476190476190477,F,M,2,2
cohort_K04-N17,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.18237250554323728,0.4659090909090909,18-39,65-79,3,3
cohort_K04-N17,cont,balanced_rf,age_band,predictive_parity,ppv,0.0034843205574912883,0.9761904761904762,18-39,40-64,3,3
cohort_K04-N17,cont,balanced_rf,age_band,equal_opportunity,tpr,0.05079365079365078,0.7714285714285715,40-64,65-79,3,3
cohort_K04-N17,cont,balanced_rf,age_band,predictive_equality,fpr,0.21915584415584416,0.41558441558441556,18-39,65-79,3,3
cohort_K04-N17,cont,balanced_rf,age_band,equalised_odds,fpr,0.21915584415584416,0.41558441558441556,18-39,65-79,3,3
cohort_K04-N17,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.01235777668898691,0.9548168789808916,F,M,2,2
cohort_K04-N17,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.3086890243902439,0.2401500938086304,F,M,2,2
cohort_K04-N17,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.1918767507002801,0.4981684981684982,F,M,2,2
cohort_K04-N17,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.043143160878809345,0.841419732985998,M,F,2,2
cohort_K04-N17,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.1918767507002801,0.4981684981684982,F,M,2,2
cohort_K04-N17,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.2260854816824966,0.31146694214876036,18-39,40-64,3,3
