cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_C92-A41,bin,balanced_rf,gender,statistical_parity,selection_rate,0.02186639118457301,0.9332632685233841,F,M,2,2
cohort_C92-A41,bin,balanced_rf,gender,predictive_parity,ppv,0.002603759829193364,0.9918099918099917,F,M,2,2
cohort_C92-A41,bin,balanced_rf,gender,equal_opportunity,tpr,0.04081632653061229,0.8909090909090908,F,M,2,2
cohort_C92-A41,bin,balanced_rf,gender,predictive_equality,fpr,0.015137642678386132,0.9511233740638549,F,M,2,2
cohort_C92-A41,bin,balanced_rf,gender,equalised_odds,tpr,0.04081632653061229,0.8909090909090908,F,M,2,2
cohort_C92-A41,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.19134615384615383,0.5626373626373626,80+,18-39,4,4
cohort_C92-A41,bin,balanced_rf,age_band,predictive_parity,ppv,0.0892857142857143,0.7619047619047619,18-39,80+,4,4
cohort_C92-A41,bin,balanced_rf,age_band,equal_opportunity,tpr,0.5238095238095237,0.3888888888888889,40-64,80+,4,4
cohort_C92-A41,bin,balanced_rf,age_band,predictive_equality,fpr,0.28213166144200624,0.37931034482758624,80+,18-39,4,4
cohort_C92-A41,bin,balanced_rf,age_band,equalised_odds,tpr,0.5238095238095237,0.3888888888888889,40-64,80+,4,4
cohort_C92-A41,cont,balanced_rf,gender,statistical_parity,selection_rate,0.0334022038567493,0.8505392912172574,F,M,2,2
cohort_C92-A41,cont,balanced_rf,gender,predictive_parity,ppv,0.011299435028248594,0.9661016949152542,M,F,2,2
cohort_C92-A41,cont,balanced_rf,gender,equal_opportunity,tpr,0.03945578231292518,0.8473684210526315,F,M,2,2
cohort_C92-A41,cont,balanced_rf,gender,predictive_equality,fpr,0.03167917963742903,0.8491279069767442,F,M,2,2
cohort_C92-A41,cont,balanced_rf,gender,equalised_odds,tpr,0.03945578231292518,0.8473684210526315,F,M,2,2
cohort_C92-A41,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.23164211674849972,0.11725571725571726,80+,40-64,4,4
cohort_C92-A41,cont,balanced_rf,age_band,predictive_parity,ppv,0.1936936936936937,0.6126126126126126,40-64,80+,4,4
cohort_C92-A41,cont,balanced_rf,age_band,equal_opportunity,tpr,0.12543554006968644,0.5324675324675324,80+,65-79,4,4
cohort_C92-A41,cont,balanced_rf,age_band,predictive_equality,fpr,0.25293405928614643,0.0638154948499776,80+,40-64,4,4
cohort_C92-A41,cont,balanced_rf,age_band,equalised_odds,fpr,0.25293405928614643,0.0638154948499776,80+,40-64,4,4
cohort_C92-A41,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.06336088154269973,0.7386363636363636,F,M,2,2
cohort_C92-A41,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.044591346153846134,0.8880844645550529,F,M,2,2
cohort_C92-A41,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.12789115646258503,0.6313725490196078,F,M,2,2
cohort_C92-A41,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.039309039858389794,0.8054968287526427,F,M,2,2
