model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.4622483972139319,0.18354845037613643,0.44922357766768933,0.1701017881033425,0.44673280194895754,0.19367822377720578,0.4363236226981197,0.1239998054986046,0.4713191481153311,0.20624187714382958,0.4412413789177897,0.1615656805017304,0.4797407667063213,0.15401621358314538
rf,avg_prec,0.030914020086181503,0.004284938694030248,0.029712843405632332,0.0047843627018016,0.030911711040184763,0.005527389982175117,0.03336351287296335,0.011245806586659118,0.032026479964247914,0.005753626721236643,0.030169624423628583,0.006370175283981098,0.030811384985478592,0.004806997532774391
rf,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.031384615384615386,0.04298892109925657,0.0,0.0,0.0,0.0,0.0,0.0
rf,mcc,0.0,0.0,0.0,0.0,0.0,0.0,0.012131142267533056,0.04039088774167938,0.0,0.0,0.0,0.0,0.0,0.0
rf,balanced_acc,0.5,0.0,0.5,0.0,0.5,0.0,0.5069119655087142,0.017104870525657727,0.5,0.0,0.5,0.0,0.5,0.0
balanced_rf,auc_roc,0.42879175987396534,0.21576742611921854,0.41598739179573385,0.19033401336597972,0.41993306941200503,0.20873758682301166,0.38259577978854675,0.19299841249373687,0.42335748501251935,0.22125920068660937,0.4095546129944414,0.22258918738526307,0.41686415546123623,0.22740099024883256
balanced_rf,avg_prec,0.030494702587797805,0.008523964917608325,0.02942382511734678,0.007918886163002471,0.03157509429553831,0.011717331381468538,0.02972952115005295,0.009094021643457625,0.03484701369971276,0.009750582321998564,0.038055398438246554,0.027268786648053142,0.03310758891285163,0.010282097902145805
balanced_rf,f1,0.04338526012382785,0.042955787648991765,0.04306261180679785,0.02797539940592694,0.05001068376068376,0.03759288087219662,0.04165742331138075,0.027743605008898557,0.05269628842969256,0.03471556575824848,0.0548916025020745,0.041495904224708065,0.05862451209992194,0.039169939887472416
balanced_rf,mcc,0.008184338982157497,0.05032332117626887,0.0013243637904207137,0.04364922123377718,0.010131554656936987,0.05412284411429615,-0.010032559696106919,0.05096938753944702,0.016505446932097673,0.04603132090092964,0.013282706809175626,0.05587846544468066,0.025114633014979133,0.05216070952401246
balanced_rf,balanced_acc,0.5110069993226463,0.04121662545198028,0.5056578933221516,0.046867370553792954,0.5118647120171167,0.05330899670678495,0.4896389596705695,0.060182713310776785,0.5158178778397788,0.04052653326263161,0.5124135298734531,0.04806189763677629,0.522572385468073,0.046301036566691
catboost,auc_roc,0.4748595044249354,0.20388134949318745,0.4258775210242146,0.1474654868446577,0.436627861124129,0.19533105140065116,0.43714907728727076,0.16848563431778946,0.41693304190043595,0.20059239364633533,0.42620152192735306,0.20348344881916144,0.42252666566739594,0.2091380932136687
catboost,avg_prec,0.03631105538174027,0.011940638608617648,0.028270942737684435,0.006459255544613915,0.03029351530062812,0.0097752026791387,0.03624981909058881,0.013894653410356957,0.0513582030986946,0.03738681948767265,0.030906923120566605,0.013217652003280036,0.02812014160255196,0.0063352072929819874
catboost,f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catboost,mcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014323241901500355,0.003202774254992814,-0.0014350711633557632,0.0032089166738131915
catboost,balanced_acc,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.49980620155038763,0.00043334650726740184,0.49980582524271844,0.00043418795679607054
