cohort,feature_set,classifier,attribute,criterion,quantity,difference,ratio,min_group,max_group,n_groups,n_groups_total
cohort_F10-K63,bin,balanced_rf,gender,statistical_parity,selection_rate,0.00844467808321775,0.9713214518733135,M,F,2,2
cohort_F10-K63,bin,balanced_rf,gender,predictive_parity,ppv,0.0169441488697591,0.6377717508287055,M,F,2,2
cohort_F10-K63,bin,balanced_rf,gender,equal_opportunity,tpr,0.03841864614698337,0.9163327261687918,M,F,2,2
cohort_F10-K63,bin,balanced_rf,gender,predictive_equality,fpr,0.00613985108895343,0.9787816923654379,M,F,2,2
cohort_F10-K63,bin,balanced_rf,gender,equalised_odds,tpr,0.03841864614698337,0.9163327261687918,M,F,2,2
cohort_F10-K63,bin,balanced_rf,age_band,statistical_parity,selection_rate,0.15754450636529438,0.5647583732376519,18-39,65-79,3,3
cohort_F10-K63,bin,balanced_rf,age_band,predictive_parity,ppv,0.010483274609595895,0.7239404352806414,18-39,65-79,3,3
cohort_F10-K63,bin,balanced_rf,age_band,equal_opportunity,tpr,0.11503105590062113,0.7514761137949544,65-79,40-64,3,3
cohort_F10-K63,bin,balanced_rf,age_band,predictive_equality,fpr,0.16127194890964783,0.5551758909186194,18-39,65-79,3,3
cohort_F10-K63,bin,balanced_rf,age_band,equalised_odds,fpr,0.16127194890964783,0.5551758909186194,18-39,65-79,3,3
cohort_F10-K63,cont,balanced_rf,gender,statistical_parity,selection_rate,0.06205653407055728,0.7180268472760631,M,F,2,2
cohort_F10-K63,cont,balanced_rf,gender,predictive_parity,ppv,0.03448961956277907,0.4939176231502418,M,F,2,2
cohort_F10-K63,cont,balanced_rf,gender,equal_opportunity,tpr,0.23770491803278687,0.5245901639344263,M,F,2,2
cohort_F10-K63,cont,balanced_rf,gender,predictive_equality,fpr,0.055558440695333194,0.7372168678156554,M,F,2,2
cohort_F10-K63,cont,balanced_rf,gender,equalised_odds,tpr,0.23770491803278687,0.5245901639344263,M,F,2,2
cohort_F10-K63,cont,balanced_rf,age_band,statistical_parity,selection_rate,0.1564430877381026,0.39434671576335456,18-39,65-79,3,3
cohort_F10-K63,cont,balanced_rf,age_band,predictive_parity,ppv,0.027333894028595457,0.4715447154471545,65-79,18-39,3,3
cohort_F10-K63,cont,balanced_rf,age_band,equal_opportunity,tpr,0.2691511387163561,0.3719806763285024,65-79,18-39,3,3
cohort_F10-K63,cont,balanced_rf,age_band,predictive_equality,fpr,0.1645781220444623,0.37273293029871984,18-39,65-79,3,3
cohort_F10-K63,cont,balanced_rf,age_band,equalised_odds,tpr,0.2691511387163561,0.3719806763285024,65-79,18-39,3,3
cohort_F10-K63,cont_bin,balanced_rf,gender,statistical_parity,selection_rate,0.06542353743756066,0.7072072646458758,M,F,2,2
cohort_F10-K63,cont_bin,balanced_rf,gender,predictive_parity,ppv,0.02447693519568099,0.6029297179367306,M,F,2,2
cohort_F10-K63,cont_bin,balanced_rf,gender,equal_opportunity,tpr,0.16956618713058996,0.630722525804493,M,F,2,2
cohort_F10-K63,cont_bin,balanced_rf,gender,predictive_equality,fpr,0.06085734194963374,0.7184570560023513,M,F,2,2
cohort_F10-K63,cont_bin,balanced_rf,gender,equalised_odds,tpr,0.16956618713058996,0.630722525804493,M,F,2,2
cohort_F10-K63,cont_bin,balanced_rf,age_band,statistical_parity,selection_rate,0.13962789552395538,0.4317242294059997,18-39,65-79,3,3
