model,measure,mean_cont,std_cont,mean_disc,std_disc,mean_disc_imp,std_disc_imp,mean_bin,std_bin,mean_cont_bin,std_cont_bin,mean_disc_bin,std_disc_bin,mean_cont_disc_bin,std_cont_disc_bin
rf,auc_roc,0.5896660863798908,0.042763995250863746,0.5469132813440627,0.01687476635534951,0.5382457416398724,0.023395295154777736,0.5161679669040297,0.03493898000110683,0.5590167245796116,0.047533515165818746,0.5480402914812476,0.032620724962276186,0.5751951942907778,0.05158739026577714
rf,avg_prec,0.03919846711919345,0.00492803833123261,0.035852414990724564,0.0025211005515553627,0.03550254951833757,0.003060817627305333,0.03461012217750157,0.0035566485592284486,0.036621238378775234,0.004823486209818209,0.035844385973979036,0.0032952370397232584,0.038226722205672435,0.00576157261127668
rf,f1,0.05162156538767517,0.015482902803601779,0.05098514472591427,0.015559124560567598,0.05101110931022127,0.015559035635128587,0.06402989676897852,0.011185590683869663,0.05162156538767517,0.015482902803601779,0.050992835667652545,0.015496937824890776,0.05162156538767517,0.015482902803601779
rf,mcc,0.0119431507722015,0.0173554016394288,0.010915188060521035,0.017758023433505184,0.010953955887401445,0.017760214105242294,0.01901257451617442,0.01689445929456306,0.0119431507722015,0.0173554016394288,0.010939689482253085,0.01765987992051736,0.0119431507722015,0.0173554016394288
rf,balanced_acc,0.5082612337521737,0.012234359907874399,0.5075571130725298,0.01268931897865667,0.5075805872509336,0.012690287583548602,0.5191173519991242,0.017538918110618872,0.5082612337521737,0.012234359907874399,0.5075805872509336,0.012617515922144468,0.5082612337521737,0.012234359907874399
balanced_rf,auc_roc,0.616464090820817,0.05693450095789511,0.5775670060149066,0.04224345605890009,0.564016839983379,0.04561168130872364,0.5258558979885788,0.03230778880829073,0.6191968167548527,0.05407711144237928,0.5641992040651939,0.0400168980092238,0.6131480949948539,0.059752655695213396
balanced_rf,avg_prec,0.04417931842015395,0.008940560239287732,0.03899797107716111,0.005839067861482496,0.038937444545778514,0.006345801129754234,0.033892171998560226,0.0030052687408691774,0.04383824914104813,0.00832225244013805,0.03813908863290729,0.00594518516922705,0.04372692053733625,0.008515405392960161
balanced_rf,f1,0.076124999542925,0.02659386906788624,0.06691689254066673,0.01858532442073528,0.07075278344373873,0.017537025822757717,0.05732046216419534,0.008767126184430275,0.07337772998639634,0.021231109521637193,0.06576815872155596,0.020105577195019347,0.07157319418904795,0.022237206639723815
balanced_rf,mcc,0.03700694996675966,0.03850413139548006,0.02333019469447432,0.029380520489955608,0.02953240391682669,0.027188831206070706,0.0041364410544387584,0.017142751966333487,0.03302235662537569,0.030264041378527867,0.021906791783387593,0.03165903114836637,0.030468262887281466,0.03183209097691544
balanced_rf,balanced_acc,0.5380499152325836,0.03976552552315908,0.5263397787593441,0.03305900104869778,0.5332531976827107,0.03036149892966724,0.5054836738349989,0.022273697742347078,0.5337894120380714,0.0309019492864615,0.5250930060074364,0.03583941225990796,0.5311605397049319,0.03264223740980523
catboost,auc_roc,0.5840443548068357,0.055987019332916846,0.5681047167679896,0.06329040061537655,0.5559460811994138,0.048563793079368325,0.5296031366511958,0.04477702505748894,0.5751501273561848,0.05861255663398096,0.565852511429133,0.0489987183423332,0.5860152669029611,0.05112329722063946
catboost,avg_prec,0.047905321220759564,0.019782190841527963,0.041070889929537904,0.009455312169705686,0.039776923796535434,0.0095957751904503,0.03422552213441156,0.002885595316877995,0.043116128898925396,0.008607361989104138,0.03834582385742262,0.006492887434775704,0.04456909772492625,0.009993800360439963
catboost,f1,0.005797101449275362,0.012962712913042258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029411764705882353,0.0065766705220582046
catboost,mcc,0.018726133303738186,0.04339524517028176,-0.0016131257626393627,0.0014725812122041088,-0.0010761413577354997,0.0014735711680902367,-0.0012966055733002262,0.0018184542315926593,-0.0025951354332996576,0.0015527553729581761,-0.0010761413577354997,0.0014735711680902367,0.015874725943247327,0.03852255140067477
catboost,balanced_acc,0.5014345386337513,0.003273732750159744,0.499929582973866,6.428165706030455e-05,0.4999530516431925,6.428668515319857e-05,0.4999295884829433,0.00010495816025637034,0.49985917696588666,9.817319630761864e-05,0.4999530516431925,6.428668515319857e-05,0.5006937978930105,0.001683611366259383
